"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Appling","92",".18%","94.85%","5",".13%","5.15%","97",".18%"
"Atkinson","45",".09%","97.83%","1",".03%","2.17%","46",".09%"
"Bacon","61",".12%","95.31%","3",".08%","4.69%","64",".12%"
"Baker","8",".02%","88.89%","1",".03%","11.11%","9",".02%"
"Baldwin
1 2 3 4 5 6 7 8 9 1","355",".71%","93.42%","25",".67%","6.58%","380",".70%"
"Banks","59",".12%","89.39%","7",".19%","10.61%","66",".12%"
"Barrow","245",".49%","92.11%","21",".57%","7.89%","266",".49%"
"Bartow","579","1.15%","90.47%","61","1.64%","9.53%","640","1.18%"
"Ben Hill","265",".53%","93.97%","17",".46%","6.03%","282",".52%"
"Berrien","91",".18%","95.79%","4",".11%","4.21%","95",".18%"
"Bibb","1,046","2.08%","94.66%","59","1.59%","5.34%","1,105","2.05%"
"Bleckley","84",".17%","88.42%","11",".30%","11.58%","95",".18%"
"Brantley","59",".12%","92.19%","5",".13%","7.81%","64",".12%"
"Brooks","54",".11%","94.74%","3",".08%","5.26%","57",".11%"
"Bryan","97",".19%","97.00%","3",".08%","3.00%","100",".19%"
"Bulloch","482",".96%","92.69%","38","1.02%","7.31%","520",".96%"
"Burke","208",".41%","94.55%","12",".32%","5.45%","220",".41%"
"Butts","156",".31%","92.31%","13",".35%","7.69%","169",".31%"
"Calhoun","32",".06%","91.43%","3",".08%","8.57%","35",".06%"
"Camden","142",".28%","93.42%","10",".27%","6.58%","152",".28%"
"Candler","91",".18%","89.22%","11",".30%","10.78%","102",".19%"
"Carroll","570","1.13%","90.91%","57","1.53%","9.09%","627","1.16%"
"Catoosa","309",".61%","89.05%","38","1.02%","10.95%","347",".64%"
"Charlton","64",".13%","95.52%","3",".08%","4.48%","67",".12%"
"Chatham","2,459","4.89%","95.50%","116","3.12%","4.50%","2,575","4.77%"
"Chattahoochee","33",".07%","94.29%","2",".05%","5.71%","35",".06%"
"Chattooga","233",".46%","90.66%","24",".65%","9.34%","257",".48%"
"Cherokee","569","1.13%","90.75%","58","1.56%","9.25%","627","1.16%"
"Clarke","396",".79%","94.29%","24",".65%","5.71%","420",".78%"
"Clay","32",".06%","94.12%","2",".05%","5.88%","34",".06%"
"Clayton","1,485","2.95%","92.47%","121","3.26%","7.53%","1,606","2.97%"
"Clinch","52",".10%","96.30%","2",".05%","3.70%","54",".10%"
"Cobb","2,881","5.73%","91.06%","283","7.62%","8.94%","3,164","5.86%"
"Coffee","245",".49%","93.16%","18",".48%","6.84%","263",".49%"
"Colquitt","312",".62%","94.26%","19",".51%","5.74%","331",".61%"
"Columbia","301",".60%","92.90%","23",".62%","7.10%","324",".60%"
"Cook","133",".26%","95.68%","6",".16%","4.32%","139",".26%"
"Coweta","503","1.00%","92.12%","43","1.16%","7.88%","546","1.01%"
