"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"076
Houston County","712","1.59%","92.95%","54","1.63%","7.05%","766","1.59%"
"077
Irwin County","64",".14%","98.46%","1",".03%","1.54%","65",".13%"
"078
Jackson County","233",".52%","91.73%","21",".64%","8.27%","254",".53%"
"079
Jasper County","56",".12%","93.33%","4",".12%","6.67%","60",".12%"
"080
Jeff Davis County","80",".18%","93.02%","6",".18%","6.98%","86",".18%"
"081
Jefferson County","129",".29%","92.81%","10",".30%","7.19%","139",".29%"
"082
Jenkins County","57",".13%","93.44%","4",".12%","6.56%","61",".13%"
"083
Johnson County","40",".09%","97.56%","1",".03%","2.44%","41",".09%"
"084
Jones County","178",".40%","90.36%","19",".57%","9.64%","197",".41%"
"085
Lamar County","84",".19%","88.42%","11",".33%","11.58%","95",".20%"
"086
Lanier County","50",".11%","92.59%","4",".12%","7.41%","54",".11%"
"087
Laurens County","257",".57%","90.18%","28",".85%","9.82%","285",".59%"
"088
Lee County","81",".18%","94.19%","5",".15%","5.81%","86",".18%"
"089
Liberty County","192",".43%","91.00%","19",".57%","9.00%","211",".44%"
"090
Lincoln County","32",".07%","91.43%","3",".09%","8.57%","35",".07%"
"091
Long County","57",".13%","91.94%","5",".15%","8.06%","62",".13%"
"092
Lowndes County","439",".98%","95.85%","19",".57%","4.15%","458",".95%"
"093
Lumpkin County","75",".17%","91.46%","7",".21%","8.54%","82",".17%"
"094
Macon County","38",".08%","92.68%","3",".09%","7.32%","41",".09%"
"095
Madison County","142",".32%","92.21%","12",".36%","7.79%","154",".32%"
"096
Marion County","22",".05%","95.65%","1",".03%","4.35%","23",".05%"
"097
Mcduffie County","165",".37%","95.93%","7",".21%","4.07%","172",".36%"
"098
Mcintosh County","56",".12%","91.80%","5",".15%","8.20%","61",".13%"
"099
Meriwether County","138",".31%","95.17%","7",".21%","4.83%","145",".30%"
"100
Miller County","39",".09%","97.50%","1",".03%","2.50%","40",".08%"
"101
Mitchell County","153",".34%","92.17%","13",".39%","7.83%","166",".34%"
"102
Monroe County","183",".41%","87.14%","27",".82%","12.86%","210",".44%"
"103
Montgomery County","27",".06%","93.10%","2",".06%","6.90%","29",".06%"
"104
Morgan County","147",".33%","91.88%","13",".39%","8.13%","160",".33%"
"105
Murray County","269",".60%","86.50%","42","1.27%","13.50%","311",".65%"
"106
Muscogee County","988","2.20%","94.82%","54","1.63%","5.18%","1,042","2.16%"
"107
Newton County","632","1.41%","92.13%","54","1.63%","7.87%","686","1.42%"
"108
Oconee County","51",".11%","96.23%","2",".06%","3.77%","53",".11%"
"109
Oglethorpe County","61",".14%","95.31%","3",".09%","4.69%","64",".13%"
"110
Paulding County","227",".51%","92.65%","18",".54%","7.35%","245",".51%"
"111
Peach County","60",".13%","95.24%","3",".09%","4.76%","63",".13%"
"112
Pickens County","98",".22%","87.50%","14",".42%","12.50%","112",".23%"
"113
Pierce County","102",".23%","94.44%","6",".18%","5.56%","108",".22%"
