"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Chattooga County","174","0.35%","90.63%","18","0.44%","9.38%","192","0.36%"
"Cherokee County","679","1.38%","92.26%","57","1.4%","7.74%","736","1.38%"
"Clarke County","528","1.07%","92.96%","40","0.98%","7.04%","568","1.06%"
"Clay County","14","0.03%","93.33%","1","0.02%","6.67%","15","0.03%"
"Clayton County","1,158","2.35%","93.01%","87","2.13%","6.99%","1,245","2.33%"
"Clinch County","39","0.08%","92.86%","3","0.07%","7.14%","42","0.08%"
"Cobb County","2,180","4.42%","93.4%","154","3.77%","6.6%","2,334","4.37%"
"Coffee County","307","0.62%","91.1%","30","0.73%","8.9%","337","0.63%"
"Colquitt County","203","0.41%","97.13%","6","0.15%","2.87%","209","0.39%"
"Columbia County","510","1.03%","88.08%","69","1.69%","11.92%","579","1.08%"
"Cook County","127","0.26%","90.07%","14","0.34%","9.93%","141","0.26%"
"Coweta County","736","1.49%","93.76%","49","1.2%","6.24%","785","1.47%"
"Crawford County","29","0.06%","90.63%","3","0.07%","9.38%","32","0.06%"
"Crisp County","378","0.77%","90.65%","39","0.96%","9.35%","417","0.78%"
"Dade County","91","0.18%","86.67%","14","0.34%","13.33%","105","0.2%"
"Dawson County","132","0.27%","88.59%","17","0.42%","11.41%","149","0.28%"
"Decatur County","317","0.64%","88.55%","41","1.0%","11.45%","358","0.67%"
"Dekalb County","2,706","5.48%","94.58%","155","3.8%","5.42%","2,861","5.35%"
"Dodge County","131","0.27%","90.97%","13","0.32%","9.03%","144","0.27%"
"Dooly County","127","0.26%","88.81%","16","0.39%","11.19%","143","0.27%"
"Dougherty County","708","1.43%","96.07%","29","0.71%","3.93%","737","1.38%"
"Douglas County","850","1.72%","91.01%","84","2.06%","8.99%","934","1.75%"
"Early County","73","0.15%","96.05%","3","0.07%","3.95%","76","0.14%"
"Echols County","13","0.03%","92.86%","1","0.02%","7.14%","14","0.03%"
"Effingham County","363","0.74%","88.32%","48","1.18%","11.68%","411","0.77%"
"Elbert County","145","0.29%","91.77%","13","0.32%","8.23%","158","0.3%"
"Emanuel County","225","0.46%","94.14%","14","0.34%","5.86%","239","0.45%"
