"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Pike County","41",".09%","91.11%","4",".12%","8.89%","45",".09%"
"Polk County","185",".42%","91.58%","17",".53%","8.42%","202",".42%"
"Pulaski County","35",".08%","85.37%","6",".19%","14.63%","41",".09%"
"Putnam County","154",".35%","95.06%","8",".25%","4.94%","162",".34%"
"Quitman County","8",".02%","100.00%","","","","8",".02%"
"Rabun County","65",".15%","87.84%","9",".28%","12.16%","74",".15%"
"Randolph County","45",".10%","93.75%","3",".09%","6.25%","48",".10%"
"Richmond County","1,493","3.35%","94.79%","82","2.54%","5.21%","1,575","3.30%"
"Rockdale County","417",".94%","93.29%","30",".93%","6.71%","447",".94%"
"Schley County","20",".04%","100.00%","","","","20",".04%"
"Screven County","105",".24%","95.45%","5",".15%","4.55%","110",".23%"
"Seminole County","64",".14%","87.67%","9",".28%","12.33%","73",".15%"
"Spalding County","429",".96%","91.86%","38","1.18%","8.14%","467",".98%"
"Stephens County","121",".27%","96.03%","5",".15%","3.97%","126",".26%"
"Stewart County","19",".04%","86.36%","3",".09%","13.64%","22",".05%"
"Sumter County","202",".45%","96.65%","7",".22%","3.35%","209",".44%"
"Talbot County","22",".05%","91.67%","2",".06%","8.33%","24",".05%"
"Taliaferro County","16",".04%","100.00%","","","","16",".03%"
"Tattnall County","161",".36%","85.64%","27",".84%","14.36%","188",".39%"
"Taylor County","45",".10%","93.75%","3",".09%","6.25%","48",".10%"
"Telfair County","94",".21%","94.00%","6",".19%","6.00%","100",".21%"
"Terrell County","65",".15%","97.01%","2",".06%","2.99%","67",".14%"
"Thomas County","205",".46%","94.91%","11",".34%","5.09%","216",".45%"
"Tift County","299",".67%","95.83%","13",".40%","4.17%","312",".65%"
"Toombs County","284",".64%","91.32%","27",".84%","8.68%","311",".65%"
"Towns County","50",".11%","78.13%","14",".43%","21.88%","64",".13%"
"Treutlen County","61",".14%","98.39%","1",".03%","1.61%","62",".13%"
"Troup County","562","1.26%","93.36%","40","1.24%","6.64%","602","1.26%"
"Turner County","47",".11%","94.00%","3",".09%","6.00%","50",".10%"
"Twiggs County","39",".09%","88.64%","5",".15%","11.36%","44",".09%"
"Union County","80",".18%","86.96%","12",".37%","13.04%","92",".19%"
"Upson County","181",".41%","96.28%","7",".22%","3.72%","188",".39%"
"Walker County","404",".91%","90.99%","40","1.24%","9.01%","444",".93%"
"Walton County","645","1.45%","90.97%","64","1.98%","9.03%","709","1.48%"
"Ware County","240",".54%","88.24%","32",".99%","11.76%","272",".57%"
"Warren County","29",".07%","87.88%","4",".12%","12.12%","33",".07%"
"Washington County","172",".39%","91.49%","16",".50%","8.51%","188",".39%"
"Wayne County","189",".42%","89.57%","22",".68%","10.43%","211",".44%"
