"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Crawford","19",".04%","86.36%","3",".08%","13.64%","22",".04%"
"Crisp","271",".55%","95.42%","13",".35%","4.58%","284",".54%"
"Dade","136",".28%","94.44%","8",".22%","5.56%","144",".27%"
"Dawson","89",".18%","89.00%","11",".30%","11.00%","100",".19%"
"Decatur","321",".65%","92.51%","26",".70%","7.49%","347",".66%"
"Dekalb","2,886","5.86%","94.78%","159","4.29%","5.22%","3,045","5.75%"
"Dodge","170",".35%","93.41%","12",".32%","6.59%","182",".34%"
"Dooly","116",".24%","94.31%","7",".19%","5.69%","123",".23%"
"Dougherty","948","1.93%","93.95%","61","1.64%","6.05%","1,009","1.91%"
"Douglas","1,077","2.19%","91.12%","105","2.83%","8.88%","1,182","2.23%"
"Early","80",".16%","98.77%","1",".03%","1.23%","81",".15%"
"Echols","8",".02%","100.00%","","","","8",".02%"
"Effingham","145",".29%","94.77%","8",".22%","5.23%","153",".29%"
"Elbert","145",".29%","97.97%","3",".08%","2.03%","148",".28%"
"Emanuel","172",".35%","97.73%","4",".11%","2.27%","176",".33%"
"Evans","94",".19%","98.95%","1",".03%","1.05%","95",".18%"
"Fannin","98",".20%","91.59%","9",".24%","8.41%","107",".20%"
"Fayette","374",".76%","89.90%","42","1.13%","10.10%","416",".79%"
"Floyd","817","1.66%","88.42%","107","2.88%","11.58%","924","1.75%"
"Forsyth","280",".57%","85.89%","46","1.24%","14.11%","326",".62%"
"Franklin","148",".30%","91.93%","13",".35%","8.07%","161",".30%"
"Fulton","4,441","9.02%","96.44%","164","4.42%","3.56%","4,605","8.70%"
"Gilmer","116",".24%","91.34%","11",".30%","8.66%","127",".24%"
"Glascock","11",".02%","91.67%","1",".03%","8.33%","12",".02%"
"Glynn","415",".84%","95.18%","21",".57%","4.82%","436",".82%"
"Gordon","276",".56%","91.09%","27",".73%","8.91%","303",".57%"
"Grady","235",".48%","95.14%","12",".32%","4.86%","247",".47%"
"Greene","148",".30%","95.48%","7",".19%","4.52%","155",".29%"
"Gwinnett","1,965","3.99%","92.73%","154","4.15%","7.27%","2,119","4.00%"
"Habersham","119",".24%","92.25%","10",".27%","7.75%","129",".24%"
"Hall","732","1.49%","92.19%","62","1.67%","7.81%","794","1.50%"
"Hancock","28",".06%","96.55%","1",".03%","3.45%","29",".05%"
"Haralson","88",".18%","96.70%","3",".08%","3.30%","91",".17%"
"Harris","123",".25%","96.09%","5",".13%","3.91%","128",".24%"
"Hart","122",".25%","95.31%","6",".16%","4.69%","128",".24%"
"Heard","61",".12%","84.72%","11",".30%","15.28%","72",".14%"
"Henry","544","1.11%","89.18%","66","1.78%","10.82%","610","1.15%"
"Houston","625","1.27%","92.59%","50","1.35%","7.41%","675","1.28%"
