"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Appling","89",".18%","91.75%","8",".23%","8.25%","97",".18%"
"Atkinson","41",".08%","93.18%","3",".09%","6.82%","44",".08%"
"Bacon","66",".13%","98.51%","1",".03%","1.49%","67",".12%"
"Baker","10",".02%","100.00%","","","","10",".02%"
"Baldwin
1 2 3 4 5 6 7 8 9 1","346",".68%","94.79%","19",".54%","5.21%","365",".67%"
"Banks","71",".14%","91.03%","7",".20%","8.97%","78",".14%"
"Barrow","268",".53%","94.37%","16",".45%","5.63%","284",".52%"
"Bartow","619","1.22%","89.32%","74","2.10%","10.68%","693","1.28%"
"Ben Hill","264",".52%","92.63%","21",".60%","7.37%","285",".53%"
"Berrien","99",".20%","88.39%","13",".37%","11.61%","112",".21%"
"Bibb","1,054","2.08%","95.47%","50","1.42%","4.53%","1,104","2.04%"
"Bleckley","96",".19%","88.89%","12",".34%","11.11%","108",".20%"
"Brantley","48",".09%","87.27%","7",".20%","12.73%","55",".10%"
"Brooks","80",".16%","98.77%","1",".03%","1.23%","81",".15%"
"Bryan","94",".19%","94.00%","6",".17%","6.00%","100",".18%"
"Bulloch","492",".97%","94.25%","30",".85%","5.75%","522",".96%"
"Burke","216",".43%","94.32%","13",".37%","5.68%","229",".42%"
"Butts","142",".28%","94.67%","8",".23%","5.33%","150",".28%"
"Calhoun","48",".09%","92.31%","4",".11%","7.69%","52",".10%"
"Camden","154",".30%","94.48%","9",".26%","5.52%","163",".30%"
"Candler","91",".18%","93.81%","6",".17%","6.19%","97",".18%"
"Carroll","580","1.15%","91.63%","53","1.50%","8.37%","633","1.17%"
"Catoosa","300",".59%","90.63%","31",".88%","9.37%","331",".61%"
"Charlton","61",".12%","96.83%","2",".06%","3.17%","63",".12%"
"Chatham","2,400","4.74%","94.56%","138","3.91%","5.44%","2,538","4.69%"
"Chattahoochee","28",".06%","96.55%","1",".03%","3.45%","29",".05%"
"Chattooga","243",".48%","89.34%","29",".82%","10.66%","272",".50%"
"Cherokee","538","1.06%","89.97%","60","1.70%","10.03%","598","1.10%"
"Clarke","467",".92%","94.92%","25",".71%","5.08%","492",".91%"
"Clay","28",".06%","90.32%","3",".09%","9.68%","31",".06%"
"Clayton","1,554","3.07%","92.23%","131","3.71%","7.77%","1,685","3.11%"
"Clinch","53",".10%","96.36%","2",".06%","3.64%","55",".10%"
"Cobb","2,791","5.51%","91.69%","253","7.17%","8.31%","3,044","5.62%"
"Coffee","251",".50%","94.01%","16",".45%","5.99%","267",".49%"
"Colquitt","315",".62%","94.31%","19",".54%","5.69%","334",".62%"
"Columbia","308",".61%","92.77%","24",".68%","7.23%","332",".61%"
"Cook","139",".27%","92.67%","11",".31%","7.33%","150",".28%"
"Coweta","580","1.15%","92.36%","48","1.36%","7.64%","628","1.16%"
