"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Pike County","45",".09%","91.84%","4",".10%","8.16%","49",".09%"
"Polk County","192",".38%","93.20%","14",".37%","6.80%","206",".38%"
"Pulaski County","52",".10%","94.55%","3",".08%","5.45%","55",".10%"
"Putnam County","158",".31%","90.80%","16",".42%","9.20%","174",".32%"
"Quitman County","18",".04%","100.00%","","","","18",".03%"
"Rabun County","54",".11%","93.10%","4",".10%","6.90%","58",".11%"
"Randolph County","67",".13%","95.71%","3",".08%","4.29%","70",".13%"
"Richmond County","1,939","3.83%","93.09%","144","3.76%","6.91%","2,083","3.82%"
"Rockdale County","487",".96%","91.37%","46","1.20%","8.63%","533",".98%"
"Schley County","13",".03%","86.67%","2",".05%","13.33%","15",".03%"
"Screven County","129",".25%","96.99%","4",".10%","3.01%","133",".24%"
"Seminole County","74",".15%","85.06%","13",".34%","14.94%","87",".16%"
"Spalding County","497",".98%","93.42%","35",".91%","6.58%","532",".98%"
"Stephens County","161",".32%","90.45%","17",".44%","9.55%","178",".33%"
"Stewart County","38",".08%","97.44%","1",".03%","2.56%","39",".07%"
"Sumter County","182",".36%","94.79%","10",".26%","5.21%","192",".35%"
"Talbot County","42",".08%","91.30%","4",".10%","8.70%","46",".08%"
"Taliaferro County","15",".03%","93.75%","1",".03%","6.25%","16",".03%"
"Tattnall County","184",".36%","92.46%","15",".39%","7.54%","199",".37%"
"Taylor County","69",".14%","92.00%","6",".16%","8.00%","75",".14%"
"Telfair County","109",".22%","93.16%","8",".21%","6.84%","117",".21%"
"Terrell County","90",".18%","91.84%","8",".21%","8.16%","98",".18%"
"Thomas County","213",".42%","95.09%","11",".29%","4.91%","224",".41%"
"Tift County","346",".68%","94.28%","21",".55%","5.72%","367",".67%"
"Toombs County","326",".64%","90.81%","33",".86%","9.19%","359",".66%"
"Towns County","50",".10%","76.92%","15",".39%","23.08%","65",".12%"
"Treutlen County","78",".15%","96.30%","3",".08%","3.70%","81",".15%"
"Troup County","632","1.25%","90.67%","65","1.70%","9.33%","697","1.28%"
"Turner County","67",".13%","95.71%","3",".08%","4.29%","70",".13%"
"Twiggs County","49",".10%","94.23%","3",".08%","5.77%","52",".10%"
"Union County","93",".18%","89.42%","11",".29%","10.58%","104",".19%"
"Upson County","178",".35%","94.68%","10",".26%","5.32%","188",".35%"
"Walker County","440",".87%","91.10%","43","1.12%","8.90%","483",".89%"
"Walton County","544","1.07%","92.52%","44","1.15%","7.48%","588","1.08%"
"Ware County","358",".71%","92.51%","29",".76%","7.49%","387",".71%"
"Warren County","35",".07%","94.59%","2",".05%","5.41%","37",".07%"
"Washington County","181",".36%","89.60%","21",".55%","10.40%","202",".37%"
"Wayne County","145",".29%","93.55%","10",".26%","6.45%","155",".28%"
