"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Houston County","720","1.45%","94.74%","40","1.10%","5.26%","760","1.42%"
"Irwin County","72",".14%","97.30%","2",".05%","2.70%","74",".14%"
"Jackson County","263",".53%","93.59%","18",".49%","6.41%","281",".53%"
"Jasper County","63",".13%","96.92%","2",".05%","3.08%","65",".12%"
"Jeff Davis County","93",".19%","95.88%","4",".11%","4.12%","97",".18%"
"Jefferson County","156",".31%","96.89%","5",".14%","3.11%","161",".30%"
"Jenkins County","80",".16%","96.39%","3",".08%","3.61%","83",".16%"
"Johnson County","38",".08%","97.44%","1",".03%","2.56%","39",".07%"
"Jones County","194",".39%","90.23%","21",".58%","9.77%","215",".40%"
"Lamar County","75",".15%","91.46%","7",".19%","8.54%","82",".15%"
"Lanier County","50",".10%","98.04%","1",".03%","1.96%","51",".10%"
"Laurens County","286",".57%","95.02%","15",".41%","4.98%","301",".56%"
"Lee County","63",".13%","94.03%","4",".11%","5.97%","67",".13%"
"Liberty County","254",".51%","93.04%","19",".52%","6.96%","273",".51%"
"Lincoln County","30",".06%","96.77%","1",".03%","3.23%","31",".06%"
"Long County","80",".16%","87.91%","11",".30%","12.09%","91",".17%"
"Lowndes County","522","1.05%","96.31%","20",".55%","3.69%","542","1.01%"
"Lumpkin County","87",".17%","95.60%","4",".11%","4.40%","91",".17%"
"Macon County","70",".14%","100.00%","","","","70",".13%"
"Madison County","132",".26%","92.96%","10",".27%","7.04%","142",".27%"
"Marion County","22",".04%","91.67%","2",".05%","8.33%","24",".04%"
"Mcduffie County","186",".37%","93.47%","13",".36%","6.53%","199",".37%"
"Mcintosh County","59",".12%","98.33%","1",".03%","1.67%","60",".11%"
"Meriwether County","188",".38%","94.47%","11",".30%","5.53%","199",".37%"
"Miller County","32",".06%","100.00%","","","","32",".06%"
"Mitchell County","168",".34%","92.82%","13",".36%","7.18%","181",".34%"
"Monroe County","128",".26%","85.91%","21",".58%","14.09%","149",".28%"
"Montgomery County","31",".06%","96.88%","1",".03%","3.13%","32",".06%"
"Morgan County","148",".30%","90.24%","16",".44%","9.76%","164",".31%"
"Murray County","142",".29%","91.03%","14",".38%","8.97%","156",".29%"
"Muscogee County","1,233","2.47%","95.14%","63","1.73%","4.86%","1,296","2.42%"
"Newton County","668","1.34%","91.51%","62","1.70%","8.49%","730","1.37%"
"Oconee County","59",".12%","98.33%","1",".03%","1.67%","60",".11%"
"Oglethorpe County","65",".13%","98.48%","1",".03%","1.52%","66",".12%"
"Paulding County","231",".46%","92.77%","18",".49%","7.23%","249",".47%"
"Peach County","90",".18%","96.77%","3",".08%","3.23%","93",".17%"
"Pickens County","80",".16%","89.89%","9",".25%","10.11%","89",".17%"
"Pierce County","91",".18%","96.81%","3",".08%","3.19%","94",".18%"
