"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Irwin","64",".13%","98.46%","1",".03%","1.54%","65",".12%"
"Jackson","199",".41%","93.87%","13",".35%","6.13%","212",".40%"
"Jasper","58",".12%","98.31%","1",".03%","1.69%","59",".11%"
"Jeff Davis","73",".15%","87.95%","10",".27%","12.05%","83",".16%"
"Jefferson","119",".24%","97.54%","3",".08%","2.46%","122",".23%"
"Jenkins","73",".15%","96.05%","3",".08%","3.95%","76",".14%"
"Johnson","50",".10%","92.59%","4",".11%","7.41%","54",".10%"
"Jones","157",".32%","89.20%","19",".52%","10.80%","176",".33%"
"Lamar","66",".13%","92.96%","5",".14%","7.04%","71",".13%"
"Lanier","42",".09%","100.00%","","","","42",".08%"
"Laurens","318",".65%","93.53%","22",".60%","6.47%","340",".64%"
"Lee","73",".15%","94.81%","4",".11%","5.19%","77",".15%"
"Liberty","271",".55%","92.81%","21",".57%","7.19%","292",".55%"
"Lincoln","29",".06%","96.67%","1",".03%","3.33%","30",".06%"
"Long","86",".18%","92.47%","7",".19%","7.53%","93",".18%"
"Lowndes","532","1.08%","92.20%","45","1.22%","7.80%","577","1.09%"
"Lumpkin","92",".19%","89.32%","11",".30%","10.68%","103",".20%"
"Macon","60",".12%","96.77%","2",".05%","3.23%","62",".12%"
"Madison","117",".24%","91.41%","11",".30%","8.59%","128",".24%"
"Marion","39",".08%","90.70%","4",".11%","9.30%","43",".08%"
"Mcduffie","176",".36%","95.65%","8",".22%","4.35%","184",".35%"
"Mcintosh","63",".13%","98.44%","1",".03%","1.56%","64",".12%"
"Meriwether","223",".45%","96.12%","9",".24%","3.88%","232",".44%"
"Miller","28",".06%","93.33%","2",".05%","6.67%","30",".06%"
"Mitchell","192",".39%","91.43%","18",".49%","8.57%","210",".40%"
"Monroe","132",".27%","88.00%","18",".49%","12.00%","150",".28%"
"Montgomery","62",".13%","91.18%","6",".16%","8.82%","68",".13%"
"Morgan","146",".30%","92.99%","11",".30%","7.01%","157",".30%"
"Murray","168",".34%","92.31%","14",".38%","7.69%","182",".35%"
"Muscogee","1,691","3.45%","94.73%","94","2.56%","5.27%","1,785","3.39%"
"Newton","622","1.27%","92.28%","52","1.41%","7.72%","674","1.28%"
"Oconee","52",".11%","98.11%","1",".03%","1.89%","53",".10%"
"Oglethorpe","51",".10%","98.08%","1",".03%","1.92%","52",".10%"
"Paulding","238",".49%","92.25%","20",".54%","7.75%","258",".49%"
"Peach","88",".18%","96.70%","3",".08%","3.30%","91",".17%"
"Pickens","77",".16%","93.90%","5",".14%","6.10%","82",".16%"
"Pierce","60",".12%","96.77%","2",".05%","3.23%","62",".12%"
"Pike","53",".11%","92.98%","4",".11%","7.02%","57",".11%"
