"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"000
Unknown","188",".37%","94.47%","11",".29%","5.53%","199",".37%"
"001
Appling County","104",".21%","96.30%","4",".10%","3.70%","108",".20%"
"002
Atkinson County","52",".10%","89.66%","6",".16%","10.34%","58",".11%"
"003
Bacon County","74",".15%","92.50%","6",".16%","7.50%","80",".15%"
"004
Baker County","10",".02%","100.00%","","","","10",".02%"
"005
Baldwin County","301",".60%","91.49%","28",".73%","8.51%","329",".61%"
"006
Banks County","62",".12%","92.54%","5",".13%","7.46%","67",".12%"
"007
Barrow County","320",".63%","91.69%","29",".76%","8.31%","349",".64%"
"008
Bartow County","624","1.24%","86.07%","101","2.64%","13.93%","725","1.34%"
"009
Ben Hill County","268",".53%","91.47%","25",".65%","8.53%","293",".54%"
"010
Berrien County","90",".18%","98.90%","1",".03%","1.10%","91",".17%"
"011
Bibb County","1,119","2.22%","94.11%","70","1.83%","5.89%","1,189","2.19%"
"012
Bleckley County","72",".14%","92.31%","6",".16%","7.69%","78",".14%"
"013
Brantley County","72",".14%","90.00%","8",".21%","10.00%","80",".15%"
"014
Brooks County","53",".11%","96.36%","2",".05%","3.64%","55",".10%"
"015
Bryan County","68",".13%","97.14%","2",".05%","2.86%","70",".13%"
"016
Bulloch County","566","1.12%","93.55%","39","1.02%","6.45%","605","1.12%"
"017
Burke County","220",".44%","96.49%","8",".21%","3.51%","228",".42%"
"018
Butts County","106",".21%","95.50%","5",".13%","4.50%","111",".20%"
"019
Calhoun County","29",".06%","96.67%","1",".03%","3.33%","30",".06%"
"020
Camden County","190",".38%","94.06%","12",".31%","5.94%","202",".37%"
"021
Candler County","112",".22%","90.32%","12",".31%","9.68%","124",".23%"
"022
Carroll County","602","1.19%","92.62%","48","1.26%","7.38%","650","1.20%"
"023
Catoosa County","376",".75%","88.68%","48","1.26%","11.32%","424",".78%"
"024
Charlton County","64",".13%","91.43%","6",".16%","8.57%","70",".13%"
"025
Chatham County","1,895","3.76%","95.42%","91","2.38%","4.58%","1,986","3.66%"
"026
Chattahoochee County","28",".06%","100.00%","","","","28",".05%"
"027
Chattooga County","242",".48%","91.67%","22",".58%","8.33%","264",".49%"
"028
Cherokee County","526","1.04%","88.11%","71","1.86%","11.89%","597","1.10%"
"029
Clarke County","554","1.10%","93.27%","40","1.05%","6.73%","594","1.09%"
"030
Clay County","17",".03%","77.27%","5",".13%","22.73%","22",".04%"
"031
Clayton County","1,396","2.77%","92.63%","111","2.90%","7.37%","1,507","2.78%"
"032
Clinch County","47",".09%","92.16%","4",".10%","7.84%","51",".09%"
"033
Cobb County","2,457","4.87%","92.26%","206","5.39%","7.74%","2,663","4.91%"
"034
Coffee County","234",".46%","94.74%","13",".34%","5.26%","247",".46%"
"035
Colquitt County","198",".39%","93.84%","13",".34%","6.16%","211",".39%"
"036
Columbia County","417",".83%","91.85%","37",".97%","8.15%","454",".84%"
"037
Cook County","114",".23%","89.76%","13",".34%","10.24%","127",".23%"
