"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Polk","152",".31%","94.41%","9",".24%","5.59%","161",".30%"
"Pulaski","84",".17%","87.50%","12",".32%","12.50%","96",".18%"
"Putnam","137",".28%","93.84%","9",".24%","6.16%","146",".27%"
"Quitman","17",".03%","89.47%","2",".05%","10.53%","19",".04%"
"Rabun","46",".09%","76.67%","14",".37%","23.33%","60",".11%"
"Randolph","53",".11%","91.38%","5",".13%","8.62%","58",".11%"
"Richmond","1,720","3.47%","93.89%","112","2.99%","6.11%","1,832","3.44%"
"Rockdale","467",".94%","90.33%","50","1.34%","9.67%","517",".97%"
"Schley","28",".06%","100.00%","","","","28",".05%"
"Screven","122",".25%","92.42%","10",".27%","7.58%","132",".25%"
"Seminole","62",".13%","87.32%","9",".24%","12.68%","71",".13%"
"Spalding","592","1.20%","91.50%","55","1.47%","8.50%","647","1.22%"
"Stephens","171",".35%","88.14%","23",".61%","11.86%","194",".36%"
"Stewart","38",".08%","92.68%","3",".08%","7.32%","41",".08%"
"Sumter","243",".49%","97.20%","7",".19%","2.80%","250",".47%"
"Talbot","60",".12%","93.75%","4",".11%","6.25%","64",".12%"
"Taliaferro","27",".05%","93.10%","2",".05%","6.90%","29",".05%"
"Tattnall","180",".36%","93.75%","12",".32%","6.25%","192",".36%"
"Taylor","84",".17%","92.31%","7",".19%","7.69%","91",".17%"
"Telfair","111",".22%","90.98%","11",".29%","9.02%","122",".23%"
"Terrell","76",".15%","97.44%","2",".05%","2.56%","78",".15%"
"Thomas","262",".53%","91.93%","23",".61%","8.07%","285",".54%"
"Tift","314",".63%","94.58%","18",".48%","5.42%","332",".62%"
"Toombs","310",".63%","92.26%","26",".69%","7.74%","336",".63%"
"Towns","48",".10%","90.57%","5",".13%","9.43%","53",".10%"
"Treutlen","85",".17%","95.51%","4",".11%","4.49%","89",".17%"
"Troup","676","1.37%","91.23%","65","1.74%","8.77%","741","1.39%"
"Turner","76",".15%","98.70%","1",".03%","1.30%","77",".14%"
"Twiggs","65",".13%","85.53%","11",".29%","14.47%","76",".14%"
"Union","75",".15%","85.23%","13",".35%","14.77%","88",".17%"
"Upson","209",".42%","90.87%","21",".56%","9.13%","230",".43%"
"Walker","409",".83%","88.15%","55","1.47%","11.85%","464",".87%"
"Walton","438",".88%","91.82%","39","1.04%","8.18%","477",".90%"
"Ware","318",".64%","95.21%","16",".43%","4.79%","334",".63%"
"Warren","47",".09%","94.00%","3",".08%","6.00%","50",".09%"
"Washington","123",".25%","92.48%","10",".27%","7.52%","133",".25%"
"Wayne","176",".36%","93.12%","13",".35%","6.88%","189",".35%"
"Webster","6",".01%","85.71%","1",".03%","14.29%","7",".01%"
