"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"038
Coweta County","542","1.06%","93.29%","39","1.07%","6.71%","581","1.06%"
"039
Crawford County","18",".04%","100.00%","","","","18",".03%"
"040
Crisp County","273",".53%","95.45%","13",".36%","4.55%","286",".52%"
"041
Dade County","104",".20%","92.04%","9",".25%","7.96%","113",".21%"
"042
Dawson County","120",".23%","89.55%","14",".39%","10.45%","134",".24%"
"043
Decatur County","303",".59%","93.23%","22",".61%","6.77%","325",".59%"
"044
Dekalb County","3,174","6.21%","95.37%","154","4.24%","4.63%","3,328","6.08%"
"045
Dodge County","146",".29%","90.68%","15",".41%","9.32%","161",".29%"
"046
Dooly County","100",".20%","94.34%","6",".17%","5.66%","106",".19%"
"047
Dougherty County","993","1.94%","94.30%","60","1.65%","5.70%","1,053","1.92%"
"048
Douglas County","1,287","2.52%","90.76%","131","3.60%","9.24%","1,418","2.59%"
"049
Early County","95",".19%","96.94%","3",".08%","3.06%","98",".18%"
"050
Echols County","11",".02%","100.00%","","","","11",".02%"
"051
Effingham County","215",".42%","93.48%","15",".41%","6.52%","230",".42%"
"052
Elbert County","127",".25%","92.70%","10",".28%","7.30%","137",".25%"
"053
Emanuel County","176",".34%","93.12%","13",".36%","6.88%","189",".35%"
"054
Evans County","93",".18%","95.88%","4",".11%","4.12%","97",".18%"
"055
Fannin County","98",".19%","88.29%","13",".36%","11.71%","111",".20%"
"056
Fayette County","375",".73%","88.44%","49","1.35%","11.56%","424",".77%"
"057
Floyd County","801","1.57%","89.30%","96","2.64%","10.70%","897","1.64%"
"058
Forsyth County","328",".64%","88.41%","43","1.18%","11.59%","371",".68%"
"059
Franklin County","142",".28%","93.42%","10",".28%","6.58%","152",".28%"
"060
Fulton County","4,958","9.71%","95.84%","215","5.91%","4.16%","5,173","9.45%"
"061
Gilmer County","117",".23%","95.12%","6",".17%","4.88%","123",".22%"
"062
Glascock County","6",".01%","85.71%","1",".03%","14.29%","7",".01%"
"063
Glynn County","470",".92%","94.76%","26",".72%","5.24%","496",".91%"
"064
Gordon County","348",".68%","88.10%","47","1.29%","11.90%","395",".72%"
"065
Grady County","217",".42%","94.35%","13",".36%","5.65%","230",".42%"
"066
Greene County","121",".24%","92.37%","10",".28%","7.63%","131",".24%"
"067
Gwinnett County","2,445","4.79%","92.79%","190","5.23%","7.21%","2,635","4.82%"
"068
Habersham County","103",".20%","97.17%","3",".08%","2.83%","106",".19%"
"069
Hall County","728","1.43%","89.54%","85","2.34%","10.46%","813","1.49%"
"070
Hancock County","35",".07%","97.22%","1",".03%","2.78%","36",".07%"
"071
Haralson County","109",".21%","92.37%","9",".25%","7.63%","118",".22%"
"072
Harris County","114",".22%","95.00%","6",".17%","5.00%","120",".22%"
"073
Hart County","134",".26%","95.04%","7",".19%","4.96%","141",".26%"
"074
Heard County","52",".10%","92.86%","4",".11%","7.14%","56",".10%"
"075
Henry County","575","1.13%","90.84%","58","1.60%","9.16%","633","1.16%"
