"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"135   Terrell County","51","0.1%","94.44%","3","0.07%","5.56%","54","0.1%"
"136   Thomas County","226","0.46%","95.76%","10","0.24%","4.24%","236","0.44%"
"137   Tift County","298","0.6%","95.21%","15","0.37%","4.79%","313","0.59%"
"138   Toombs County","302","0.61%","92.07%","26","0.64%","7.93%","328","0.61%"
"139   Towns County","50","0.1%","76.92%","15","0.37%","23.08%","65","0.12%"
"140   Treutlen County","58","0.12%","95.08%","3","0.07%","4.92%","61","0.11%"
"141   Troup County","580","1.18%","92.21%","49","1.2%","7.79%","629","1.18%"
"142   Turner County","59","0.12%","96.72%","2","0.05%","3.28%","61","0.11%"
"143   Twiggs County","35","0.07%","87.5%","5","0.12%","12.5%","40","0.07%"
"144   Union County","81","0.16%","87.1%","12","0.29%","12.9%","93","0.17%"
"145   Upson County","209","0.42%","90.87%","21","0.51%","9.13%","230","0.43%"
"146   Walker County","381","0.77%","92.03%","33","0.81%","7.97%","414","0.77%"
"147   Walton County","654","1.33%","91.09%","64","1.57%","8.91%","718","1.34%"
"148   Ware County","269","0.55%","90.27%","29","0.71%","9.73%","298","0.56%"
"149   Warren County","27","0.05%","93.1%","2","0.05%","6.9%","29","0.05%"
"150   Washington County","182","0.37%","93.81%","12","0.29%","6.19%","194","0.36%"
"151   Wayne County","180","0.36%","89.11%","22","0.54%","10.89%","202","0.38%"
"152   Webster County","14","0.03%","93.33%","1","0.02%","6.67%","15","0.03%"
"153   Wheeler County","25","0.05%","89.29%","3","0.07%","10.71%","28","0.05%"
"154   White County","97","0.2%","92.38%","8","0.2%","7.62%","105","0.2%"
"155   Whitfield County","751","1.52%","87.12%","111","2.72%","12.88%","862","1.61%"
"156   Wilcox County","66","0.13%","94.29%","4","0.1%","5.71%","70","0.13%"
"157   Wilkes County","70","0.14%","97.22%","2","0.05%","2.78%","72","0.13%"
"158   Wilkinson County","36","0.07%","97.3%","1","0.02%","2.7%","37","0.07%"
"159   Worth County","129","0.26%","91.49%","12","0.29%","8.51%","141","0.26%"
"Total Reported","49,347","100.00%","92.36%","4,083","100.00%","7.64%","53,430","100.00%"
