"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Houston County","706","1.35%","94.89%","38",".98%","5.11%","744","1.32%"
"Irwin County","84",".16%","93.33%","6",".16%","6.67%","90",".16%"
"Jackson County","247",".47%","89.82%","28",".73%","10.18%","275",".49%"
"Jasper County","69",".13%","90.79%","7",".18%","9.21%","76",".14%"
"Jeff Davis County","88",".17%","95.65%","4",".10%","4.35%","92",".16%"
"Jefferson County","168",".32%","97.11%","5",".13%","2.89%","173",".31%"
"Jenkins County","67",".13%","94.37%","4",".10%","5.63%","71",".13%"
"Johnson County","53",".10%","92.98%","4",".10%","7.02%","57",".10%"
"Jones County","222",".42%","89.16%","27",".70%","10.84%","249",".44%"
"Lamar County","83",".16%","94.32%","5",".13%","5.68%","88",".16%"
"Lanier County","52",".10%","98.11%","1",".03%","1.89%","53",".09%"
"Laurens County","326",".62%","93.95%","21",".54%","6.05%","347",".62%"
"Lee County","76",".15%","89.41%","9",".23%","10.59%","85",".15%"
"Liberty County","326",".62%","94.49%","19",".49%","5.51%","345",".61%"
"Lincoln County","27",".05%","93.10%","2",".05%","6.90%","29",".05%"
"Long County","84",".16%","94.38%","5",".13%","5.62%","89",".16%"
"Lowndes County","577","1.10%","94.59%","33",".85%","5.41%","610","1.08%"
"Lumpkin County","97",".19%","92.38%","8",".21%","7.62%","105",".19%"
"Macon County","62",".12%","96.88%","2",".05%","3.13%","64",".11%"
"Madison County","97",".19%","92.38%","8",".21%","7.62%","105",".19%"
"Marion County","29",".06%","96.67%","1",".03%","3.33%","30",".05%"
"Mcduffie County","200",".38%","94.79%","11",".28%","5.21%","211",".38%"
"Mcintosh County","82",".16%","95.35%","4",".10%","4.65%","86",".15%"
"Meriwether County","198",".38%","95.19%","10",".26%","4.81%","208",".37%"
"Miller County","36",".07%","100.00%","","","","36",".06%"
"Mitchell County","222",".42%","91.74%","20",".52%","8.26%","242",".43%"
"Monroe County","159",".30%","89.83%","18",".47%","10.17%","177",".31%"
"Montgomery County","48",".09%","94.12%","3",".08%","5.88%","51",".09%"
"Morgan County","157",".30%","93.45%","11",".28%","6.55%","168",".30%"
"Murray County","169",".32%","91.35%","16",".41%","8.65%","185",".33%"
"Muscogee County","1,460","2.79%","95.05%","76","1.97%","4.95%","1,536","2.73%"
"Newton County","705","1.35%","92.16%","60","1.55%","7.84%","765","1.36%"
"Oconee County","51",".10%","96.23%","2",".05%","3.77%","53",".09%"
"Oglethorpe County","57",".11%","93.44%","4",".10%","6.56%","61",".11%"
"Paulding County","312",".60%","91.76%","28",".73%","8.24%","340",".60%"
"Peach County","86",".16%","97.73%","2",".05%","2.27%","88",".16%"
"Pickens County","102",".19%","92.73%","8",".21%","7.27%","110",".20%"
"Pierce County","72",".14%","96.00%","3",".08%","4.00%","75",".13%"
