"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"054   Evans County","86","0.17%","90.53%","9","0.22%","9.47%","95","0.18%"
"055   Fannin County","107","0.22%","84.92%","19","0.47%","15.08%","126","0.24%"
"056   Fayette County","366","0.74%","88.83%","46","1.14%","11.17%","412","0.77%"
"057   Floyd County","938","1.9%","90.98%","93","2.3%","9.02%","1,031","1.93%"
"058   Forsyth County","406","0.82%","88.07%","55","1.36%","11.93%","461","0.86%"
"059   Franklin County","181","0.37%","90.5%","19","0.47%","9.5%","200","0.37%"
"060   Fulton County","4,766","9.67%","94.9%","256","6.33%","5.1%","5,022","9.41%"
"061   Gilmer County","121","0.25%","93.08%","9","0.22%","6.92%","130","0.24%"
"062   Glascock County","13","0.03%","100.0%","","","","13","0.02%"
"063   Glynn County","565","1.15%","94.64%","32","0.79%","5.36%","597","1.12%"
"064   Gordon County","360","0.73%","88.24%","48","1.19%","11.76%","408","0.76%"
"065   Grady County","217","0.44%","88.93%","27","0.67%","11.07%","244","0.46%"
"066   Greene County","122","0.25%","90.37%","13","0.32%","9.63%","135","0.25%"
"067   Gwinnett County","2,438","4.95%","93.52%","169","4.18%","6.48%","2,607","4.89%"
"068   Habersham County","122","0.25%","87.77%","17","0.42%","12.23%","139","0.26%"
"069   Hall County","759","1.54%","91.45%","71","1.75%","8.55%","830","1.56%"
"070   Hancock County","49","0.1%","94.23%","3","0.07%","5.77%","52","0.1%"
"071   Haralson County","175","0.35%","89.29%","21","0.52%","10.71%","196","0.37%"
"072   Harris County","108","0.22%","93.91%","7","0.17%","6.09%","115","0.22%"
"073   Hart County","155","0.31%","93.94%","10","0.25%","6.06%","165","0.31%"
"074   Heard County","56","0.11%","88.89%","7","0.17%","11.11%","63","0.12%"
"075   Henry County","696","1.41%","89.58%","81","2.0%","10.42%","777","1.46%"
"076   Houston County","920","1.87%","91.72%","83","2.05%","8.28%","1,003","1.88%"
"077   Irwin County","72","0.15%","91.14%","7","0.17%","8.86%","79","0.15%"
"078   Jackson County","282","0.57%","90.38%","30","0.74%","9.62%","312","0.58%"
"079   Jasper County","56","0.11%","94.92%","3","0.07%","5.08%","59","0.11%"
"080   Jeff Davis County","95","0.19%","91.35%","9","0.22%","8.65%","104","0.19%"
