"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Pike County","39",".08%","92.86%","3",".08%","7.14%","42",".08%"
"Polk County","216",".47%","90.00%","24",".68%","10.00%","240",".48%"
"Pulaski County","35",".08%","92.11%","3",".08%","7.89%","38",".08%"
"Putnam County","155",".34%","95.68%","7",".20%","4.32%","162",".33%"
"Quitman County","7",".02%","100.00%","","","","7",".01%"
"Rabun County","65",".14%","87.84%","9",".25%","12.16%","74",".15%"
"Randolph County","43",".09%","95.56%","2",".06%","4.44%","45",".09%"
"Richmond County","1,577","3.42%","93.48%","110","3.10%","6.52%","1,687","3.40%"
"Rockdale County","447",".97%","92.16%","38","1.07%","7.84%","485",".98%"
"Schley County","17",".04%","100.00%","","","","17",".03%"
"Screven County","112",".24%","95.73%","5",".14%","4.27%","117",".24%"
"Seminole County","67",".15%","90.54%","7",".20%","9.46%","74",".15%"
"Spalding County","456",".99%","91.20%","44","1.24%","8.80%","500","1.01%"
"Stephens County","118",".26%","97.52%","3",".08%","2.48%","121",".24%"
"Stewart County","24",".05%","88.89%","3",".08%","11.11%","27",".05%"
"Sumter County","199",".43%","94.31%","12",".34%","5.69%","211",".42%"
"Talbot County","21",".05%","91.30%","2",".06%","8.70%","23",".05%"
"Taliaferro County","20",".04%","100.00%","","","","20",".04%"
"Tattnall County","183",".40%","85.92%","30",".84%","14.08%","213",".43%"
"Taylor County","46",".10%","93.88%","3",".08%","6.12%","49",".10%"
"Telfair County","104",".23%","92.04%","9",".25%","7.96%","113",".23%"
"Terrell County","64",".14%","95.52%","3",".08%","4.48%","67",".13%"
"Thomas County","239",".52%","96.37%","9",".25%","3.63%","248",".50%"
"Tift County","299",".65%","94.92%","16",".45%","5.08%","315",".63%"
"Toombs County","276",".60%","92.93%","21",".59%","7.07%","297",".60%"
"Towns County","66",".14%","75.86%","21",".59%","24.14%","87",".18%"
"Treutlen County","61",".13%","91.04%","6",".17%","8.96%","67",".13%"
"Troup County","597","1.29%","91.85%","53","1.49%","8.15%","650","1.31%"
"Turner County","57",".12%","95.00%","3",".08%","5.00%","60",".12%"
"Twiggs County","42",".09%","93.33%","3",".08%","6.67%","45",".09%"
"Union County","81",".18%","85.26%","14",".39%","14.74%","95",".19%"
"Upson County","192",".42%","91.87%","17",".48%","8.13%","209",".42%"
"Walker County","436",".95%","91.60%","40","1.13%","8.40%","476",".96%"
"Walton County","624","1.35%","92.31%","52","1.46%","7.69%","676","1.36%"
"Ware County","260",".56%","90.28%","28",".79%","9.72%","288",".58%"
"Warren County","30",".07%","88.24%","4",".11%","11.76%","34",".07%"
"Washington County","182",".39%","92.86%","14",".39%","7.14%","196",".39%"
"Wayne County","185",".40%","89.37%","22",".62%","10.63%","207",".42%"
