"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"114 
Pike County","35",".07%","87.50%","5",".13%","12.50%","40",".08%"
"115 
Polk County","213",".45%","92.21%","18",".47%","7.79%","231",".45%"
"116 
Pulaski County","38",".08%","100.00%","","","","38",".07%"
"117 
Putnam County","154",".32%","93.90%","10",".26%","6.10%","164",".32%"
"118 
Quitman County","9",".02%","100.00%","","","","9",".02%"
"119 
Rabun County","56",".12%","83.58%","11",".29%","16.42%","67",".13%"
"120 
Randolph County","45",".09%","100.00%","","","","45",".09%"
"121 
Richmond County","1,654","3.47%","93.92%","107","2.82%","6.08%","1,761","3.42%"
"122 
Rockdale County","487","1.02%","92.06%","42","1.11%","7.94%","529","1.03%"
"123 
Schley County","19",".04%","95.00%","1",".03%","5.00%","20",".04%"
"124 
Screven County","99",".21%","93.40%","7",".18%","6.60%","106",".21%"
"125 
Seminole County","63",".13%","92.65%","5",".13%","7.35%","68",".13%"
"126 
Spalding County","464",".97%","91.70%","42","1.11%","8.30%","506",".98%"
"127 
Stephens County","114",".24%","95.00%","6",".16%","5.00%","120",".23%"
"128 
Stewart County","27",".06%","90.00%","3",".08%","10.00%","30",".06%"
"129 
Sumter County","204",".43%","92.73%","16",".42%","7.27%","220",".43%"
"130 
Talbot County","24",".05%","92.31%","2",".05%","7.69%","26",".05%"
"131 
Taliaferro County","16",".03%","94.12%","1",".03%","5.88%","17",".03%"
"132 
Tattnall County","207",".43%","88.09%","28",".74%","11.91%","235",".46%"
"133 
Taylor County","55",".12%","94.83%","3",".08%","5.17%","58",".11%"
"134 
Telfair County","99",".21%","90.83%","10",".26%","9.17%","109",".21%"
"135 
Terrell County","58",".12%","93.55%","4",".11%","6.45%","62",".12%"
"136 
Thomas County","227",".48%","96.60%","8",".21%","3.40%","235",".46%"
"137 
Tift County","333",".70%","96.24%","13",".34%","3.76%","346",".67%"
"138 
Toombs County","280",".59%","95.56%","13",".34%","4.44%","293",".57%"
"139 
Towns County","65",".14%","79.27%","17",".45%","20.73%","82",".16%"
"140 
Treutlen County","57",".12%","86.36%","9",".24%","13.64%","66",".13%"
"141 
Troup County","613","1.29%","91.36%","58","1.53%","8.64%","671","1.30%"
"142 
Turner County","60",".13%","95.24%","3",".08%","4.76%","63",".12%"
"143 
Twiggs County","38",".08%","95.00%","2",".05%","5.00%","40",".08%"
"144 
Union County","85",".18%","86.73%","13",".34%","13.27%","98",".19%"
"145 
Upson County","188",".39%","89.95%","21",".55%","10.05%","209",".41%"
"146 
Walker County","442",".93%","90.57%","46","1.21%","9.43%","488",".95%"
"147 
Walton County","641","1.35%","90.79%","65","1.71%","9.21%","706","1.37%"
"148 
Ware County","252",".53%","89.36%","30",".79%","10.64%","282",".55%"
"149 
Warren County","28",".06%","96.55%","1",".03%","3.45%","29",".06%"
"150 
Washington County","179",".38%","94.71%","10",".26%","5.29%","189",".37%"
"151 
Wayne County","188",".39%","88.26%","25",".66%","11.74%","213",".41%"
