"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Coweta County","616","1.23%","94.33%","37",".99%","5.67%","653","1.22%"
"Crawford County","23",".05%","95.83%","1",".03%","4.17%","24",".04%"
"Crisp County","342",".69%","93.44%","24",".64%","6.56%","366",".68%"
"Dade County","91",".18%","91.92%","8",".21%","8.08%","99",".18%"
"Dawson County","97",".19%","92.38%","8",".21%","7.62%","105",".20%"
"Decatur County","243",".49%","93.82%","16",".43%","6.18%","259",".48%"
"Dekalb County","2,853","5.72%","95.10%","147","3.94%","4.90%","3,000","5.59%"
"Dodge County","125",".25%","94.70%","7",".19%","5.30%","132",".25%"
"Dooly County","132",".26%","94.96%","7",".19%","5.04%","139",".26%"
"Dougherty County","793","1.59%","95.54%","37",".99%","4.46%","830","1.55%"
"Douglas County","994","1.99%","90.36%","106","2.84%","9.64%","1,100","2.05%"
"Early County","79",".16%","95.18%","4",".11%","4.82%","83",".15%"
"Echols County","11",".02%","84.62%","2",".05%","15.38%","13",".02%"
"Effingham County","248",".50%","88.57%","32",".86%","11.43%","280",".52%"
"Elbert County","139",".28%","93.92%","9",".24%","6.08%","148",".28%"
"Emanuel County","168",".34%","93.33%","12",".32%","6.67%","180",".34%"
"Evans County","93",".19%","95.88%","4",".11%","4.12%","97",".18%"
"Fannin County","97",".19%","88.18%","13",".35%","11.82%","110",".21%"
"Fayette County","333",".67%","90.98%","33",".89%","9.02%","366",".68%"
"Floyd County","877","1.76%","90.98%","87","2.33%","9.02%","964","1.80%"
"Forsyth County","371",".74%","92.29%","31",".83%","7.71%","402",".75%"
"Franklin County","148",".30%","86.55%","23",".62%","13.45%","171",".32%"
"Fulton County","4,954","9.92%","96.04%","204","5.47%","3.96%","5,158","9.61%"
"Gilmer County","98",".20%","90.74%","10",".27%","9.26%","108",".20%"
"Glascock County","9",".02%","100.00%","","","","9",".02%"
"Glynn County","545","1.09%","94.29%","33",".89%","5.71%","578","1.08%"
"Gordon County","395",".79%","89.77%","45","1.21%","10.23%","440",".82%"
"Grady County","151",".30%","96.18%","6",".16%","3.82%","157",".29%"
"Greene County","113",".23%","90.40%","12",".32%","9.60%","125",".23%"
"Gwinnett County","2,571","5.15%","93.42%","181","4.86%","6.58%","2,752","5.13%"
"Habersham County","126",".25%","92.65%","10",".27%","7.35%","136",".25%"
"Hall County","698","1.40%","92.57%","56","1.50%","7.43%","754","1.41%"
"Hancock County","36",".07%","90.00%","4",".11%","10.00%","40",".07%"
"Haralson County","112",".22%","91.06%","11",".30%","8.94%","123",".23%"
"Harris County","125",".25%","94.70%","7",".19%","5.30%","132",".25%"
"Hart County","178",".36%","93.68%","12",".32%","6.32%","190",".35%"
"Heard County","51",".10%","94.44%","3",".08%","5.56%","54",".10%"
"Henry County","706","1.41%","89.37%","84","2.25%","10.63%","790","1.47%"
