"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Twiggs","43",".09%","91.49%","4",".12%","8.51%","47",".09%"
"Union","49",".10%","96.08%","2",".06%","3.92%","51",".10%"
"Upson","252",".53%","91.97%","22",".65%","8.03%","274",".54%"
"Walker","388",".82%","89.20%","47","1.38%","10.80%","435",".86%"
"Walton","300",".63%","93.75%","20",".59%","6.25%","320",".63%"
"Ware","327",".69%","93.16%","24",".71%","6.84%","351",".69%"
"Warren","44",".09%","91.67%","4",".12%","8.33%","48",".09%"
"Washington","108",".23%","94.74%","6",".18%","5.26%","114",".22%"
"Wayne","151",".32%","90.96%","15",".44%","9.04%","166",".33%"
"Webster","13",".03%","92.86%","1",".03%","7.14%","14",".03%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Wheeler","28",".06%","96.55%","1",".03%","3.45%","29",".06%"
"White","78",".16%","88.64%","10",".29%","11.36%","88",".17%"
"Whitfield","727","1.54%","90.42%","77","2.27%","9.58%","804","1.59%"
"Wilcox","63",".13%","95.45%","3",".09%","4.55%","66",".13%"
"Wilkes","77",".16%","92.77%","6",".18%","7.23%","83",".16%"
"Wilkinson","68",".14%","97.14%","2",".06%","2.86%","70",".14%"
"Worth","141",".30%","95.92%","6",".18%","4.08%","147",".29%"
"Total Rported","47,308","100%","93.3%","3,397","100%","6.7%","50,705","100%"
