"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Pike County","47",".11%","92.16%","4",".13%","7.84%","51",".11%"
"Polk County","189",".43%","90.00%","21",".69%","10.00%","210",".45%"
"Pulaski County","29",".07%","82.86%","6",".20%","17.14%","35",".07%"
"Putnam County","154",".35%","92.77%","12",".40%","7.23%","166",".36%"
"Quitman County","10",".02%","100.00%","","","","10",".02%"
"Rabun County","57",".13%","85.07%","10",".33%","14.93%","67",".14%"
"Randolph County","46",".11%","97.87%","1",".03%","2.13%","47",".10%"
"Richmond County","1,549","3.54%","94.91%","83","2.74%","5.09%","1,632","3.49%"
"Rockdale County","413",".94%","93.65%","28",".92%","6.35%","441",".94%"
"Schley County","18",".04%","100.00%","","","","18",".04%"
"Screven County","98",".22%","95.15%","5",".17%","4.85%","103",".22%"
"Seminole County","62",".14%","88.57%","8",".26%","11.43%","70",".15%"
"Spalding County","419",".96%","91.68%","38","1.25%","8.32%","457",".98%"
"Stephens County","111",".25%","95.69%","5",".17%","4.31%","116",".25%"
"Stewart County","17",".04%","85.00%","3",".10%","15.00%","20",".04%"
"Sumter County","188",".43%","96.41%","7",".23%","3.59%","195",".42%"
"Talbot County","22",".05%","95.65%","1",".03%","4.35%","23",".05%"
"Taliaferro County","16",".04%","100.00%","","","","16",".03%"
"Tattnall County","151",".35%","89.35%","18",".59%","10.65%","169",".36%"
"Taylor County","42",".10%","93.33%","3",".10%","6.67%","45",".10%"
"Telfair County","95",".22%","93.14%","7",".23%","6.86%","102",".22%"
"Terrell County","71",".16%","97.26%","2",".07%","2.74%","73",".16%"
"Thomas County","201",".46%","96.63%","7",".23%","3.37%","208",".44%"
"Tift County","306",".70%","96.84%","10",".33%","3.16%","316",".68%"
"Toombs County","279",".64%","91.78%","25",".83%","8.22%","304",".65%"
"Towns County","47",".11%","81.03%","11",".36%","18.97%","58",".12%"
"Treutlen County","62",".14%","100.00%","","","","62",".13%"
"Troup County","542","1.24%","93.45%","38","1.25%","6.55%","580","1.24%"
"Turner County","54",".12%","93.10%","4",".13%","6.90%","58",".12%"
"Twiggs County","34",".08%","89.47%","4",".13%","10.53%","38",".08%"
"Union County","87",".20%","82.86%","18",".59%","17.14%","105",".22%"
"Upson County","171",".39%","96.07%","7",".23%","3.93%","178",".38%"
"Walker County","396",".91%","90.83%","40","1.32%","9.17%","436",".93%"
"Walton County","599","1.37%","90.62%","62","2.05%","9.38%","661","1.41%"
"Ware County","229",".52%","92.34%","19",".63%","7.66%","248",".53%"
"Warren County","26",".06%","89.66%","3",".10%","10.34%","29",".06%"
"Washington County","171",".39%","90.96%","17",".56%","9.04%","188",".40%"
"Wayne County","182",".42%","89.22%","22",".73%","10.78%","204",".44%"
