"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"153
Wheeler","41",".09%","95.35%","2",".07%","4.65%","43",".09%"
"154
White","68",".15%","95.77%","3",".10%","4.23%","71",".15%"
"155
Whitfield","689","1.51%","91.02%","68","2.36%","8.98%","757","1.56%"
"156
Wilcox","73",".16%","97.33%","2",".07%","2.67%","75",".15%"
"157
Wilkes","74",".16%","93.67%","5",".17%","6.33%","79",".16%"
"158
Wilkinson","59",".13%","95.16%","3",".10%","4.84%","62",".13%"
"159
Worth","155",".34%","96.88%","5",".17%","3.13%","160",".33%"
"Total Rported","45,624","100%","94.05%","2,885","100%","5.95%","48,509","100%"
