"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"076
Houston County","705","1.42%","93.75%","47","1.29%","6.25%","752","1.41%"
"077
Irwin County","75",".15%","98.68%","1",".03%","1.32%","76",".14%"
"078
Jackson County","245",".49%","94.96%","13",".36%","5.04%","258",".49%"
"079
Jasper County","56",".11%","94.92%","3",".08%","5.08%","59",".11%"
"080
Jeff Davis County","92",".19%","94.85%","5",".14%","5.15%","97",".18%"
"081
Jefferson County","158",".32%","96.93%","5",".14%","3.07%","163",".31%"
"082
Jenkins County","87",".18%","95.60%","4",".11%","4.40%","91",".17%"
"083
Johnson County","42",".08%","97.67%","1",".03%","2.33%","43",".08%"
"084
Jones County","190",".38%","88.79%","24",".66%","11.21%","214",".40%"
"085
Lamar County","72",".15%","90.00%","8",".22%","10.00%","80",".15%"
"086
Lanier County","55",".11%","100.00%","","","","55",".10%"
"087
Laurens County","269",".54%","94.39%","16",".44%","5.61%","285",".54%"
"088
Lee County","64",".13%","90.14%","7",".19%","9.86%","71",".13%"
"089
Liberty County","245",".49%","92.45%","20",".55%","7.55%","265",".50%"
"090
Lincoln County","28",".06%","96.55%","1",".03%","3.45%","29",".05%"
"091
Long County","74",".15%","89.16%","9",".25%","10.84%","83",".16%"
"092
Lowndes County","515","1.04%","96.08%","21",".58%","3.92%","536","1.01%"
"093
Lumpkin County","88",".18%","94.62%","5",".14%","5.38%","93",".17%"
"094
Macon County","64",".13%","100.00%","","","","64",".12%"
"095
Madison County","137",".28%","91.33%","13",".36%","8.67%","150",".28%"
"096
Marion County","24",".05%","92.31%","2",".05%","7.69%","26",".05%"
"097
Mcduffie County","188",".38%","94.00%","12",".33%","6.00%","200",".38%"
"098
Mcintosh County","54",".11%","100.00%","","","","54",".10%"
"099
Meriwether County","173",".35%","91.05%","17",".47%","8.95%","190",".36%"
"100
Miller County","30",".06%","96.77%","1",".03%","3.23%","31",".06%"
"101
Mitchell County","158",".32%","91.86%","14",".38%","8.14%","172",".32%"
"102
Monroe County","134",".27%","88.16%","18",".49%","11.84%","152",".29%"
"103
Montgomery County","30",".06%","90.91%","3",".08%","9.09%","33",".06%"
"104
Morgan County","154",".31%","90.59%","16",".44%","9.41%","170",".32%"
"105
Murray County","166",".34%","93.26%","12",".33%","6.74%","178",".33%"
"106
Muscogee County","1,238","2.50%","94.87%","67","1.84%","5.13%","1,305","2.45%"
"107
Newton County","703","1.42%","92.38%","58","1.59%","7.62%","761","1.43%"
"108
Oconee County","51",".10%","98.08%","1",".03%","1.92%","52",".10%"
"109
Oglethorpe County","64",".13%","96.97%","2",".05%","3.03%","66",".12%"
"110
Paulding County","239",".48%","93.00%","18",".49%","7.00%","257",".48%"
"111
Peach County","90",".18%","95.74%","4",".11%","4.26%","94",".18%"
"112
Pickens County","80",".16%","87.91%","11",".30%","12.09%","91",".17%"
"113
Pierce County","90",".18%","97.83%","2",".05%","2.17%","92",".17%"
