"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Irwin","71",".15%","98.61%","1",".03%","1.39%","72",".14%"
"Jackson","199",".41%","93.43%","14",".40%","6.57%","213",".41%"
"Jasper","63",".13%","98.44%","1",".03%","1.56%","64",".12%"
"Jeff Davis","59",".12%","84.29%","11",".32%","15.71%","70",".13%"
"Jefferson","130",".27%","96.30%","5",".14%","3.70%","135",".26%"
"Jenkins","50",".10%","94.34%","3",".09%","5.66%","53",".10%"
"Johnson","52",".11%","89.66%","6",".17%","10.34%","58",".11%"
"Jones","179",".37%","88.61%","23",".66%","11.39%","202",".39%"
"Lamar","72",".15%","92.31%","6",".17%","7.69%","78",".15%"
"Lanier","45",".09%","97.83%","1",".03%","2.17%","46",".09%"
"Laurens","294",".61%","93.93%","19",".55%","6.07%","313",".60%"
"Lee","64",".13%","95.52%","3",".09%","4.48%","67",".13%"
"Liberty","291",".60%","92.68%","23",".66%","7.32%","314",".61%"
"Lincoln","24",".05%","100.00%","","","","24",".05%"
"Long","74",".15%","96.10%","3",".09%","3.90%","77",".15%"
"Lowndes","521","1.08%","94.56%","30",".87%","5.44%","551","1.06%"
"Lumpkin","100",".21%","88.50%","13",".38%","11.50%","113",".22%"
"Macon","74",".15%","97.37%","2",".06%","2.63%","76",".15%"
"Madison","108",".22%","93.10%","8",".23%","6.90%","116",".22%"
"Marion","43",".09%","97.73%","1",".03%","2.27%","44",".08%"
"Mcduffie","180",".37%","95.24%","9",".26%","4.76%","189",".36%"
"Mcintosh","60",".12%","100.00%","","","","60",".12%"
"Meriwether","227",".47%","97.42%","6",".17%","2.58%","233",".45%"
"Miller","29",".06%","96.67%","1",".03%","3.33%","30",".06%"
"Mitchell","204",".42%","93.58%","14",".40%","6.42%","218",".42%"
"Monroe","153",".32%","88.95%","19",".55%","11.05%","172",".33%"
"Montgomery","54",".11%","91.53%","5",".14%","8.47%","59",".11%"
"Morgan","156",".32%","93.41%","11",".32%","6.59%","167",".32%"
"Murray","181",".37%","93.30%","13",".38%","6.70%","194",".37%"
"Muscogee","1,512","3.12%","95.21%","76","2.19%","4.79%","1,588","3.06%"
"Newton","604","1.25%","92.07%","52","1.50%","7.93%","656","1.26%"
"Oconee","50",".10%","94.34%","3",".09%","5.66%","53",".10%"
"Oglethorpe","51",".11%","98.08%","1",".03%","1.92%","52",".10%"
"Paulding","260",".54%","93.19%","19",".55%","6.81%","279",".54%"
"Peach","79",".16%","97.53%","2",".06%","2.47%","81",".16%"
"Pickens","94",".19%","87.85%","13",".38%","12.15%","107",".21%"
"Pierce","64",".13%","92.75%","5",".14%","7.25%","69",".13%"
"Pike","51",".11%","91.07%","5",".14%","8.93%","56",".11%"
