"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"114
Pike County","47",".09%","88.68%","6",".17%","11.32%","53",".10%"
"115
Polk County","177",".36%","92.67%","14",".40%","7.33%","191",".36%"
"116
Pulaski County","59",".12%","98.33%","1",".03%","1.67%","60",".11%"
"117
Putnam County","151",".30%","92.64%","12",".34%","7.36%","163",".31%"
"118
Quitman County","18",".04%","100.00%","","","","18",".03%"
"119
Rabun County","51",".10%","89.47%","6",".17%","10.53%","57",".11%"
"120
Randolph County","68",".14%","95.77%","3",".09%","4.23%","71",".13%"
"121
Richmond County","1,901","3.84%","94.39%","113","3.21%","5.61%","2,014","3.79%"
"122
Rockdale County","458",".92%","91.60%","42","1.19%","8.40%","500",".94%"
"123
Schley County","17",".03%","100.00%","","","","17",".03%"
"124
Screven County","132",".27%","92.96%","10",".28%","7.04%","142",".27%"
"125
Seminole County","75",".15%","92.59%","6",".17%","7.41%","81",".15%"
"126
Spalding County","505","1.02%","94.04%","32",".91%","5.96%","537","1.01%"
"127
Stephens County","154",".31%","90.59%","16",".45%","9.41%","170",".32%"
"128
Stewart County","29",".06%","96.67%","1",".03%","3.33%","30",".06%"
"129
Sumter County","185",".37%","93.91%","12",".34%","6.09%","197",".37%"
"130
Talbot County","44",".09%","97.78%","1",".03%","2.22%","45",".08%"
"131
Taliaferro County","16",".03%","88.89%","2",".06%","11.11%","18",".03%"
"132
Tattnall County","204",".41%","92.31%","17",".48%","7.69%","221",".42%"
"133
Taylor County","72",".15%","93.51%","5",".14%","6.49%","77",".15%"
"134
Telfair County","84",".17%","92.31%","7",".20%","7.69%","91",".17%"
"135
Terrell County","87",".18%","95.60%","4",".11%","4.40%","91",".17%"
"136
Thomas County","216",".44%","93.51%","15",".43%","6.49%","231",".44%"
"137
Tift County","338",".68%","94.94%","18",".51%","5.06%","356",".67%"
"138
Toombs County","352",".71%","92.63%","28",".80%","7.37%","380",".72%"
"139
Towns County","45",".09%","84.91%","8",".23%","15.09%","53",".10%"
"140
Treutlen County","89",".18%","96.74%","3",".09%","3.26%","92",".17%"
"141
Troup County","567","1.14%","90.87%","57","1.62%","9.13%","624","1.18%"
"142
Turner County","65",".13%","94.20%","4",".11%","5.80%","69",".13%"
"143
Twiggs County","69",".14%","95.83%","3",".09%","4.17%","72",".14%"
"144
Union County","62",".13%","80.52%","15",".43%","19.48%","77",".15%"
"145
Upson County","168",".34%","94.38%","10",".28%","5.62%","178",".34%"
"146
Walker County","386",".78%","91.25%","37","1.05%","8.75%","423",".80%"
"147
Walton County","539","1.09%","90.89%","54","1.53%","9.11%","593","1.12%"
"148
Ware County","339",".68%","92.62%","27",".77%","7.38%","366",".69%"
"149
Warren County","43",".09%","100.00%","","","","43",".08%"
"150
Washington County","178",".36%","90.36%","19",".54%","9.64%","197",".37%"
"151
Wayne County","165",".33%","90.66%","17",".48%","9.34%","182",".34%"
