"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Crawford","17",".04%","85.00%","3",".11%","15.00%","20",".04%"
"Crisp","278",".61%","93.92%","18",".64%","6.08%","296",".62%"
"Dade","124",".27%","94.66%","7",".25%","5.34%","131",".27%"
"Dawson","87",".19%","95.60%","4",".14%","4.40%","91",".19%"
"Decatur","262",".58%","94.24%","16",".57%","5.76%","278",".58%"
"Dekalb","2,938","6.49%","95.76%","130","4.61%","4.24%","3,068","6.38%"
"Dodge","172",".38%","93.48%","12",".43%","6.52%","184",".38%"
"Dooly","104",".23%","93.69%","7",".25%","6.31%","111",".23%"
"Dougherty","954","2.11%","94.64%","54","1.91%","5.36%","1,008","2.10%"
"Douglas","963","2.13%","91.19%","93","3.30%","8.81%","1,056","2.20%"
"Early","68",".15%","97.14%","2",".07%","2.86%","70",".15%"
"Echols","10",".02%","100.00%","","","","10",".02%"
"Effingham","162",".36%","92.05%","14",".50%","7.95%","176",".37%"
"Elbert","144",".32%","93.51%","10",".35%","6.49%","154",".32%"
"Emanuel","177",".39%","96.72%","6",".21%","3.28%","183",".38%"
"Evans","71",".16%","95.95%","3",".11%","4.05%","74",".15%"
"Fannin","102",".23%","88.70%","13",".46%","11.30%","115",".24%"
"Fayette","278",".61%","93.60%","19",".67%","6.40%","297",".62%"
"Floyd","705","1.56%","91.32%","67","2.38%","8.68%","772","1.61%"
"Forsyth","210",".46%","90.13%","23",".82%","9.87%","233",".48%"
"Franklin","127",".28%","94.07%","8",".28%","5.93%","135",".28%"
"Fulton","4,358","9.63%","96.14%","175","6.20%","3.86%","4,533","9.43%"
"Gilmer","125",".28%","93.98%","8",".28%","6.02%","133",".28%"
"Glascock","8",".02%","88.89%","1",".04%","11.11%","9",".02%"
"Glynn","451","1.00%","96.57%","16",".57%","3.43%","467",".97%"
"Gordon","239",".53%","86.59%","37","1.31%","13.41%","276",".57%"
"Grady","219",".48%","93.59%","15",".53%","6.41%","234",".49%"
"Greene","104",".23%","96.30%","4",".14%","3.70%","108",".22%"
"Gwinnett","1,381","3.05%","94.33%","83","2.94%","5.67%","1,464","3.05%"
"Habersham","117",".26%","87.97%","16",".57%","12.03%","133",".28%"
"Hall","661","1.46%","92.58%","53","1.88%","7.42%","714","1.49%"
"Hancock","41",".09%","97.62%","1",".04%","2.38%","42",".09%"
"Haralson","70",".15%","95.89%","3",".11%","4.11%","73",".15%"
"Harris","93",".21%","95.88%","4",".14%","4.12%","97",".20%"
"Hart","89",".20%","92.71%","7",".25%","7.29%","96",".20%"
"Heard","52",".11%","94.55%","3",".11%","5.45%","55",".11%"
"Henry","424",".94%","90.99%","42","1.49%","9.01%","466",".97%"
"Houston","541","1.20%","94.75%","30","1.06%","5.25%","571","1.19%"
