"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Appling","98",".19%","95.15%","5",".14%","4.85%","103",".19%"
"Atkinson","45",".09%","93.75%","3",".09%","6.25%","48",".09%"
"Bacon","66",".13%","95.65%","3",".09%","4.35%","69",".13%"
"Baker","9",".02%","100.00%","","","","9",".02%"
"Baldwin","351",".69%","94.86%","19",".55%","5.14%","370",".68%"
"Banks","67",".13%","90.54%","7",".20%","9.46%","74",".14%"
"Barrow","266",".52%","93.66%","18",".52%","6.34%","284",".52%"
"Bartow","620","1.22%","89.99%","69","1.98%","10.01%","689","1.27%"
"Ben Hill","261",".51%","93.55%","18",".52%","6.45%","279",".51%"
"Berrien","92",".18%","87.62%","13",".37%","12.38%","105",".19%"
"Bibb","1,068","2.10%","95.02%","56","1.61%","4.98%","1,124","2.07%"
"Bleckley","82",".16%","87.23%","12",".34%","12.77%","94",".17%"
"Brantley","54",".11%","88.52%","7",".20%","11.48%","61",".11%"
"Brooks","79",".16%","97.53%","2",".06%","2.47%","81",".15%"
"Bryan","104",".20%","96.30%","4",".11%","3.70%","108",".20%"
"Bulloch","489",".96%","94.40%","29",".83%","5.60%","518",".96%"
"Burke","223",".44%","94.89%","12",".34%","5.11%","235",".43%"
"Butts","144",".28%","94.74%","8",".23%","5.26%","152",".28%"
"Calhoun","43",".08%","91.49%","4",".11%","8.51%","47",".09%"
"Camden","151",".30%","94.38%","9",".26%","5.63%","160",".29%"
"Candler","93",".18%","94.90%","5",".14%","5.10%","98",".18%"
"Carroll","588","1.16%","91.88%","52","1.49%","8.13%","640","1.18%"
"Catoosa","277",".55%","89.64%","32",".92%","10.36%","309",".57%"
"Charlton","61",".12%","95.31%","3",".09%","4.69%","64",".12%"
"Chatham","2,452","4.83%","95.00%","129","3.70%","5.00%","2,581","4.76%"
"Chattahoochee","24",".05%","92.31%","2",".06%","7.69%","26",".05%"
"Chattooga","239",".47%","90.53%","25",".72%","9.47%","264",".49%"
"Cherokee","571","1.13%","89.64%","66","1.89%","10.36%","637","1.17%"
"Clarke","455",".90%","93.43%","32",".92%","6.57%","487",".90%"
"Clay","31",".06%","91.18%","3",".09%","8.82%","34",".06%"
"Clayton","1,588","3.13%","92.65%","126","3.61%","7.35%","1,714","3.16%"
"Clinch","55",".11%","94.83%","3",".09%","5.17%","58",".11%"
"Cobb","2,845","5.61%","91.77%","255","7.31%","8.23%","3,100","5.72%"
"Coffee","234",".46%","93.60%","16",".46%","6.40%","250",".46%"
"Colquitt","335",".66%","94.90%","18",".52%","5.10%","353",".65%"
"Columbia","310",".61%","92.26%","26",".75%","7.74%","336",".62%"
"Cook","141",".28%","93.38%","10",".29%","6.62%","151",".28%"
"Coweta","572","1.13%","92.56%","46","1.32%","7.44%","618","1.14%"
"Crawford","23",".05%","85.19%","4",".11%","14.81%","27",".05%"
"Crisp","311",".61%","93.67%","21",".60%","6.33%","332",".61%"
"Dade","155",".31%","96.27%","6",".17%","3.73%","161",".30%"
"Dawson","94",".19%","92.16%","8",".23%","7.84%","102",".19%"
"Decatur","324",".64%","93.37%","23",".66%","6.63%","347",".64%"
"Dekalb","3,027","5.96%","95.31%","149","4.27%","4.69%","3,176","5.86%"
"Dodge","163",".32%","92.09%","14",".40%","7.91%","177",".33%"
"Dooly","106",".21%","95.50%","5",".14%","4.50%","111",".20%"
"Dougherty","1,038","2.05%","95.14%","53","1.52%","4.86%","1,091","2.01%"
"Douglas","1,083","2.13%","90.48%","114","3.27%","9.52%","1,197","2.21%"
"Early","80",".16%","100.00%","","","","80",".15%"
"Echols","11",".02%","100.00%","","","","11",".02%"
"Effingham","138",".27%","89.61%","16",".46%","10.39%","154",".28%"
"Elbert","145",".29%","94.16%","9",".26%","5.84%","154",".28%"
"Emanuel","156",".31%","96.89%","5",".14%","3.11%","161",".30%"
"Evans","92",".18%","98.92%","1",".03%","1.08%","93",".17%"
"Fannin","114",".22%","90.48%","12",".34%","9.52%","126",".23%"
"Fayette","327",".64%","91.85%","29",".83%","8.15%","356",".66%"
"Floyd","887","1.75%","90.23%","96","2.75%","9.77%","983","1.81%"
"Forsyth","306",".60%","88.44%","40","1.15%","11.56%","346",".64%"
"Franklin","169",".33%","92.86%","13",".37%","7.14%","182",".34%"
"Fulton","4,234","8.34%","96.73%","143","4.10%","3.27%","4,377","8.07%"
"Gilmer","96",".19%","89.72%","11",".32%","10.28%","107",".20%"
"Glascock","7",".01%","87.50%","1",".03%","12.50%","8",".01%"
"Glynn","440",".87%","95.65%","20",".57%","4.35%","460",".85%"
"Gordon","319",".63%","91.40%","30",".86%","8.60%","349",".64%"
"Grady","239",".47%","94.84%","13",".37%","5.16%","252",".46%"
"Greene","113",".22%","96.58%","4",".11%","3.42%","117",".22%"
"Gwinnett","1,841","3.63%","93.50%","128","3.67%","6.50%","1,969","3.63%"
"Habersham","126",".25%","95.45%","6",".17%","4.55%","132",".24%"
"Hall","806","1.59%","92.33%","67","1.92%","7.67%","873","1.61%"
"Hancock","32",".06%","96.97%","1",".03%","3.03%","33",".06%"
"Haralson","85",".17%","95.51%","4",".11%","4.49%","89",".16%"
"Harris","139",".27%","95.86%","6",".17%","4.14%","145",".27%"
"Hart","109",".21%","93.97%","7",".20%","6.03%","116",".21%"
"Heard","59",".12%","84.29%","11",".32%","15.71%","70",".13%"
"Henry","602","1.19%","91.77%","54","1.55%","8.23%","656","1.21%"
"Houston","649","1.28%","93.79%","43","1.23%","6.21%","692","1.28%"
"Irwin","63",".12%","96.92%","2",".06%","3.08%","65",".12%"
"Jackson","202",".40%","91.40%","19",".55%","8.60%","221",".41%"
"Jasper","63",".12%","94.03%","4",".11%","5.97%","67",".12%"
"Jeff Davis","76",".15%","95.00%","4",".11%","5.00%","80",".15%"
"Jefferson","120",".24%","95.24%","6",".17%","4.76%","126",".23%"
"Jenkins","72",".14%","94.74%","4",".11%","5.26%","76",".14%"
"Johnson","60",".12%","93.75%","4",".11%","6.25%","64",".12%"
"Jones","146",".29%","91.82%","13",".37%","8.18%","159",".29%"
"Lamar","85",".17%","94.44%","5",".14%","5.56%","90",".17%"
