"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Coweta County","559","1.05%","91.79%","50","1.27%","8.21%","609","1.06%"
"Crawford County","20",".04%","95.24%","1",".03%","4.76%","21",".04%"
"Crisp County","266",".50%","93.01%","20",".51%","6.99%","286",".50%"
"Dade County","139",".26%","89.68%","16",".41%","10.32%","155",".27%"
"Dawson County","119",".22%","91.54%","11",".28%","8.46%","130",".23%"
"Decatur County","305",".57%","89.97%","34",".87%","10.03%","339",".59%"
"Dekalb County","3,167","5.93%","95.08%","164","4.18%","4.92%","3,331","5.81%"
"Dodge County","167",".31%","94.35%","10",".25%","5.65%","177",".31%"
"Dooly County","92",".17%","94.85%","5",".13%","5.15%","97",".17%"
"Dougherty County","1,042","1.95%","94.99%","55","1.40%","5.01%","1,097","1.91%"
"Douglas County","1,293","2.42%","88.93%","161","4.10%","11.07%","1,454","2.54%"
"Early County","105",".20%","97.22%","3",".08%","2.78%","108",".19%"
"Echols County","7",".01%","100.00%","","","","7",".01%"
"Effingham County","176",".33%","92.63%","14",".36%","7.37%","190",".33%"
"Elbert County","150",".28%","92.02%","13",".33%","7.98%","163",".28%"
"Emanuel County","183",".34%","91.50%","17",".43%","8.50%","200",".35%"
"Evans County","111",".21%","97.37%","3",".08%","2.63%","114",".20%"
"Fannin County","112",".21%","92.56%","9",".23%","7.44%","121",".21%"
"Fayette County","412",".77%","92.58%","33",".84%","7.42%","445",".78%"
"Floyd County","812","1.52%","90.63%","84","2.14%","9.38%","896","1.56%"
"Forsyth County","332",".62%","86.01%","54","1.37%","13.99%","386",".67%"
"Franklin County","138",".26%","89.61%","16",".41%","10.39%","154",".27%"
"Fulton County","5,189","9.72%","95.97%","218","5.55%","4.03%","5,407","9.44%"
"Gilmer County","136",".25%","90.67%","14",".36%","9.33%","150",".26%"
"Glascock County","7",".01%","87.50%","1",".03%","12.50%","8",".01%"
"Glynn County","415",".78%","94.32%","25",".64%","5.68%","440",".77%"
"Gordon County","346",".65%","89.87%","39",".99%","10.13%","385",".67%"
"Grady County","231",".43%","93.90%","15",".38%","6.10%","246",".43%"
"Greene County","156",".29%","91.76%","14",".36%","8.24%","170",".30%"
"Gwinnett County","2,480","4.65%","92.26%","208","5.30%","7.74%","2,688","4.69%"
"Habersham County","109",".20%","94.78%","6",".15%","5.22%","115",".20%"
"Hall County","745","1.40%","92.32%","62","1.58%","7.68%","807","1.41%"
"Hancock County","40",".07%","100.00%","","","","40",".07%"
"Haralson County","107",".20%","93.04%","8",".20%","6.96%","115",".20%"
"Harris County","123",".23%","96.09%","5",".13%","3.91%","128",".22%"
"Hart County","122",".23%","96.83%","4",".10%","3.17%","126",".22%"
"Heard County","60",".11%","92.31%","5",".13%","7.69%","65",".11%"
"Henry County","623","1.17%","90.42%","66","1.68%","9.58%","689","1.20%"
