"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"153
Wheeler","31",".06%","88.57%","4",".11%","11.43%","35",".06%"
"154
White","93",".18%","86.92%","14",".39%","13.08%","107",".20%"
"155
Whitfield","728","1.44%","89.54%","85","2.39%","10.46%","813","1.50%"
"156
Wilcox","66",".13%","94.29%","4",".11%","5.71%","70",".13%"
"157
Wilkes","90",".18%","97.83%","2",".06%","2.17%","92",".17%"
"158
Wilkinson","62",".12%","89.86%","7",".20%","10.14%","69",".13%"
"159
Worth","142",".28%","94.67%","8",".22%","5.33%","150",".28%"
"Total Rported","50,614","100%","93.42%","3,563","100%","6.58%","54,177","100%"
