"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"115
Polk","155",".32%","95.09%","8",".23%","4.91%","163",".32%"
"116
Pulaski","86",".18%","87.76%","12",".35%","12.24%","98",".19%"
"117
Putnam","122",".25%","96.06%","5",".15%","3.94%","127",".25%"
"118
Quitman","12",".02%","100.00%","","","","12",".02%"
"119
Rabun","75",".16%","92.59%","6",".18%","7.41%","81",".16%"
"120
Randolph","68",".14%","100.00%","","","","68",".13%"
"121
Richmond","1,910","3.97%","93.31%","137","4.00%","6.69%","2,047","3.97%"
"122
Rockdale","414",".86%","92.62%","33",".96%","7.38%","447",".87%"
"123
Schley","19",".04%","100.00%","","","","19",".04%"
"124
Screven","137",".28%","95.80%","6",".18%","4.20%","143",".28%"
"125
Seminole","72",".15%","92.31%","6",".18%","7.69%","78",".15%"
"126
Spalding","635","1.32%","89.31%","76","2.22%","10.69%","711","1.38%"
"127
Stephens","170",".35%","92.90%","13",".38%","7.10%","183",".36%"
"128
Stewart","34",".07%","94.44%","2",".06%","5.56%","36",".07%"
"129
Sumter","241",".50%","95.63%","11",".32%","4.37%","252",".49%"
"130
Talbot","41",".09%","93.18%","3",".09%","6.82%","44",".09%"
"131
Taliaferro","15",".03%","88.24%","2",".06%","11.76%","17",".03%"
"132
Tattnall","170",".35%","96.59%","6",".18%","3.41%","176",".34%"
"133
Taylor","82",".17%","95.35%","4",".12%","4.65%","86",".17%"
"134
Telfair","145",".30%","90.63%","15",".44%","9.38%","160",".31%"
"135
Terrell","89",".18%","97.80%","2",".06%","2.20%","91",".18%"
"136
Thomas","336",".70%","96.00%","14",".41%","4.00%","350",".68%"
"137
Tift","328",".68%","94.52%","19",".55%","5.48%","347",".67%"
"138
Toombs","277",".58%","92.95%","21",".61%","7.05%","298",".58%"
"139
Towns","28",".06%","90.32%","3",".09%","9.68%","31",".06%"
"140
Treutlen","63",".13%","94.03%","4",".12%","5.97%","67",".13%"
"141
Troup","681","1.42%","92.15%","58","1.69%","7.85%","739","1.43%"
"142
Turner","78",".16%","95.12%","4",".12%","4.88%","82",".16%"
"143
Twiggs","44",".09%","93.62%","3",".09%","6.38%","47",".09%"
"144
Union","45",".09%","95.74%","2",".06%","4.26%","47",".09%"
"145
Upson","230",".48%","90.55%","24",".70%","9.45%","254",".49%"
"146
Walker","385",".80%","89.33%","46","1.34%","10.67%","431",".84%"
"147
Walton","324",".67%","93.91%","21",".61%","6.09%","345",".67%"
"148
Ware","350",".73%","94.59%","20",".58%","5.41%","370",".72%"
"149
Warren","45",".09%","95.74%","2",".06%","4.26%","47",".09%"
"150
Washington","114",".24%","95.00%","6",".18%","5.00%","120",".23%"
"151
Wayne","162",".34%","90.50%","17",".50%","9.50%","179",".35%"
"152
Webster","13",".03%","92.86%","1",".03%","7.14%","14",".03%"
