"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"081   Jefferson County","125","0.25%","95.42%","6","0.15%","4.58%","131","0.24%"
"082   Jenkins County","89","0.18%","95.7%","4","0.1%","4.3%","93","0.17%"
"083   Johnson County","48","0.1%","94.12%","3","0.07%","5.88%","51","0.1%"
"084   Jones County","144","0.29%","94.12%","9","0.22%","5.88%","153","0.29%"
"085   Lamar County","94","0.19%","88.68%","12","0.3%","11.32%","106","0.2%"
"086   Lanier County","52","0.1%","88.14%","7","0.17%","11.86%","59","0.11%"
"087   Laurens County","289","0.58%","92.04%","25","0.62%","7.96%","314","0.59%"
"088   Lee County","96","0.19%","95.05%","5","0.12%","4.95%","101","0.19%"
"089   Liberty County","249","0.5%","92.22%","21","0.52%","7.78%","270","0.5%"
"090   Lincoln County","46","0.09%","95.83%","2","0.05%","4.17%","48","0.09%"
"091   Long County","68","0.14%","90.67%","7","0.17%","9.33%","75","0.14%"
"092   Lowndes County","487","0.98%","95.12%","25","0.62%","4.88%","512","0.96%"
"093   Lumpkin County","93","0.19%","87.74%","13","0.32%","12.26%","106","0.2%"
"094   Macon County","43","0.09%","100.0%","","","","43","0.08%"
"095   Madison County","137","0.28%","92.57%","11","0.27%","7.43%","148","0.28%"
"096   Marion County","22","0.04%","88.0%","3","0.07%","12.0%","25","0.05%"
"097   Mcduffie County","170","0.34%","94.97%","9","0.22%","5.03%","179","0.33%"
"098   Mcintosh County","81","0.16%","96.43%","3","0.07%","3.57%","84","0.16%"
"099   Meriwether County","144","0.29%","94.12%","9","0.22%","5.88%","153","0.29%"
"100   Miller County","31","0.06%","93.94%","2","0.05%","6.06%","33","0.06%"
"101   Mitchell County","183","0.37%","91.96%","16","0.4%","8.04%","199","0.37%"
"102   Monroe County","212","0.43%","90.21%","23","0.57%","9.79%","235","0.44%"
"103   Montgomery County","34","0.07%","82.93%","7","0.17%","17.07%","41","0.08%"
"104   Morgan County","137","0.28%","94.48%","8","0.2%","5.52%","145","0.27%"
"105   Murray County","309","0.62%","88.54%","40","1.0%","11.46%","349","0.65%"
"106   Muscogee County","1,340","2.7%","94.43%","79","1.97%","5.57%","1,419","2.65%"
"107   Newton County","704","1.42%","91.67%","64","1.59%","8.33%","768","1.43%"
