"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"115
Polk","144",".32%","95.36%","7",".26%","4.64%","151",".32%"
"116
Pulaski","96",".21%","90.57%","10",".37%","9.43%","106",".22%"
"117
Putnam","140",".31%","96.55%","5",".18%","3.45%","145",".30%"
"118
Quitman","11",".02%","100.00%","","","","11",".02%"
"119
Rabun","66",".15%","98.51%","1",".04%","1.49%","67",".14%"
"120
Randolph","73",".16%","96.05%","3",".11%","3.95%","76",".16%"
"121
Richmond","1,860","4.12%","93.80%","123","4.52%","6.20%","1,983","4.14%"
"122
Rockdale","355",".79%","96.21%","14",".51%","3.79%","369",".77%"
"123
Schley","24",".05%","96.00%","1",".04%","4.00%","25",".05%"
"124
Screven","130",".29%","93.53%","9",".33%","6.47%","139",".29%"
"125
Seminole","86",".19%","93.48%","6",".22%","6.52%","92",".19%"
"126
Spalding","580","1.29%","93.25%","42","1.54%","6.75%","622","1.30%"
"127
Stephens","167",".37%","94.35%","10",".37%","5.65%","177",".37%"
"128
Stewart","40",".09%","95.24%","2",".07%","4.76%","42",".09%"
"129
Sumter","215",".48%","95.56%","10",".37%","4.44%","225",".47%"
"130
Talbot","41",".09%","95.35%","2",".07%","4.65%","43",".09%"
"131
Taliaferro","11",".02%","100.00%","","","","11",".02%"
"132
Tattnall","148",".33%","95.48%","7",".26%","4.52%","155",".32%"
"133
Taylor","76",".17%","97.44%","2",".07%","2.56%","78",".16%"
"134
Telfair","132",".29%","91.67%","12",".44%","8.33%","144",".30%"
"135
Terrell","79",".18%","96.34%","3",".11%","3.66%","82",".17%"
"136
Thomas","314",".70%","96.02%","13",".48%","3.98%","327",".68%"
"137
Tift","324",".72%","95.29%","16",".59%","4.71%","340",".71%"
"138
Toombs","280",".62%","91.80%","25",".92%","8.20%","305",".64%"
"139
Towns","20",".04%","95.24%","1",".04%","4.76%","21",".04%"
"140
Treutlen","42",".09%","95.45%","2",".07%","4.55%","44",".09%"
"141
Troup","605","1.34%","94.83%","33","1.21%","5.17%","638","1.33%"
"142
Turner","74",".16%","98.67%","1",".04%","1.33%","75",".16%"
"143
Twiggs","41",".09%","95.35%","2",".07%","4.65%","43",".09%"
"144
Union","43",".10%","93.48%","3",".11%","6.52%","46",".10%"
"145
Upson","167",".37%","95.43%","8",".29%","4.57%","175",".37%"
"146
Walker","332",".74%","91.97%","29","1.07%","8.03%","361",".75%"
"147
Walton","325",".72%","95.03%","17",".62%","4.97%","342",".71%"
"148
Ware","359",".80%","93.98%","23",".84%","6.02%","382",".80%"
"149
Warren","46",".10%","93.88%","3",".11%","6.12%","49",".10%"
"150
Washington","111",".25%","95.69%","5",".18%","4.31%","116",".24%"
"151
Wayne","164",".36%","93.18%","12",".44%","6.82%","176",".37%"
"152
Webster","10",".02%","90.91%","1",".04%","9.09%","11",".02%"
