"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"39
Crawford","18",".04%","94.74%","1",".03%","5.26%","19",".04%"
"40
Crisp","288",".59%","93.20%","21",".57%","6.80%","309",".59%"
"41
Dade","143",".29%","95.33%","7",".19%","4.67%","150",".28%"
"42
Dawson","120",".24%","88.89%","15",".41%","11.11%","135",".26%"
"43
Decatur","320",".65%","90.91%","32",".87%","9.09%","352",".67%"
"44
Dekalb","2,906","5.93%","94.47%","170","4.62%","5.53%","3,076","5.84%"
"45
Dodge","143",".29%","92.86%","11",".30%","7.14%","154",".29%"
"46
Dooly","90",".18%","95.74%","4",".11%","4.26%","94",".18%"
"47
Dougherty","966","1.97%","94.52%","56","1.52%","5.48%","1,022","1.94%"
"48
Douglas","1,208","2.46%","89.81%","137","3.73%","10.19%","1,345","2.55%"
"49
Early","86",".18%","95.56%","4",".11%","4.44%","90",".17%"
"50
Echols","6",".01%","100.00%","","","","6",".01%"
"51
Effingham","142",".29%","91.61%","13",".35%","8.39%","155",".29%"
"52
Elbert","132",".27%","94.29%","8",".22%","5.71%","140",".27%"
"53
Emanuel","171",".35%","95.53%","8",".22%","4.47%","179",".34%"
"54
Evans","101",".21%","96.19%","4",".11%","3.81%","105",".20%"
"55
Fannin","109",".22%","94.78%","6",".16%","5.22%","115",".22%"
"56
Fayette","363",".74%","92.13%","31",".84%","7.87%","394",".75%"
"57
Floyd","770","1.57%","89.85%","87","2.37%","10.15%","857","1.63%"
"58
Forsyth","291",".59%","86.61%","45","1.22%","13.39%","336",".64%"
"59
Franklin","109",".22%","91.60%","10",".27%","8.40%","119",".23%"
"60
Fulton","4,650","9.49%","96.25%","181","4.92%","3.75%","4,831","9.17%"
"61
Gilmer","139",".28%","91.45%","13",".35%","8.55%","152",".29%"
"62
Glascock","7",".01%","87.50%","1",".03%","12.50%","8",".02%"
"63
Glynn","399",".81%","94.55%","23",".63%","5.45%","422",".80%"
"64
Gordon","325",".66%","89.78%","37","1.01%","10.22%","362",".69%"
"65
Grady","206",".42%","95.37%","10",".27%","4.63%","216",".41%"
"66
Greene","154",".31%","93.90%","10",".27%","6.10%","164",".31%"
"67
Gwinnett","2,147","4.38%","92.58%","172","4.68%","7.42%","2,319","4.40%"
"68
Habersham","117",".24%","92.86%","9",".24%","7.14%","126",".24%"
"69
Hall","703","1.43%","91.54%","65","1.77%","8.46%","768","1.46%"
"70
Hancock","34",".07%","97.14%","1",".03%","2.86%","35",".07%"
"71
Haralson","99",".20%","95.19%","5",".14%","4.81%","104",".20%"
"72
Harris","120",".24%","94.49%","7",".19%","5.51%","127",".24%"
"73
Hart","108",".22%","94.74%","6",".16%","5.26%","114",".22%"
"74
Heard","68",".14%","97.14%","2",".05%","2.86%","70",".13%"
"75
Henry","582","1.19%","88.99%","72","1.96%","11.01%","654","1.24%"
"76
Houston","611","1.25%","95.02%","32",".87%","4.98%","643","1.22%"
