"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"77
Irwin","57",".12%","95.00%","3",".08%","5.00%","60",".11%"
"78
Jackson","203",".41%","91.03%","20",".55%","8.97%","223",".42%"
"79
Jasper","63",".13%","94.03%","4",".11%","5.97%","67",".13%"
"80
Jeff Davis","89",".18%","97.80%","2",".05%","2.20%","91",".17%"
"81
Jefferson","115",".23%","96.64%","4",".11%","3.36%","119",".22%"
"82
Jenkins","78",".16%","95.12%","4",".11%","4.88%","82",".15%"
"83
Johnson","57",".12%","93.44%","4",".11%","6.56%","61",".11%"
"84
Jones","145",".29%","92.95%","11",".30%","7.05%","156",".29%"
"85
Lamar","78",".16%","93.98%","5",".14%","6.02%","83",".16%"
"86
Lanier","41",".08%","93.18%","3",".08%","6.82%","44",".08%"
"87
Laurens","341",".69%","95.25%","17",".46%","4.75%","358",".67%"
"88
Lee","77",".16%","93.90%","5",".14%","6.10%","82",".15%"
"89
Liberty","297",".60%","93.10%","22",".60%","6.90%","319",".60%"
"90
Lincoln","30",".06%","100.00%","","","","30",".06%"
"91
Long","80",".16%","91.95%","7",".19%","8.05%","87",".16%"
"92
Lowndes","575","1.16%","94.73%","32",".87%","5.27%","607","1.14%"
"93
Lumpkin","106",".21%","88.33%","14",".38%","11.67%","120",".23%"
"94
Macon","69",".14%","94.52%","4",".11%","5.48%","73",".14%"
"95
Madison","129",".26%","92.14%","11",".30%","7.86%","140",".26%"
"96
Marion","51",".10%","94.44%","3",".08%","5.56%","54",".10%"
"97
Mcduffie","198",".40%","96.12%","8",".22%","3.88%","206",".39%"
"98
Mcintosh","71",".14%","98.61%","1",".03%","1.39%","72",".14%"
"99
Meriwether","193",".39%","93.24%","14",".38%","6.76%","207",".39%"
"100
Miller","34",".07%","100.00%","","","","34",".06%"
"101
Mitchell","186",".38%","90.29%","20",".55%","9.71%","206",".39%"
"102
Monroe","162",".33%","92.57%","13",".35%","7.43%","175",".33%"
"103
Montgomery","58",".12%","89.23%","7",".19%","10.77%","65",".12%"
"104
Morgan","129",".26%","92.81%","10",".27%","7.19%","139",".26%"
"105
Murray","236",".48%","92.19%","20",".55%","7.81%","256",".48%"
"106
Muscogee","1,856","3.75%","93.97%","119","3.24%","6.03%","1,975","3.72%"
"107
Newton","576","1.16%","88.48%","75","2.04%","11.52%","651","1.23%"
"108
Oconee","56",".11%","98.25%","1",".03%","1.75%","57",".11%"
"109
Oglethorpe","56",".11%","93.33%","4",".11%","6.67%","60",".11%"
"110
Paulding","232",".47%","91.34%","22",".60%","8.66%","254",".48%"
"111
Peach","85",".17%","98.84%","1",".03%","1.16%","86",".16%"
"112
Pickens","91",".18%","90.10%","10",".27%","9.90%","101",".19%"
"113
Pierce","66",".13%","94.29%","4",".11%","5.71%","70",".13%"
"114
Pike","54",".11%","91.53%","5",".14%","8.47%","59",".11%"
