"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Pike County","45",".09%","93.75%","3",".08%","6.25%","48",".09%"
"Polk County","195",".38%","89.86%","22",".55%","10.14%","217",".39%"
"Pulaski County","42",".08%","93.33%","3",".08%","6.67%","45",".08%"
"Putnam County","162",".32%","92.05%","14",".35%","7.95%","176",".32%"
"Quitman County","13",".03%","100.00%","","","","13",".02%"
"Rabun County","65",".13%","89.04%","8",".20%","10.96%","73",".13%"
"Randolph County","63",".12%","94.03%","4",".10%","5.97%","67",".12%"
"Richmond County","1,934","3.79%","93.12%","143","3.60%","6.88%","2,077","3.77%"
"Rockdale County","491",".96%","92.29%","41","1.03%","7.71%","532",".97%"
"Schley County","13",".03%","92.86%","1",".03%","7.14%","14",".03%"
"Screven County","131",".26%","96.32%","5",".13%","3.68%","136",".25%"
"Seminole County","78",".15%","89.66%","9",".23%","10.34%","87",".16%"
"Spalding County","496",".97%","92.02%","43","1.08%","7.98%","539",".98%"
"Stephens County","151",".30%","87.79%","21",".53%","12.21%","172",".31%"
"Stewart County","33",".06%","97.06%","1",".03%","2.94%","34",".06%"
"Sumter County","204",".40%","95.77%","9",".23%","4.23%","213",".39%"
"Talbot County","29",".06%","93.55%","2",".05%","6.45%","31",".06%"
"Taliaferro County","20",".04%","95.24%","1",".03%","4.76%","21",".04%"
"Tattnall County","206",".40%","88.79%","26",".65%","11.21%","232",".42%"
"Taylor County","73",".14%","93.59%","5",".13%","6.41%","78",".14%"
"Telfair County","113",".22%","94.17%","7",".18%","5.83%","120",".22%"
"Terrell County","86",".17%","93.48%","6",".15%","6.52%","92",".17%"
"Thomas County","211",".41%","96.35%","8",".20%","3.65%","219",".40%"
"Tift County","323",".63%","93.08%","24",".60%","6.92%","347",".63%"
"Toombs County","325",".64%","88.08%","44","1.11%","11.92%","369",".67%"
"Towns County","53",".10%","74.65%","18",".45%","25.35%","71",".13%"
"Treutlen County","74",".14%","92.50%","6",".15%","7.50%","80",".15%"
"Troup County","671","1.31%","92.17%","57","1.43%","7.83%","728","1.32%"
"Turner County","67",".13%","98.53%","1",".03%","1.47%","68",".12%"
"Twiggs County","50",".10%","96.15%","2",".05%","3.85%","52",".09%"
"Union County","113",".22%","83.09%","23",".58%","16.91%","136",".25%"
"Upson County","171",".33%","90.00%","19",".48%","10.00%","190",".35%"
"Walker County","431",".84%","90.17%","47","1.18%","9.83%","478",".87%"
"Walton County","641","1.26%","91.05%","63","1.58%","8.95%","704","1.28%"
"Ware County","293",".57%","92.43%","24",".60%","7.57%","317",".58%"
"Warren County","42",".08%","93.33%","3",".08%","6.67%","45",".08%"
"Washington County","201",".39%","91.36%","19",".48%","8.64%","220",".40%"
"Wayne County","173",".34%","90.10%","19",".48%","9.90%","192",".35%"
