"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Appling","98",".20%","94.23%","6",".17%","5.77%","104",".20%"
"Atkinson","42",".09%","93.33%","3",".08%","6.67%","45",".09%"
"Bacon","61",".12%","95.31%","3",".08%","4.69%","64",".12%"
"Baker","9",".02%","90.00%","1",".03%","10.00%","10",".02%"
"Baldwin","353",".72%","95.15%","18",".50%","4.85%","371",".70%"
"Banks","59",".12%","88.06%","8",".22%","11.94%","67",".13%"
"Barrow","257",".52%","93.80%","17",".47%","6.20%","274",".52%"
"Bartow","568","1.16%","88.34%","75","2.07%","11.66%","643","1.22%"
"Ben Hill","268",".55%","93.71%","18",".50%","6.29%","286",".54%"
"Berrien","90",".18%","91.84%","8",".22%","8.16%","98",".19%"
"Bibb","1,040","2.12%","94.72%","58","1.60%","5.28%","1,098","2.08%"
"Bleckley","82",".17%","88.17%","11",".30%","11.83%","93",".18%"
"Brantley","57",".12%","90.48%","6",".17%","9.52%","63",".12%"
"Brooks","59",".12%","95.16%","3",".08%","4.84%","62",".12%"
"Bryan","100",".20%","94.34%","6",".17%","5.66%","106",".20%"
"Bulloch","465",".95%","93.56%","32",".88%","6.44%","497",".94%"
"Burke","219",".45%","95.22%","11",".30%","4.78%","230",".44%"
"Butts","140",".29%","95.24%","7",".19%","4.76%","147",".28%"
"Calhoun","32",".07%","91.43%","3",".08%","8.57%","35",".07%"
"Camden","140",".29%","94.59%","8",".22%","5.41%","148",".28%"
"Candler","85",".17%","89.47%","10",".28%","10.53%","95",".18%"
"Carroll","571","1.16%","90.92%","57","1.57%","9.08%","628","1.19%"
"Catoosa","271",".55%","88.85%","34",".94%","11.15%","305",".58%"
"Charlton","55",".11%","94.83%","3",".08%","5.17%","58",".11%"
"Chatham","2,420","4.93%","94.83%","132","3.64%","5.17%","2,552","4.84%"
"Chattahoochee","23",".05%","92.00%","2",".06%","8.00%","25",".05%"
"Chattooga","230",".47%","90.20%","25",".69%","9.80%","255",".48%"
"Cherokee","546","1.11%","89.80%","62","1.71%","10.20%","608","1.15%"
"Clarke","402",".82%","94.15%","25",".69%","5.85%","427",".81%"
"Clay","26",".05%","89.66%","3",".08%","10.34%","29",".05%"
"Clayton","1,490","3.03%","93.36%","106","2.93%","6.64%","1,596","3.03%"
"Clinch","47",".10%","95.92%","2",".06%","4.08%","49",".09%"
"Cobb","2,772","5.64%","91.18%","268","7.40%","8.82%","3,040","5.76%"
"Coffee","235",".48%","93.63%","16",".44%","6.37%","251",".48%"
"Colquitt","341",".69%","92.92%","26",".72%","7.08%","367",".70%"
"Columbia","287",".58%","90.82%","29",".80%","9.18%","316",".60%"
"Cook","139",".28%","93.92%","9",".25%","6.08%","148",".28%"
"Coweta","543","1.11%","92.35%","45","1.24%","7.65%","588","1.11%"
"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Crawford","22",".04%","88.00%","3",".08%","12.00%","25",".05%"
"Crisp","287",".58%","95.99%","12",".33%","4.01%","299",".57%"
"Dade","138",".28%","95.17%","7",".19%","4.83%","145",".27%"
"Dawson","88",".18%","90.72%","9",".25%","9.28%","97",".18%"
"Decatur","302",".61%","92.64%","24",".66%","7.36%","326",".62%"
"Dekalb","2,846","5.79%","94.61%","162","4.47%","5.39%","3,008","5.70%"
"Dodge","167",".34%","92.78%","13",".36%","7.22%","180",".34%"
"Dooly","115",".23%","95.83%","5",".14%","4.17%","120",".23%"
"Dougherty","955","1.94%","94.84%","52","1.44%","5.16%","1,007","1.91%"
"Douglas","1,083","2.20%","90.40%","115","3.17%","9.60%","1,198","2.27%"
"Early","78",".16%","98.73%","1",".03%","1.27%","79",".15%"
"Echols","8",".02%","100.00%","","","","8",".02%"
"Effingham","147",".30%","93.63%","10",".28%","6.37%","157",".30%"
"Elbert","151",".31%","96.79%","5",".14%","3.21%","156",".30%"
"Emanuel","173",".35%","96.65%","6",".17%","3.35%","179",".34%"
"Evans","97",".20%","98.98%","1",".03%","1.02%","98",".19%"
"Fannin","99",".20%","91.67%","9",".25%","8.33%","108",".20%"
"Fayette","344",".70%","89.35%","41","1.13%","10.65%","385",".73%"
"Floyd","859","1.75%","89.95%","96","2.65%","10.05%","955","1.81%"
"Forsyth","282",".57%","87.04%","42","1.16%","12.96%","324",".61%"
"Franklin","146",".30%","90.68%","15",".41%","9.32%","161",".31%"
"Fulton","4,361","8.88%","96.38%","164","4.53%","3.62%","4,525","8.58%"
"Gilmer","100",".20%","89.29%","12",".33%","10.71%","112",".21%"
"Glascock","9",".02%","90.00%","1",".03%","10.00%","10",".02%"
"Glynn","415",".84%","95.84%","18",".50%","4.16%","433",".82%"
"Gordon","286",".58%","89.94%","32",".88%","10.06%","318",".60%"
"Grady","242",".49%","95.28%","12",".33%","4.72%","254",".48%"
"Greene","138",".28%","97.18%","4",".11%","2.82%","142",".27%"
"Gwinnett","1,884","3.84%","92.44%","154","4.25%","7.56%","2,038","3.86%"
"Habersham","116",".24%","95.08%","6",".17%","4.92%","122",".23%"
"Hall","761","1.55%","92.13%","65","1.79%","7.87%","826","1.57%"
"Hancock","34",".07%","97.14%","1",".03%","2.86%","35",".07%"
"Haralson","85",".17%","95.51%","4",".11%","4.49%","89",".17%"
"Harris","128",".26%","96.24%","5",".14%","3.76%","133",".25%"
"Hart","126",".26%","95.45%","6",".17%","4.55%","132",".25%"
"Heard","67",".14%","83.75%","13",".36%","16.25%","80",".15%"
"Henry","528","1.07%","89.34%","63","1.74%","10.66%","591","1.12%"
"Houston","632","1.29%","92.94%","48","1.32%","7.06%","680","1.29%"
"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Irwin","52",".11%","94.55%","3",".08%","5.45%","55",".10%"
"Jackson","210",".43%","91.70%","19",".52%","8.30%","229",".43%"
"Jasper","57",".12%","95.00%","3",".08%","5.00%","60",".11%"
"Jeff Davis","82",".17%","96.47%","3",".08%","3.53%","85",".16%"
"Jefferson","120",".24%","96.77%","4",".11%","3.23%","124",".24%"
"Jenkins","77",".16%","95.06%","4",".11%","4.94%","81",".15%"
"Johnson","57",".12%","93.44%","4",".11%","6.56%","61",".12%"
"Jones","153",".31%","93.87%","10",".28%","6.13%","163",".31%"
"Lamar","79",".16%","94.05%","5",".14%","5.95%","84",".16%"
"Lanier","38",".08%","92.68%","3",".08%","7.32%","41",".08%"
"Laurens","334",".68%","94.62%","19",".52%","5.38%","353",".67%"
"Lee","83",".17%","95.40%","4",".11%","4.60%","87",".16%"
"Liberty","304",".62%","93.83%","20",".55%","6.17%","324",".61%"
"Lincoln","38",".08%","100.00%","","","","38",".07%"
"Long","79",".16%","91.86%","7",".19%","8.14%","86",".16%"
"Lowndes","569","1.16%","94.21%","35",".97%","5.79%","604","1.15%"
"Lumpkin","121",".25%","91.67%","11",".30%","8.33%","132",".25%"
"Macon","65",".13%","94.20%","4",".11%","5.80%","69",".13%"
"Madison","124",".25%","91.85%","11",".30%","8.15%","135",".26%"
"Marion","50",".10%","96.15%","2",".06%","3.85%","52",".10%"
"Mcduffie","194",".39%","96.04%","8",".22%","3.96%","202",".38%"
"Mcintosh","69",".14%","98.57%","1",".03%","1.43%","70",".13%"
"Meriwether","199",".41%","93.43%","14",".39%","6.57%","213",".40%"
"Miller","32",".07%","100.00%","","","","32",".06%"
"Mitchell","183",".37%","90.59%","19",".52%","9.41%","202",".38%"
"Monroe","169",".34%","93.89%","11",".30%","6.11%","180",".34%"
"Montgomery","57",".12%","90.48%","6",".17%","9.52%","63",".12%"
"Morgan","133",".27%","92.36%","11",".30%","7.64%","144",".27%"
"Murray","230",".47%","92.37%","19",".52%","7.63%","249",".47%"
"Muscogee","1,803","3.67%","94.05%","114","3.15%","5.95%","1,917","3.63%"
"Newton","552","1.12%","88.60%","71","1.96%","11.40%","623","1.18%"
"Oconee","55",".11%","98.21%","1",".03%","1.79%","56",".11%"
"Oglethorpe","53",".11%","92.98%","4",".11%","7.02%","57",".11%"
"Paulding","236",".48%","91.47%","22",".61%","8.53%","258",".49%"
"Peach","90",".18%","98.90%","1",".03%","1.10%","91",".17%"
"Pickens","88",".18%","91.67%","8",".22%","8.33%","96",".18%"
"Pierce","72",".15%","94.74%","4",".11%","5.26%","76",".14%"
"Pike","56",".11%","91.80%","5",".14%","8.20%","61",".12%"
"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Polk","146",".30%","94.81%","8",".22%","5.19%","154",".29%"
"Pulaski","80",".16%","89.89%","9",".25%","10.11%","89",".17%"
"Putnam","139",".28%","95.21%","7",".19%","4.79%","146",".28%"
"Quitman","15",".03%","93.75%","1",".03%","6.25%","16",".03%"
"Rabun","61",".12%","91.04%","6",".17%","8.96%","67",".13%"
"Randolph","49",".10%","89.09%","6",".17%","10.91%","55",".10%"
"Richmond","1,757","3.58%","93.86%","115","3.17%","6.14%","1,872","3.55%"
"Rockdale","487",".99%","91.54%","45","1.24%","8.46%","532","1.01%"
"Schley","27",".05%","96.43%","1",".03%","3.57%","28",".05%"
"Screven","117",".24%","93.60%","8",".22%","6.40%","125",".24%"
"Seminole","65",".13%","89.04%","8",".22%","10.96%","73",".14%"
"Spalding","570","1.16%","91.79%","51","1.41%","8.21%","621","1.18%"
"Stephens","179",".36%","91.33%","17",".47%","8.67%","196",".37%"
"Stewart","32",".07%","91.43%","3",".08%","8.57%","35",".07%"
"Sumter","250",".51%","95.42%","12",".33%","4.58%","262",".50%"
"Talbot","46",".09%","93.88%","3",".08%","6.12%","49",".09%"
"Taliaferro","24",".05%","96.00%","1",".03%","4.00%","25",".05%"
"Tattnall","173",".35%","93.01%","13",".36%","6.99%","186",".35%"
"Taylor","95",".19%","94.06%","6",".17%","5.94%","101",".19%"
"Telfair","118",".24%","90.08%","13",".36%","9.92%","131",".25%"
"Terrell","84",".17%","98.82%","1",".03%","1.18%","85",".16%"
"Thomas","298",".61%","91.98%","26",".72%","8.02%","324",".61%"
"Tift","302",".61%","96.49%","11",".30%","3.51%","313",".59%"
"Toombs","286",".58%","92.26%","24",".66%","7.74%","310",".59%"
"Towns","49",".10%","89.09%","6",".17%","10.91%","55",".10%"
"Treutlen","85",".17%","98.84%","1",".03%","1.16%","86",".16%"
"Troup","701","1.43%","90.10%","77","2.13%","9.90%","778","1.48%"
"Turner","81",".16%","97.59%","2",".06%","2.41%","83",".16%"
"Twiggs","64",".13%","88.89%","8",".22%","11.11%","72",".14%"
"Union","77",".16%","89.53%","9",".25%","10.47%","86",".16%"
"Upson","225",".46%","93.75%","15",".41%","6.25%","240",".46%"
"Walker","391",".80%","91.36%","37","1.02%","8.64%","428",".81%"
"Walton","403",".82%","91.59%","37","1.02%","8.41%","440",".83%"
"Ware","351",".71%","94.61%","20",".55%","5.39%","371",".70%"
"Warren","43",".09%","93.48%","3",".08%","6.52%","46",".09%"
"Washington","118",".24%","93.65%","8",".22%","6.35%","126",".24%"
"Wayne","159",".32%","90.34%","17",".47%","9.66%","176",".33%"
"Webster","6",".01%","85.71%","1",".03%","14.29%","7",".01%"
"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Wheeler","28",".06%","87.50%","4",".11%","12.50%","32",".06%"
"White","85",".17%","88.54%","11",".30%","11.46%","96",".18%"
"Whitfield","628","1.28%","89.59%","73","2.01%","10.41%","701","1.33%"
"Wilcox","62",".13%","93.94%","4",".11%","6.06%","66",".13%"
"Wilkes","85",".17%","97.70%","2",".06%","2.30%","87",".16%"
"Wilkinson","63",".13%","94.03%","4",".11%","5.97%","67",".13%"
"Worth","134",".27%","95.04%","7",".19%","4.96%","141",".27%"
"Total Rported","49,122","100%","93.13%","3,623","100%","6.87%","52,745","100%"
