"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Jefferson County","115","0.24%","94.26%","7","0.18%","5.74%","122","0.23%"
"Jenkins County","91","0.19%","94.79%","5","0.13%","5.21%","96","0.18%"
"Johnson County","42","0.09%","100.0%","","","","42","0.08%"
"Jones County","160","0.33%","93.57%","11","0.28%","6.43%","171","0.32%"
"Lamar County","96","0.2%","87.27%","14","0.35%","12.73%","110","0.21%"
"Lanier County","55","0.11%","88.71%","7","0.18%","11.29%","62","0.12%"
"Laurens County","269","0.55%","92.12%","23","0.58%","7.88%","292","0.55%"
"Lee County","77","0.16%","93.9%","5","0.13%","6.1%","82","0.16%"
"Liberty County","258","0.53%","92.81%","20","0.5%","7.19%","278","0.53%"
"Lincoln County","43","0.09%","100.0%","","","","43","0.08%"
"Long County","65","0.13%","91.55%","6","0.15%","8.45%","71","0.13%"
"Lowndes County","459","0.94%","94.44%","27","0.68%","5.56%","486","0.92%"
"Lumpkin County","86","0.18%","85.15%","15","0.38%","14.85%","101","0.19%"
"Macon County","47","0.1%","94.0%","3","0.08%","6.0%","50","0.09%"
"Madison County","135","0.28%","91.84%","12","0.3%","8.16%","147","0.28%"
"Marion County","21","0.04%","95.45%","1","0.03%","4.55%","22","0.04%"
"Mcduffie County","167","0.34%","96.53%","6","0.15%","3.47%","173","0.33%"
"Mcintosh County","76","0.16%","93.83%","5","0.13%","6.17%","81","0.15%"
"Meriwether County","153","0.31%","96.23%","6","0.15%","3.77%","159","0.3%"
"Miller County","36","0.07%","94.74%","2","0.05%","5.26%","38","0.07%"
"Mitchell County","182","0.37%","93.33%","13","0.33%","6.67%","195","0.37%"
"Monroe County","200","0.41%","88.11%","27","0.68%","11.89%","227","0.43%"
"Montgomery County","28","0.06%","77.78%","8","0.2%","22.22%","36","0.07%"
"Morgan County","121","0.25%","93.8%","8","0.2%","6.2%","129","0.24%"
"Murray County","294","0.6%","86.98%","44","1.1%","13.02%","338","0.64%"
"Muscogee County","1,185","2.43%","94.88%","64","1.6%","5.12%","1,249","2.36%"
"Newton County","682","1.4%","90.57%","71","1.78%","9.43%","753","1.43%"
