"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Coweta County","633","1.24%","93.64%","43","1.10%","6.36%","676","1.23%"
"Crawford County","23",".05%","95.83%","1",".03%","4.17%","24",".04%"
"Crisp County","347",".68%","93.53%","24",".61%","6.47%","371",".67%"
"Dade County","94",".18%","92.16%","8",".20%","7.84%","102",".19%"
"Dawson County","99",".19%","92.52%","8",".20%","7.48%","107",".19%"
"Decatur County","249",".49%","93.96%","16",".41%","6.04%","265",".48%"
"Dekalb County","2,883","5.64%","94.99%","152","3.88%","5.01%","3,035","5.52%"
"Dodge County","133",".26%","93.66%","9",".23%","6.34%","142",".26%"
"Dooly County","135",".26%","95.07%","7",".18%","4.93%","142",".26%"
"Dougherty County","823","1.61%","95.59%","38",".97%","4.41%","861","1.56%"
"Douglas County","1,021","2.00%","90.27%","110","2.81%","9.73%","1,131","2.06%"
"Early County","79",".15%","95.18%","4",".10%","4.82%","83",".15%"
"Echols County","11",".02%","84.62%","2",".05%","15.38%","13",".02%"
"Effingham County","259",".51%","88.40%","34",".87%","11.60%","293",".53%"
"Elbert County","137",".27%","93.84%","9",".23%","6.16%","146",".27%"
"Emanuel County","170",".33%","92.90%","13",".33%","7.10%","183",".33%"
"Evans County","91",".18%","94.79%","5",".13%","5.21%","96",".17%"
"Fannin County","99",".19%","88.39%","13",".33%","11.61%","112",".20%"
"Fayette County","343",".67%","90.50%","36",".92%","9.50%","379",".69%"
"Floyd County","884","1.73%","90.67%","91","2.32%","9.33%","975","1.77%"
"Forsyth County","383",".75%","92.29%","32",".82%","7.71%","415",".75%"
"Franklin County","153",".30%","85.96%","25",".64%","14.04%","178",".32%"
"Fulton County","5,028","9.84%","95.95%","212","5.41%","4.05%","5,240","9.52%"
"Gilmer County","104",".20%","91.23%","10",".26%","8.77%","114",".21%"
"Glascock County","9",".02%","100.00%","","","","9",".02%"
"Glynn County","555","1.09%","94.07%","35",".89%","5.93%","590","1.07%"
"Gordon County","410",".80%","89.91%","46","1.17%","10.09%","456",".83%"
"Grady County","149",".29%","96.13%","6",".15%","3.87%","155",".28%"
"Greene County","115",".23%","89.84%","13",".33%","10.16%","128",".23%"
"Gwinnett County","2,647","5.18%","93.43%","186","4.75%","6.57%","2,833","5.15%"
"Habersham County","128",".25%","91.43%","12",".31%","8.57%","140",".25%"
"Hall County","714","1.40%","92.85%","55","1.40%","7.15%","769","1.40%"
"Hancock County","38",".07%","90.48%","4",".10%","9.52%","42",".08%"
"Haralson County","114",".22%","90.48%","12",".31%","9.52%","126",".23%"
"Harris County","125",".24%","94.70%","7",".18%","5.30%","132",".24%"
"Hart County","182",".36%","93.33%","13",".33%","6.67%","195",".35%"
"Heard County","55",".11%","94.83%","3",".08%","5.17%","58",".11%"
"Henry County","740","1.45%","89.48%","87","2.22%","10.52%","827","1.50%"
