"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Appling","88",".19%","96.70%","3",".09%","3.30%","91",".18%"
"Atkinson","39",".08%","92.86%","3",".09%","7.14%","42",".08%"
"Bacon","54",".12%","96.43%","2",".06%","3.57%","56",".11%"
"Baker","13",".03%","92.86%","1",".03%","7.14%","14",".03%"
"Baldwin","350",".75%","94.59%","20",".61%","5.41%","370",".74%"
"Banks","71",".15%","92.21%","6",".18%","7.79%","77",".15%"
"Barrow","226",".48%","94.96%","12",".37%","5.04%","238",".47%"
"Bartow","526","1.12%","89.46%","62","1.89%","10.54%","588","1.17%"
"Ben Hill","225",".48%","92.59%","18",".55%","7.41%","243",".48%"
"Berrien","79",".17%","87.78%","11",".34%","12.22%","90",".18%"
"Bibb","996","2.12%","95.04%","52","1.59%","4.96%","1,048","2.09%"
"Bleckley","104",".22%","91.23%","10",".30%","8.77%","114",".23%"
"Brantley","54",".12%","94.74%","3",".09%","5.26%","57",".11%"
"Brooks","73",".16%","100.00%","","","","73",".15%"
"Bryan","101",".22%","91.82%","9",".27%","8.18%","110",".22%"
"Bulloch","438",".93%","93.59%","30",".91%","6.41%","468",".93%"
"Burke","198",".42%","96.12%","8",".24%","3.88%","206",".41%"
"Butts","144",".31%","96.00%","6",".18%","4.00%","150",".30%"
"Calhoun","38",".08%","90.48%","4",".12%","9.52%","42",".08%"
"Camden","128",".27%","96.97%","4",".12%","3.03%","132",".26%"
"Candler","70",".15%","97.22%","2",".06%","2.78%","72",".14%"
"Carroll","506","1.08%","91.34%","48","1.46%","8.66%","554","1.10%"
"Catoosa","239",".51%","91.57%","22",".67%","8.43%","261",".52%"
"Charlton","65",".14%","95.59%","3",".09%","4.41%","68",".14%"
"Chatham","2,315","4.94%","93.91%","150","4.57%","6.09%","2,465","4.91%"
"Chattahoochee","27",".06%","96.43%","1",".03%","3.57%","28",".06%"
"Chattooga","222",".47%","86.72%","34","1.04%","13.28%","256",".51%"
"Cherokee","546","1.16%","89.95%","61","1.86%","10.05%","607","1.21%"
"Clarke","447",".95%","93.71%","30",".91%","6.29%","477",".95%"
"Clay","25",".05%","96.15%","1",".03%","3.85%","26",".05%"
"Clayton","1,530","3.26%","92.56%","123","3.75%","7.44%","1,653","3.29%"
"Clinch","50",".11%","92.59%","4",".12%","7.41%","54",".11%"
"Cobb","2,508","5.35%","91.97%","219","6.68%","8.03%","2,727","5.43%"
"Coffee","223",".48%","91.02%","22",".67%","8.98%","245",".49%"
"Colquitt","299",".64%","96.76%","10",".30%","3.24%","309",".62%"
"Columbia","275",".59%","92.28%","23",".70%","7.72%","298",".59%"
"Cook","136",".29%","93.79%","9",".27%","6.21%","145",".29%"
"Coweta","503","1.07%","95.27%","25",".76%","4.73%","528","1.05%"
