"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Webster County","5",".01%","83.33%","1",".03%","16.67%","6",".01%"
"Wheeler County","27",".05%","93.10%","2",".05%","6.90%","29",".05%"
"White County","96",".19%","88.89%","12",".32%","11.11%","108",".20%"
"Whitfield County","739","1.46%","89.25%","89","2.34%","10.75%","828","1.52%"
"Wilcox County","45",".09%","97.83%","1",".03%","2.17%","46",".08%"
"Wilkes County","77",".15%","91.67%","7",".18%","8.33%","84",".15%"
"Wilkinson County","47",".09%","95.92%","2",".05%","4.08%","49",".09%"
"Worth County","132",".26%","91.03%","13",".34%","8.97%","145",".27%"
"Troup County Ci","1",".01%","100.00%","","","","1",".01%"
"Total Rported","50,719","100%","93.02%","3,808","100%","6.98%","54,527","100%"
