"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Pike County","40",".09%","88.89%","5",".16%","11.11%","45",".09%"
"Polk County","195",".44%","90.28%","21",".67%","9.72%","216",".45%"
"Pulaski County","42",".09%","93.33%","3",".10%","6.67%","45",".09%"
"Putnam County","143",".32%","94.08%","9",".29%","5.92%","152",".32%"
"Quitman County","14",".03%","100.00%","","","","14",".03%"
"Rabun County","47",".11%","88.68%","6",".19%","11.32%","53",".11%"
"Randolph County","44",".10%","97.78%","1",".03%","2.22%","45",".09%"
"Richmond County","1,668","3.74%","94.08%","105","3.37%","5.92%","1,773","3.72%"
"Rockdale County","379",".85%","94.04%","24",".77%","5.96%","403",".84%"
"Schley County","11",".02%","100.00%","","","","11",".02%"
"Screven County","104",".23%","94.55%","6",".19%","5.45%","110",".23%"
"Seminole County","55",".12%","85.94%","9",".29%","14.06%","64",".13%"
"Spalding County","393",".88%","93.13%","29",".93%","6.87%","422",".88%"
"Stephens County","119",".27%","93.70%","8",".26%","6.30%","127",".27%"
"Stewart County","26",".06%","89.66%","3",".10%","10.34%","29",".06%"
"Sumter County","198",".44%","96.12%","8",".26%","3.88%","206",".43%"
"Talbot County","26",".06%","92.86%","2",".06%","7.14%","28",".06%"
"Taliaferro County","15",".03%","100.00%","","","","15",".03%"
"Tattnall County","178",".40%","90.82%","18",".58%","9.18%","196",".41%"
"Taylor County","51",".11%","91.07%","5",".16%","8.93%","56",".12%"
"Telfair County","89",".20%","96.74%","3",".10%","3.26%","92",".19%"
"Terrell County","80",".18%","96.39%","3",".10%","3.61%","83",".17%"
"Thomas County","173",".39%","96.65%","6",".19%","3.35%","179",".38%"
"Tift County","307",".69%","95.94%","13",".42%","4.06%","320",".67%"
"Toombs County","282",".63%","92.46%","23",".74%","7.54%","305",".64%"
"Towns County","49",".11%","74.24%","17",".55%","25.76%","66",".14%"
"Treutlen County","68",".15%","97.14%","2",".06%","2.86%","70",".15%"
"Troup County","558","1.25%","93.62%","38","1.22%","6.38%","596","1.25%"
"Turner County","72",".16%","97.30%","2",".06%","2.70%","74",".16%"
"Twiggs County","46",".10%","95.83%","2",".06%","4.17%","48",".10%"
"Union County","94",".21%","85.45%","16",".51%","14.55%","110",".23%"
"Upson County","146",".33%","91.82%","13",".42%","8.18%","159",".33%"
"Walker County","401",".90%","90.93%","40","1.29%","9.07%","441",".92%"
"Walton County","597","1.34%","91.56%","55","1.77%","8.44%","652","1.37%"
"Ware County","252",".57%","93.33%","18",".58%","6.67%","270",".57%"
"Warren County","31",".07%","88.57%","4",".13%","11.43%","35",".07%"
"Washington County","167",".37%","93.30%","12",".39%","6.70%","179",".38%"
"Wayne County","190",".43%","91.79%","17",".55%","8.21%","207",".43%"
