"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Houston County","703","1.35%","94.87%","38",".99%","5.13%","741","1.32%"
"Irwin County","79",".15%","92.94%","6",".16%","7.06%","85",".15%"
"Jackson County","244",".47%","88.41%","32",".84%","11.59%","276",".49%"
"Jasper County","66",".13%","90.41%","7",".18%","9.59%","73",".13%"
"Jeff Davis County","85",".16%","95.51%","4",".10%","4.49%","89",".16%"
"Jefferson County","172",".33%","97.73%","4",".10%","2.27%","176",".31%"
"Jenkins County","69",".13%","94.52%","4",".10%","5.48%","73",".13%"
"Johnson County","51",".10%","92.73%","4",".10%","7.27%","55",".10%"
"Jones County","217",".42%","88.21%","29",".76%","11.79%","246",".44%"
"Lamar County","87",".17%","94.57%","5",".13%","5.43%","92",".16%"
"Lanier County","49",".09%","98.00%","1",".03%","2.00%","50",".09%"
"Laurens County","325",".62%","94.20%","20",".52%","5.80%","345",".62%"
"Lee County","74",".14%","88.10%","10",".26%","11.90%","84",".15%"
"Liberty County","327",".63%","94.51%","19",".50%","5.49%","346",".62%"
"Lincoln County","26",".05%","92.86%","2",".05%","7.14%","28",".05%"
"Long County","88",".17%","94.62%","5",".13%","5.38%","93",".17%"
"Lowndes County","575","1.10%","95.04%","30",".78%","4.96%","605","1.08%"
"Lumpkin County","91",".17%","91.00%","9",".24%","9.00%","100",".18%"
"Macon County","61",".12%","96.83%","2",".05%","3.17%","63",".11%"
"Madison County","103",".20%","93.64%","7",".18%","6.36%","110",".20%"
"Marion County","23",".04%","95.83%","1",".03%","4.17%","24",".04%"
"Mcduffie County","196",".38%","94.69%","11",".29%","5.31%","207",".37%"
"Mcintosh County","81",".16%","95.29%","4",".10%","4.71%","85",".15%"
"Meriwether County","197",".38%","95.63%","9",".24%","4.37%","206",".37%"
"Miller County","31",".06%","100.00%","","","","31",".06%"
"Mitchell County","222",".43%","91.74%","20",".52%","8.26%","242",".43%"
"Monroe County","163",".31%","88.59%","21",".55%","11.41%","184",".33%"
"Montgomery County","48",".09%","94.12%","3",".08%","5.88%","51",".09%"
"Morgan County","158",".30%","93.49%","11",".29%","6.51%","169",".30%"
"Murray County","168",".32%","92.31%","14",".37%","7.69%","182",".33%"
"Muscogee County","1,439","2.76%","95.17%","73","1.91%","4.83%","1,512","2.70%"
"Newton County","709","1.36%","92.32%","59","1.54%","7.68%","768","1.37%"
"Oconee County","47",".09%","95.92%","2",".05%","4.08%","49",".09%"
"Oglethorpe County","54",".10%","93.10%","4",".10%","6.90%","58",".10%"
"Paulding County","302",".58%","92.07%","26",".68%","7.93%","328",".59%"
"Peach County","82",".16%","97.62%","2",".05%","2.38%","84",".15%"
"Pickens County","96",".18%","90.57%","10",".26%","9.43%","106",".19%"
"Pierce County","73",".14%","96.05%","3",".08%","3.95%","76",".14%"
