"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Houston County","704","1.40%","94.50%","41","1.15%","5.50%","745","1.39%"
"Irwin County","74",".15%","94.87%","4",".11%","5.13%","78",".15%"
"Jackson County","254",".51%","91.70%","23",".65%","8.30%","277",".52%"
"Jasper County","57",".11%","90.48%","6",".17%","9.52%","63",".12%"
"Jeff Davis County","87",".17%","94.57%","5",".14%","5.43%","92",".17%"
"Jefferson County","175",".35%","98.31%","3",".08%","1.69%","178",".33%"
"Jenkins County","74",".15%","94.87%","4",".11%","5.13%","78",".15%"
"Johnson County","53",".11%","98.15%","1",".03%","1.85%","54",".10%"
"Jones County","209",".42%","87.82%","29",".82%","12.18%","238",".44%"
"Lamar County","75",".15%","91.46%","7",".20%","8.54%","82",".15%"
"Lanier County","48",".10%","96.00%","2",".06%","4.00%","50",".09%"
"Laurens County","302",".60%","94.67%","17",".48%","5.33%","319",".59%"
"Lee County","66",".13%","92.96%","5",".14%","7.04%","71",".13%"
"Liberty County","303",".60%","94.69%","17",".48%","5.31%","320",".60%"
"Lincoln County","31",".06%","93.94%","2",".06%","6.06%","33",".06%"
"Long County","83",".17%","93.26%","6",".17%","6.74%","89",".17%"
"Lowndes County","554","1.10%","95.19%","28",".79%","4.81%","582","1.08%"
"Lumpkin County","90",".18%","90.00%","10",".28%","10.00%","100",".19%"
"Macon County","62",".12%","96.88%","2",".06%","3.13%","64",".12%"
"Madison County","96",".19%","93.20%","7",".20%","6.80%","103",".19%"
"Marion County","26",".05%","96.30%","1",".03%","3.70%","27",".05%"
"Mcduffie County","193",".38%","95.54%","9",".25%","4.46%","202",".38%"
"Mcintosh County","76",".15%","92.68%","6",".17%","7.32%","82",".15%"
"Meriwether County","168",".33%","96.55%","6",".17%","3.45%","174",".32%"
"Miller County","35",".07%","100.00%","","","","35",".07%"
"Mitchell County","203",".40%","91.03%","20",".56%","8.97%","223",".41%"
"Monroe County","160",".32%","90.40%","17",".48%","9.60%","177",".33%"
"Montgomery County","41",".08%","100.00%","","","","41",".08%"
"Morgan County","156",".31%","90.70%","16",".45%","9.30%","172",".32%"
"Murray County","147",".29%","91.88%","13",".37%","8.13%","160",".30%"
"Muscogee County","1,296","2.58%","95.08%","67","1.89%","4.92%","1,363","2.54%"
"Newton County","637","1.27%","92.05%","55","1.55%","7.95%","692","1.29%"
"Oconee County","53",".11%","98.15%","1",".03%","1.85%","54",".10%"
"Oglethorpe County","60",".12%","96.77%","2",".06%","3.23%","62",".12%"
"Paulding County","278",".55%","93.29%","20",".56%","6.71%","298",".55%"
"Peach County","76",".15%","96.20%","3",".08%","3.80%","79",".15%"
"Pickens County","87",".17%","92.55%","7",".20%","7.45%","94",".17%"
"Pierce County","79",".16%","96.34%","3",".08%","3.66%","82",".15%"
