"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Houston County","699","1.37%","92.09%","60","1.52%","7.91%","759","1.38%"
"Irwin County","71",".14%","97.26%","2",".05%","2.74%","73",".13%"
"Jackson County","279",".55%","93.00%","21",".53%","7.00%","300",".55%"
"Jasper County","61",".12%","89.71%","7",".18%","10.29%","68",".12%"
"Jeff Davis County","85",".17%","92.39%","7",".18%","7.61%","92",".17%"
"Jefferson County","163",".32%","93.14%","12",".30%","6.86%","175",".32%"
"Jenkins County","81",".16%","96.43%","3",".08%","3.57%","84",".15%"
"Johnson County","39",".08%","92.86%","3",".08%","7.14%","42",".08%"
"Jones County","206",".40%","88.79%","26",".66%","11.21%","232",".42%"
"Lamar County","78",".15%","89.66%","9",".23%","10.34%","87",".16%"
"Lanier County","46",".09%","95.83%","2",".05%","4.17%","48",".09%"
"Laurens County","290",".57%","92.95%","22",".56%","7.05%","312",".57%"
"Lee County","74",".15%","88.10%","10",".25%","11.90%","84",".15%"
"Liberty County","225",".44%","93.36%","16",".41%","6.64%","241",".44%"
"Lincoln County","48",".09%","90.57%","5",".13%","9.43%","53",".10%"
"Long County","61",".12%","91.04%","6",".15%","8.96%","67",".12%"
"Lowndes County","455",".89%","95.59%","21",".53%","4.41%","476",".87%"
"Lumpkin County","87",".17%","91.58%","8",".20%","8.42%","95",".17%"
"Macon County","46",".09%","93.88%","3",".08%","6.12%","49",".09%"
"Madison County","166",".33%","91.71%","15",".38%","8.29%","181",".33%"
"Marion County","33",".06%","89.19%","4",".10%","10.81%","37",".07%"
"Mcduffie County","204",".40%","94.88%","11",".28%","5.12%","215",".39%"
"Mcintosh County","44",".09%","91.67%","4",".10%","8.33%","48",".09%"
"Meriwether County","219",".43%","91.63%","20",".51%","8.37%","239",".44%"
"Miller County","32",".06%","94.12%","2",".05%","5.88%","34",".06%"
"Mitchell County","151",".30%","92.64%","12",".30%","7.36%","163",".30%"
"Monroe County","134",".26%","91.16%","13",".33%","8.84%","147",".27%"
"Montgomery County","32",".06%","84.21%","6",".15%","15.79%","38",".07%"
"Morgan County","130",".26%","90.28%","14",".36%","9.72%","144",".26%"
"Murray County","221",".43%","91.70%","20",".51%","8.30%","241",".44%"
"Muscogee County","1,184","2.33%","95.10%","61","1.55%","4.90%","1,245","2.27%"
"Newton County","719","1.41%","90.78%","73","1.85%","9.22%","792","1.44%"
"Oconee County","51",".10%","100.00%","","","","51",".09%"
"Oglethorpe County","67",".13%","91.78%","6",".15%","8.22%","73",".13%"
"Paulding County","230",".45%","91.63%","21",".53%","8.37%","251",".46%"
"Peach County","89",".17%","94.68%","5",".13%","5.32%","94",".17%"
"Pickens County","102",".20%","85.00%","18",".46%","15.00%","120",".22%"
"Pierce County","103",".20%","91.15%","10",".25%","8.85%","113",".21%"
