"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Polk","139",".29%","95.21%","7",".20%","4.79%","146",".28%"
"Pulaski","84",".18%","87.50%","12",".35%","12.50%","96",".19%"
"Putnam","119",".25%","97.54%","3",".09%","2.46%","122",".24%"
"Quitman","16",".03%","100.00%","","","","16",".03%"
"Rabun","76",".16%","91.57%","7",".20%","8.43%","83",".16%"
"Randolph","65",".14%","100.00%","","","","65",".13%"
"Richmond","1,892","3.96%","94.18%","117","3.40%","5.82%","2,009","3.92%"
"Rockdale","413",".86%","92.60%","33",".96%","7.40%","446",".87%"
"Schley","19",".04%","100.00%","","","","19",".04%"
"Screven","137",".29%","95.80%","6",".17%","4.20%","143",".28%"
"Seminole","65",".14%","91.55%","6",".17%","8.45%","71",".14%"
"Spalding","604","1.26%","90.15%","66","1.92%","9.85%","670","1.31%"
"Stephens","177",".37%","92.19%","15",".44%","7.81%","192",".37%"
"Stewart","37",".08%","94.87%","2",".06%","5.13%","39",".08%"
"Sumter","244",".51%","95.31%","12",".35%","4.69%","256",".50%"
"Talbot","40",".08%","90.91%","4",".12%","9.09%","44",".09%"
"Taliaferro","16",".03%","88.89%","2",".06%","11.11%","18",".04%"
"Tattnall","182",".38%","95.79%","8",".23%","4.21%","190",".37%"
"Taylor","75",".16%","96.15%","3",".09%","3.85%","78",".15%"
"Telfair","143",".30%","88.27%","19",".55%","11.73%","162",".32%"
"Terrell","84",".18%","97.67%","2",".06%","2.33%","86",".17%"
"Thomas","320",".67%","97.26%","9",".26%","2.74%","329",".64%"
"Tift","330",".69%","94.56%","19",".55%","5.44%","349",".68%"
"Toombs","258",".54%","92.81%","20",".58%","7.19%","278",".54%"
"Towns","25",".05%","86.21%","4",".12%","13.79%","29",".06%"
"Treutlen","64",".13%","94.12%","4",".12%","5.88%","68",".13%"
"Troup","701","1.47%","91.87%","62","1.80%","8.13%","763","1.49%"
"Turner","77",".16%","95.06%","4",".12%","4.94%","81",".16%"
"Twiggs","42",".09%","91.30%","4",".12%","8.70%","46",".09%"
"Union","45",".09%","95.74%","2",".06%","4.26%","47",".09%"
"Upson","249",".52%","91.54%","23",".67%","8.46%","272",".53%"
"Walker","384",".80%","89.10%","47","1.36%","10.90%","431",".84%"
"Walton","321",".67%","93.86%","21",".61%","6.14%","342",".67%"
"Ware","336",".70%","94.12%","21",".61%","5.88%","357",".70%"
"Warren","45",".09%","93.75%","3",".09%","6.25%","48",".09%"
"Washington","112",".23%","95.73%","5",".15%","4.27%","117",".23%"
"Wayne","163",".34%","90.56%","17",".49%","9.44%","180",".35%"
"Webster","12",".03%","92.31%","1",".03%","7.69%","13",".03%"
