"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Evans County","76","0.15%","92.68%","6","0.15%","7.32%","82","0.15%"
"Fannin County","104","0.21%","85.25%","18","0.45%","14.75%","122","0.23%"
"Fayette County","372","0.75%","89.86%","42","1.05%","10.14%","414","0.77%"
"Floyd County","903","1.82%","91.21%","87","2.17%","8.79%","990","1.85%"
"Forsyth County","395","0.8%","88.17%","53","1.32%","11.83%","448","0.84%"
"Franklin County","173","0.35%","90.1%","19","0.47%","9.9%","192","0.36%"
"Fulton County","4,804","9.69%","95.0%","253","6.31%","5.0%","5,057","9.44%"
"Gilmer County","123","0.25%","91.11%","12","0.3%","8.89%","135","0.25%"
"Glascock County","13","0.03%","100.0%","","","","13","0.02%"
"Glynn County","551","1.11%","94.51%","32","0.8%","5.49%","583","1.09%"
"Gordon County","338","0.68%","88.02%","46","1.15%","11.98%","384","0.72%"
"Grady County","211","0.43%","90.56%","22","0.55%","9.44%","233","0.43%"
"Greene County","125","0.25%","88.65%","16","0.4%","11.35%","141","0.26%"
"Gwinnett County","2,449","4.94%","93.08%","182","4.54%","6.92%","2,631","4.91%"
"Habersham County","138","0.28%","89.03%","17","0.42%","10.97%","155","0.29%"
"Hall County","783","1.58%","90.42%","83","2.07%","9.58%","866","1.62%"
"Hancock County","51","0.1%","94.44%","3","0.07%","5.56%","54","0.1%"
"Haralson County","171","0.35%","90.48%","18","0.45%","9.52%","189","0.35%"
"Harris County","101","0.2%","91.82%","9","0.22%","8.18%","110","0.21%"
"Hart County","166","0.33%","92.74%","13","0.32%","7.26%","179","0.33%"
"Heard County","59","0.12%","93.65%","4","0.1%","6.35%","63","0.12%"
"Henry County","677","1.37%","90.39%","72","1.8%","9.61%","749","1.4%"
"Houston County","979","1.98%","91.67%","89","2.22%","8.33%","1,068","1.99%"
"Irwin County","70","0.14%","92.11%","6","0.15%","7.89%","76","0.14%"
"Jackson County","278","0.56%","91.75%","25","0.62%","8.25%","303","0.57%"
"Jasper County","59","0.12%","95.16%","3","0.07%","4.84%","62","0.12%"
"Jeff Davis County","98","0.2%","91.59%","9","0.22%","8.41%","107","0.2%"
