"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Wayne County","199",".42%","89.64%","23",".61%","10.36%","222",".43%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Webster County","12",".03%","100.00%","","","","12",".02%"
"Wheeler County","33",".07%","82.50%","7",".19%","17.50%","40",".08%"
"White County","95",".20%","95.00%","5",".13%","5.00%","100",".19%"
"Whitfield County","811","1.70%","87.20%","119","3.18%","12.80%","930","1.81%"
"Wilcox County","63",".13%","88.73%","8",".21%","11.27%","71",".14%"
"Wilkes County","70",".15%","97.22%","2",".05%","2.78%","72",".14%"
"Wilkinson County","39",".08%","97.50%","1",".03%","2.50%","40",".08%"
"Worth County","119",".25%","92.97%","9",".24%","7.03%","128",".25%"
"Total Rported","47,781","100%","92.74%","3,742","100%","7.26%","51,523","100%"
