"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"114
Pike County","43",".09%","86.00%","7",".19%","14.00%","50",".09%"
"115
Polk County","172",".35%","93.99%","11",".30%","6.01%","183",".34%"
"116
Pulaski County","50",".10%","94.34%","3",".08%","5.66%","53",".10%"
"117
Putnam County","146",".29%","96.69%","5",".14%","3.31%","151",".28%"
"118
Quitman County","14",".03%","100.00%","","","","14",".03%"
"119
Rabun County","46",".09%","85.19%","8",".22%","14.81%","54",".10%"
"120
Randolph County","64",".13%","95.52%","3",".08%","4.48%","67",".13%"
"121
Richmond County","1,966","3.97%","94.38%","117","3.21%","5.62%","2,083","3.92%"
"122
Rockdale County","447",".90%","91.79%","40","1.10%","8.21%","487",".92%"
"123
Schley County","14",".03%","100.00%","","","","14",".03%"
"124
Screven County","135",".27%","93.75%","9",".25%","6.25%","144",".27%"
"125
Seminole County","67",".14%","88.16%","9",".25%","11.84%","76",".14%"
"126
Spalding County","511","1.03%","91.58%","47","1.29%","8.42%","558","1.05%"
"127
Stephens County","161",".33%","92.00%","14",".38%","8.00%","175",".33%"
"128
Stewart County","38",".08%","97.44%","1",".03%","2.56%","39",".07%"
"129
Sumter County","196",".40%","94.69%","11",".30%","5.31%","207",".39%"
"130
Talbot County","42",".08%","95.45%","2",".05%","4.55%","44",".08%"
"131
Taliaferro County","18",".04%","94.74%","1",".03%","5.26%","19",".04%"
"132
Tattnall County","183",".37%","92.42%","15",".41%","7.58%","198",".37%"
"133
Taylor County","61",".12%","95.31%","3",".08%","4.69%","64",".12%"
"134
Telfair County","95",".19%","91.35%","9",".25%","8.65%","104",".20%"
"135
Terrell County","89",".18%","96.74%","3",".08%","3.26%","92",".17%"
"136
Thomas County","230",".46%","93.50%","16",".44%","6.50%","246",".46%"
"137
Tift County","351",".71%","94.86%","19",".52%","5.14%","370",".70%"
"138
Toombs County","336",".68%","92.56%","27",".74%","7.44%","363",".68%"
"139
Towns County","40",".08%","78.43%","11",".30%","21.57%","51",".10%"
"140
Treutlen County","86",".17%","93.48%","6",".16%","6.52%","92",".17%"
"141
Troup County","555","1.12%","91.28%","53","1.46%","8.72%","608","1.14%"
"142
Turner County","70",".14%","97.22%","2",".05%","2.78%","72",".14%"
"143
Twiggs County","61",".12%","93.85%","4",".11%","6.15%","65",".12%"
"144
Union County","76",".15%","90.48%","8",".22%","9.52%","84",".16%"
"145
Upson County","159",".32%","93.53%","11",".30%","6.47%","170",".32%"
"146
Walker County","428",".86%","89.17%","52","1.43%","10.83%","480",".90%"
"147
Walton County","507","1.02%","91.68%","46","1.26%","8.32%","553","1.04%"
"148
Ware County","339",".68%","91.62%","31",".85%","8.38%","370",".70%"
"149
Warren County","39",".08%","95.12%","2",".05%","4.88%","41",".08%"
"150
Washington County","189",".38%","91.75%","17",".47%","8.25%","206",".39%"
"151
Wayne County","159",".32%","92.98%","12",".33%","7.02%","171",".32%"
