"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"77
Irwin","70",".14%","97.22%","2",".06%","2.78%","72",".13%"
"78
Jackson","200",".40%","93.46%","14",".39%","6.54%","214",".40%"
"79
Jasper","64",".13%","92.75%","5",".14%","7.25%","69",".13%"
"80
Jeff Davis","59",".12%","83.10%","12",".34%","16.90%","71",".13%"
"81
Jefferson","138",".28%","94.52%","8",".22%","5.48%","146",".27%"
"82
Jenkins","59",".12%","93.65%","4",".11%","6.35%","63",".12%"
"83
Johnson","55",".11%","90.16%","6",".17%","9.84%","61",".11%"
"84
Jones","192",".39%","89.30%","23",".64%","10.70%","215",".40%"
"85
Lamar","74",".15%","92.50%","6",".17%","7.50%","80",".15%"
"86
Lanier","43",".09%","95.56%","2",".06%","4.44%","45",".08%"
"87
Laurens","296",".59%","93.97%","19",".53%","6.03%","315",".59%"
"88
Lee","64",".13%","92.75%","5",".14%","7.25%","69",".13%"
"89
Liberty","301",".60%","92.90%","23",".64%","7.10%","324",".61%"
"90
Lincoln","23",".05%","100.00%","","","","23",".04%"
"91
Long","74",".15%","96.10%","3",".08%","3.90%","77",".14%"
"92
Lowndes","541","1.09%","94.25%","33",".92%","5.75%","574","1.07%"
"93
Lumpkin","98",".20%","88.29%","13",".36%","11.71%","111",".21%"
"94
Macon","75",".15%","97.40%","2",".06%","2.60%","77",".14%"
"95
Madison","115",".23%","94.26%","7",".20%","5.74%","122",".23%"
"96
Marion","40",".08%","95.24%","2",".06%","4.76%","42",".08%"
"97
Mcduffie","195",".39%","94.20%","12",".34%","5.80%","207",".39%"
"98
Mcintosh","64",".13%","100.00%","","","","64",".12%"
"99
Meriwether","231",".46%","97.06%","7",".20%","2.94%","238",".45%"
"100
Miller","30",".06%","100.00%","","","","30",".06%"
"101
Mitchell","197",".40%","93.36%","14",".39%","6.64%","211",".40%"
"102
Monroe","164",".33%","90.61%","17",".47%","9.39%","181",".34%"
"103
Montgomery","41",".08%","91.11%","4",".11%","8.89%","45",".08%"
"104
Morgan","147",".30%","91.30%","14",".39%","8.70%","161",".30%"
"105
Murray","191",".38%","94.09%","12",".34%","5.91%","203",".38%"
"106
Muscogee","1,588","3.19%","95.66%","72","2.01%","4.34%","1,660","3.11%"
"107
Newton","640","1.28%","91.82%","57","1.59%","8.18%","697","1.31%"
"108
Oconee","49",".10%","92.45%","4",".11%","7.55%","53",".10%"
"109
Oglethorpe","58",".12%","98.31%","1",".03%","1.69%","59",".11%"
"110
Paulding","266",".53%","93.33%","19",".53%","6.67%","285",".53%"
"111
Peach","77",".15%","97.47%","2",".06%","2.53%","79",".15%"
"112
Pickens","102",".20%","90.27%","11",".31%","9.73%","113",".21%"
"113
Pierce","72",".14%","94.74%","4",".11%","5.26%","76",".14%"
"114
Pike","56",".11%","90.32%","6",".17%","9.68%","62",".12%"
