"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Coweta County","573","1.15%","94.09%","36",".96%","5.91%","609","1.13%"
"Crawford County","21",".04%","100.00%","","","","21",".04%"
"Crisp County","288",".58%","94.12%","18",".48%","5.88%","306",".57%"
"Dade County","94",".19%","95.92%","4",".11%","4.08%","98",".18%"
"Dawson County","104",".21%","91.23%","10",".27%","8.77%","114",".21%"
"Decatur County","241",".48%","95.26%","12",".32%","4.74%","253",".47%"
"Dekalb County","3,116","6.23%","94.91%","167","4.45%","5.09%","3,283","6.11%"
"Dodge County","162",".32%","92.57%","13",".35%","7.43%","175",".33%"
"Dooly County","102",".20%","95.33%","5",".13%","4.67%","107",".20%"
"Dougherty County","963","1.93%","94.41%","57","1.52%","5.59%","1,020","1.90%"
"Douglas County","1,113","2.23%","89.47%","131","3.49%","10.53%","1,244","2.31%"
"Early County","98",".20%","93.33%","7",".19%","6.67%","105",".20%"
"Echols County","9",".02%","90.00%","1",".03%","10.00%","10",".02%"
"Effingham County","218",".44%","91.98%","19",".51%","8.02%","237",".44%"
"Elbert County","123",".25%","91.79%","11",".29%","8.21%","134",".25%"
"Emanuel County","173",".35%","93.51%","12",".32%","6.49%","185",".34%"
"Evans County","93",".19%","93.00%","7",".19%","7.00%","100",".19%"
"Fannin County","86",".17%","84.31%","16",".43%","15.69%","102",".19%"
"Fayette County","354",".71%","89.85%","40","1.07%","10.15%","394",".73%"
"Floyd County","900","1.80%","89.29%","108","2.88%","10.71%","1,008","1.87%"
"Forsyth County","385",".77%","89.33%","46","1.23%","10.67%","431",".80%"
"Franklin County","152",".30%","94.41%","9",".24%","5.59%","161",".30%"
"Fulton County","5,046","10.09%","96.11%","204","5.44%","3.89%","5,250","9.77%"
"Gilmer County","99",".20%","92.52%","8",".21%","7.48%","107",".20%"
"Glascock County","6",".01%","85.71%","1",".03%","14.29%","7",".01%"
"Glynn County","540","1.08%","92.15%","46","1.23%","7.85%","586","1.09%"
"Gordon County","401",".80%","87.55%","57","1.52%","12.45%","458",".85%"
"Grady County","162",".32%","95.29%","8",".21%","4.71%","170",".32%"
"Greene County","115",".23%","95.04%","6",".16%","4.96%","121",".23%"
"Gwinnett County","2,423","4.85%","92.59%","194","5.17%","7.41%","2,617","4.87%"
"Habersham County","98",".20%","92.45%","8",".21%","7.55%","106",".20%"
"Hall County","692","1.38%","91.05%","68","1.81%","8.95%","760","1.41%"
"Hancock County","31",".06%","93.94%","2",".05%","6.06%","33",".06%"
"Haralson County","143",".29%","94.70%","8",".21%","5.30%","151",".28%"
"Harris County","113",".23%","88.98%","14",".37%","11.02%","127",".24%"
"Hart County","150",".30%","94.34%","9",".24%","5.66%","159",".30%"
"Heard County","48",".10%","94.12%","3",".08%","5.88%","51",".09%"
"Henry County","513","1.03%","90.16%","56","1.49%","9.84%","569","1.06%"
