"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Crawford","22",".04%","84.62%","4",".11%","15.38%","26",".05%"
"Crisp","289",".57%","92.93%","22",".62%","7.07%","311",".57%"
"Dade","153",".30%","95.03%","8",".23%","4.97%","161",".30%"
"Dawson","93",".18%","89.42%","11",".31%","10.58%","104",".19%"
"Decatur","324",".64%","93.10%","24",".68%","6.90%","348",".64%"
"Dekalb","3,047","6.02%","95.28%","151","4.28%","4.72%","3,198","5.91%"
"Dodge","166",".33%","93.26%","12",".34%","6.74%","178",".33%"
"Dooly","109",".22%","95.61%","5",".14%","4.39%","114",".21%"
"Dougherty","1,036","2.05%","95.40%","50","1.42%","4.60%","1,086","2.01%"
"Douglas","1,103","2.18%","90.04%","122","3.46%","9.96%","1,225","2.26%"
"Early","84",".17%","100.00%","","","","84",".16%"
"Echols","11",".02%","100.00%","","","","11",".02%"
"Effingham","147",".29%","91.30%","14",".40%","8.70%","161",".30%"
"Elbert","149",".29%","93.71%","10",".28%","6.29%","159",".29%"
"Emanuel","161",".32%","96.41%","6",".17%","3.59%","167",".31%"
"Evans","92",".18%","98.92%","1",".03%","1.08%","93",".17%"
"Fannin","113",".22%","93.39%","8",".23%","6.61%","121",".22%"
"Fayette","313",".62%","91.79%","28",".79%","8.21%","341",".63%"
"Floyd","860","1.70%","90.05%","95","2.69%","9.95%","955","1.76%"
"Forsyth","318",".63%","88.33%","42","1.19%","11.67%","360",".66%"
"Franklin","163",".32%","93.14%","12",".34%","6.86%","175",".32%"
"Fulton","4,279","8.45%","96.70%","146","4.14%","3.30%","4,425","8.17%"
"Gilmer","114",".23%","89.06%","14",".40%","10.94%","128",".24%"
"Glascock","4",".01%","80.00%","1",".03%","20.00%","5",".01%"
"Glynn","435",".86%","95.81%","19",".54%","4.19%","454",".84%"
"Gordon","329",".65%","91.14%","32",".91%","8.86%","361",".67%"
"Grady","229",".45%","94.63%","13",".37%","5.37%","242",".45%"
"Greene","106",".21%","93.81%","7",".20%","6.19%","113",".21%"
"Gwinnett","1,807","3.57%","93.24%","131","3.71%","6.76%","1,938","3.58%"
"Habersham","128",".25%","92.75%","10",".28%","7.25%","138",".25%"
"Hall","815","1.61%","91.99%","71","2.01%","8.01%","886","1.64%"
"Hancock","31",".06%","91.18%","3",".09%","8.82%","34",".06%"
"Haralson","89",".18%","95.70%","4",".11%","4.30%","93",".17%"
"Harris","134",".26%","97.10%","4",".11%","2.90%","138",".25%"
"Hart","117",".23%","94.35%","7",".20%","5.65%","124",".23%"
"Heard","62",".12%","86.11%","10",".28%","13.89%","72",".13%"
"Henry","619","1.22%","91.43%","58","1.64%","8.57%","677","1.25%"
"Houston","653","1.29%","93.69%","44","1.25%","6.31%","697","1.29%"
