"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Polk","145",".30%","89.51%","17",".46%","10.49%","162",".31%"
"Pulaski","91",".19%","91.00%","9",".24%","9.00%","100",".19%"
"Putnam","146",".30%","94.81%","8",".22%","5.19%","154",".29%"
"Quitman","18",".04%","90.00%","2",".05%","10.00%","20",".04%"
"Rabun","56",".11%","83.58%","11",".30%","16.42%","67",".13%"
"Randolph","61",".12%","93.85%","4",".11%","6.15%","65",".12%"
"Richmond","1,677","3.42%","93.53%","116","3.15%","6.47%","1,793","3.40%"
"Rockdale","452",".92%","92.06%","39","1.06%","7.94%","491",".93%"
"Schley","27",".06%","96.43%","1",".03%","3.57%","28",".05%"
"Screven","119",".24%","92.97%","9",".24%","7.03%","128",".24%"
"Seminole","56",".11%","86.15%","9",".24%","13.85%","65",".12%"
"Spalding","593","1.21%","91.09%","58","1.58%","8.91%","651","1.23%"
"Stephens","174",".35%","89.23%","21",".57%","10.77%","195",".37%"
"Stewart","27",".06%","96.43%","1",".03%","3.57%","28",".05%"
"Sumter","231",".47%","95.85%","10",".27%","4.15%","241",".46%"
"Talbot","57",".12%","96.61%","2",".05%","3.39%","59",".11%"
"Taliaferro","20",".04%","90.91%","2",".05%","9.09%","22",".04%"
"Tattnall","183",".37%","91.50%","17",".46%","8.50%","200",".38%"
"Taylor","84",".17%","96.55%","3",".08%","3.45%","87",".17%"
"Telfair","122",".25%","93.13%","9",".24%","6.87%","131",".25%"
"Terrell","80",".16%","97.56%","2",".05%","2.44%","82",".16%"
"Thomas","261",".53%","92.88%","20",".54%","7.12%","281",".53%"
"Tift","327",".67%","95.06%","17",".46%","4.94%","344",".65%"
"Toombs","311",".63%","91.74%","28",".76%","8.26%","339",".64%"
"Towns","48",".10%","92.31%","4",".11%","7.69%","52",".10%"
"Treutlen","74",".15%","91.36%","7",".19%","8.64%","81",".15%"
"Troup","647","1.32%","89.74%","74","2.01%","10.26%","721","1.37%"
"Turner","74",".15%","96.10%","3",".08%","3.90%","77",".15%"
"Twiggs","69",".14%","92.00%","6",".16%","8.00%","75",".14%"
"Union","80",".16%","84.21%","15",".41%","15.79%","95",".18%"
"Upson","207",".42%","90.79%","21",".57%","9.21%","228",".43%"
"Walker","394",".80%","88.94%","49","1.33%","11.06%","443",".84%"
"Walton","440",".90%","90.53%","46","1.25%","9.47%","486",".92%"
"Ware","312",".64%","94.55%","18",".49%","5.45%","330",".63%"
"Warren","42",".09%","93.33%","3",".08%","6.67%","45",".09%"
"Washington","120",".24%","90.91%","12",".33%","9.09%","132",".25%"
"Wayne","175",".36%","90.21%","19",".52%","9.79%","194",".37%"
"Webster","6",".01%","100.00%","","","","6",".01%"
