"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Unknown","210",".42%","95.89%","9",".24%","4.11%","219",".41%"
"Appling County","108",".22%","95.58%","5",".13%","4.42%","113",".21%"
"Atkinson County","50",".10%","87.72%","7",".19%","12.28%","57",".11%"
"Bacon County","86",".17%","95.56%","4",".11%","4.44%","90",".17%"
"Baker County","14",".03%","82.35%","3",".08%","17.65%","17",".03%"
"Baldwin County","288",".58%","92.31%","24",".64%","7.69%","312",".58%"
"Banks County","68",".14%","89.47%","8",".21%","10.53%","76",".14%"
"Barrow County","329",".66%","89.65%","38","1.02%","10.35%","367",".68%"
"Bartow County","588","1.18%","87.76%","82","2.20%","12.24%","670","1.25%"
"Ben Hill County","231",".46%","93.90%","15",".40%","6.10%","246",".46%"
"Berrien County","100",".20%","96.15%","4",".11%","3.85%","104",".19%"
"Bibb County","1,126","2.26%","94.86%","61","1.64%","5.14%","1,187","2.21%"
"Bleckley County","63",".13%","90.00%","7",".19%","10.00%","70",".13%"
"Brantley County","92",".18%","89.32%","11",".30%","10.68%","103",".19%"
"Brooks County","49",".10%","98.00%","1",".03%","2.00%","50",".09%"
"Bryan County","48",".10%","97.96%","1",".03%","2.04%","49",".09%"
"Bulloch County","517","1.04%","92.82%","40","1.07%","7.18%","557","1.04%"
"Burke County","225",".45%","94.94%","12",".32%","5.06%","237",".44%"
"Butts County","128",".26%","90.78%","13",".35%","9.22%","141",".26%"
"Calhoun County","24",".05%","85.71%","4",".11%","14.29%","28",".05%"
"Camden County","190",".38%","92.23%","16",".43%","7.77%","206",".38%"
"Candler County","114",".23%","93.44%","8",".21%","6.56%","122",".23%"
"Carroll County","613","1.23%","90.81%","62","1.66%","9.19%","675","1.26%"
"Catoosa County","337",".68%","90.35%","36",".97%","9.65%","373",".70%"
"Charlton County","73",".15%","86.90%","11",".30%","13.10%","84",".16%"
"Chatham County","1,896","3.80%","96.05%","78","2.09%","3.95%","1,974","3.68%"
"Chattahoochee County","22",".04%","100.00%","","","","22",".04%"
"Chattooga County","230",".46%","89.84%","26",".70%","10.16%","256",".48%"
"Cherokee County","563","1.13%","90.81%","57","1.53%","9.19%","620","1.16%"
"Clarke County","538","1.08%","92.28%","45","1.21%","7.72%","583","1.09%"
"Clay County","22",".04%","84.62%","4",".11%","15.38%","26",".05%"
"Clayton County","1,307","2.62%","93.36%","93","2.50%","6.64%","1,400","2.61%"
"Clinch County","42",".08%","89.36%","5",".13%","10.64%","47",".09%"
"Cobb County","2,573","5.15%","92.32%","214","5.74%","7.68%","2,787","5.19%"
"Coffee County","223",".45%","94.09%","14",".38%","5.91%","237",".44%"
"Colquitt County","226",".45%","96.17%","9",".24%","3.83%","235",".44%"
"Columbia County","405",".81%","91.01%","40","1.07%","8.99%","445",".83%"
"Cook County","112",".22%","93.33%","8",".21%","6.67%","120",".22%"
