"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"153
Wheeler","30",".06%","93.75%","2",".06%","6.25%","32",".06%"
"154
White","77",".16%","92.77%","6",".18%","7.23%","83",".16%"
"155
Whitfield","702","1.48%","89.66%","81","2.37%","10.34%","783","1.54%"
"156
Wilcox","76",".16%","96.20%","3",".09%","3.80%","79",".16%"
"157
Wilkes","82",".17%","92.13%","7",".21%","7.87%","89",".18%"
"158
Wilkinson","59",".12%","96.72%","2",".06%","3.28%","61",".12%"
"159
Worth","147",".31%","95.45%","7",".21%","4.55%","154",".30%"
"Total Rported","47,385","100%","93.28%","3,414","100%","6.72%","50,799","100%"
