"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"038
Coweta County","594","1.24%","94.74%","33",".96%","5.26%","627","1.22%"
"039
Crawford County","19",".04%","95.00%","1",".03%","5.00%","20",".04%"
"040
Crisp County","328",".69%","93.71%","22",".64%","6.29%","350",".68%"
"041
Dade County","83",".17%","91.21%","8",".23%","8.79%","91",".18%"
"042
Dawson County","95",".20%","93.14%","7",".20%","6.86%","102",".20%"
"043
Decatur County","238",".50%","93.70%","16",".46%","6.30%","254",".50%"
"044
Dekalb County","2,725","5.70%","95.15%","139","4.03%","4.85%","2,864","5.59%"
"045
Dodge County","118",".25%","95.16%","6",".17%","4.84%","124",".24%"
"046
Dooly County","119",".25%","94.44%","7",".20%","5.56%","126",".25%"
"047
Dougherty County","763","1.60%","95.49%","36","1.04%","4.51%","799","1.56%"
"048
Douglas County","968","2.03%","91.06%","95","2.76%","8.94%","1,063","2.08%"
"049
Early County","75",".16%","96.15%","3",".09%","3.85%","78",".15%"
"050
Echols County","12",".03%","92.31%","1",".03%","7.69%","13",".03%"
"051
Effingham County","235",".49%","88.68%","30",".87%","11.32%","265",".52%"
"052
Elbert County","133",".28%","95.00%","7",".20%","5.00%","140",".27%"
"053
Emanuel County","159",".33%","93.53%","11",".32%","6.47%","170",".33%"
"054
Evans County","82",".17%","94.25%","5",".15%","5.75%","87",".17%"
"055
Fannin County","93",".19%","87.74%","13",".38%","12.26%","106",".21%"
"056
Fayette County","304",".64%","92.40%","25",".73%","7.60%","329",".64%"
"057
Floyd County","857","1.79%","91.46%","80","2.32%","8.54%","937","1.83%"
"058
Forsyth County","364",".76%","92.15%","31",".90%","7.85%","395",".77%"
"059
Franklin County","141",".30%","85.45%","24",".70%","14.55%","165",".32%"
"060
Fulton County","4,787","10.02%","96.07%","196","5.69%","3.93%","4,983","9.73%"
"061
Gilmer County","91",".19%","91.92%","8",".23%","8.08%","99",".19%"
"062
Glascock County","8",".02%","100.00%","","","","8",".02%"
"063
Glynn County","535","1.12%","93.86%","35","1.02%","6.14%","570","1.11%"
"064
Gordon County","365",".76%","89.24%","44","1.28%","10.76%","409",".80%"
"065
Grady County","144",".30%","96.00%","6",".17%","4.00%","150",".29%"
"066
Greene County","103",".22%","91.96%","9",".26%","8.04%","112",".22%"
"067
Gwinnett County","2,457","5.14%","93.53%","170","4.93%","6.47%","2,627","5.13%"
"068
Habersham County","121",".25%","93.08%","9",".26%","6.92%","130",".25%"
"069
Hall County","661","1.38%","93.23%","48","1.39%","6.77%","709","1.38%"
"070
Hancock County","32",".07%","88.89%","4",".12%","11.11%","36",".07%"
"071
Haralson County","118",".25%","92.19%","10",".29%","7.81%","128",".25%"
"072
Harris County","117",".24%","94.35%","7",".20%","5.65%","124",".24%"
"073
Hart County","171",".36%","93.44%","12",".35%","6.56%","183",".36%"
"074
Heard County","47",".10%","94.00%","3",".09%","6.00%","50",".10%"
"075
Henry County","660","1.38%","89.80%","75","2.18%","10.20%","735","1.44%"
