"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Crawford","24",".05%","88.89%","3",".08%","11.11%","27",".05%"
"Crisp","286",".58%","95.65%","13",".35%","4.35%","299",".56%"
"Dade","139",".28%","95.86%","6",".16%","4.14%","145",".27%"
"Dawson","90",".18%","90.00%","10",".27%","10.00%","100",".19%"
"Decatur","300",".61%","92.59%","24",".65%","7.41%","324",".61%"
"Dekalb","2,847","5.77%","94.58%","163","4.44%","5.42%","3,010","5.68%"
"Dodge","163",".33%","93.14%","12",".33%","6.86%","175",".33%"
"Dooly","109",".22%","93.97%","7",".19%","6.03%","116",".22%"
"Dougherty","967","1.96%","94.90%","52","1.42%","5.10%","1,019","1.92%"
"Douglas","1,100","2.23%","90.91%","110","3.00%","9.09%","1,210","2.28%"
"Early","79",".16%","98.75%","1",".03%","1.25%","80",".15%"
"Echols","9",".02%","100.00%","","","","9",".02%"
"Effingham","142",".29%","92.81%","11",".30%","7.19%","153",".29%"
"Elbert","149",".30%","96.13%","6",".16%","3.87%","155",".29%"
"Emanuel","168",".34%","97.11%","5",".14%","2.89%","173",".33%"
"Evans","94",".19%","98.95%","1",".03%","1.05%","95",".18%"
"Fannin","96",".19%","90.57%","10",".27%","9.43%","106",".20%"
"Fayette","330",".67%","89.67%","38","1.04%","10.33%","368",".69%"
"Floyd","830","1.68%","90.12%","91","2.48%","9.88%","921","1.74%"
"Forsyth","290",".59%","87.35%","42","1.14%","12.65%","332",".63%"
"Franklin","154",".31%","90.06%","17",".46%","9.94%","171",".32%"
"Fulton","4,409","8.94%","96.27%","171","4.66%","3.73%","4,580","8.65%"
"Gilmer","102",".21%","89.47%","12",".33%","10.53%","114",".22%"
"Glascock","9",".02%","90.00%","1",".03%","10.00%","10",".02%"
"Glynn","428",".87%","95.75%","19",".52%","4.25%","447",".84%"
"Gordon","281",".57%","88.64%","36",".98%","11.36%","317",".60%"
"Grady","236",".48%","95.93%","10",".27%","4.07%","246",".46%"
"Greene","134",".27%","96.40%","5",".14%","3.60%","139",".26%"
"Gwinnett","1,887","3.83%","92.18%","160","4.36%","7.82%","2,047","3.86%"
"Habersham","109",".22%","94.78%","6",".16%","5.22%","115",".22%"
"Hall","759","1.54%","91.67%","69","1.88%","8.33%","828","1.56%"
"Hancock","29",".06%","96.67%","1",".03%","3.33%","30",".06%"
"Haralson","78",".16%","95.12%","4",".11%","4.88%","82",".15%"
"Harris","132",".27%","96.35%","5",".14%","3.65%","137",".26%"
"Hart","125",".25%","93.98%","8",".22%","6.02%","133",".25%"
"Heard","66",".13%","83.54%","13",".35%","16.46%","79",".15%"
"Henry","523","1.06%","89.71%","60","1.64%","10.29%","583","1.10%"
"Houston","618","1.25%","93.78%","41","1.12%","6.22%","659","1.24%"
