"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Unknown","263","0.53%","96.69%","9","0.22%","3.31%","272","0.51%"
"Appling County","107","0.22%","95.54%","5","0.12%","4.46%","112","0.21%"
"Atkinson County","36","0.07%","92.31%","3","0.07%","7.69%","39","0.07%"
"Bacon County","85","0.17%","93.41%","6","0.15%","6.59%","91","0.17%"
"Baker County","15","0.03%","83.33%","3","0.07%","16.67%","18","0.03%"
"Baldwin County","355","0.72%","88.75%","45","1.12%","11.25%","400","0.75%"
"Banks County","101","0.2%","89.38%","12","0.3%","10.62%","113","0.21%"
"Barrow County","393","0.79%","89.12%","48","1.2%","10.88%","441","0.82%"
"Bartow County","552","1.11%","90.64%","57","1.42%","9.36%","609","1.14%"
"Ben Hill County","235","0.47%","92.16%","20","0.5%","7.84%","255","0.48%"
"Berrien County","137","0.28%","89.54%","16","0.4%","10.46%","153","0.29%"
"Bibb County","984","1.98%","95.16%","50","1.25%","4.84%","1,034","1.93%"
"Bleckley County","63","0.13%","92.65%","5","0.12%","7.35%","68","0.13%"
"Brantley County","79","0.16%","84.95%","14","0.35%","15.05%","93","0.17%"
"Brooks County","65","0.13%","95.59%","3","0.07%","4.41%","68","0.13%"
"Bryan County","110","0.22%","91.67%","10","0.25%","8.33%","120","0.22%"
"Bulloch County","571","1.15%","93.91%","37","0.92%","6.09%","608","1.13%"
"Burke County","208","0.42%","97.65%","5","0.12%","2.35%","213","0.4%"
"Butts County","144","0.29%","88.89%","18","0.45%","11.11%","162","0.3%"
"Calhoun County","30","0.06%","93.75%","2","0.05%","6.25%","32","0.06%"
"Camden County","188","0.38%","91.71%","17","0.42%","8.29%","205","0.38%"
"Candler County","91","0.18%","92.86%","7","0.17%","7.14%","98","0.18%"
"Carroll County","655","1.32%","93.17%","48","1.2%","6.83%","703","1.31%"
"Catoosa County","389","0.78%","85.87%","64","1.59%","14.13%","453","0.85%"
"Charlton County","68","0.14%","87.18%","10","0.25%","12.82%","78","0.15%"
"Chatham County","1,382","2.79%","95.11%","71","1.77%","4.89%","1,453","2.71%"
"Chattahoochee County","17","0.03%","100.0%","","","","17","0.03%"
"Chattooga County","174","0.35%","90.16%","19","0.47%","9.84%","193","0.36%"
"Cherokee County","679","1.37%","91.63%","62","1.54%","8.37%","741","1.38%"
"Clarke County","535","1.08%","93.7%","36","0.9%","6.3%","571","1.07%"
"Clay County","14","0.03%","93.33%","1","0.02%","6.67%","15","0.03%"
"Clayton County","1,150","2.32%","92.97%","87","2.17%","7.03%","1,237","2.31%"
"Clinch County","41","0.08%","91.11%","4","0.1%","8.89%","45","0.08%"
"Cobb County","2,176","4.39%","93.55%","150","3.74%","6.45%","2,326","4.34%"
"Coffee County","312","0.63%","91.23%","30","0.75%","8.77%","342","0.64%"
"Colquitt County","191","0.39%","96.95%","6","0.15%","3.05%","197","0.37%"
"Columbia County","511","1.03%","87.95%","70","1.74%","12.05%","581","1.08%"
"Cook County","133","0.27%","92.36%","11","0.27%","7.64%","144","0.27%"
"Coweta County","742","1.5%","93.81%","49","1.22%","6.19%","791","1.48%"
"Crawford County","35","0.07%","92.11%","3","0.07%","7.89%","38","0.07%"
"Crisp County","382","0.77%","91.83%","34","0.85%","8.17%","416","0.78%"
"Dade County","89","0.18%","89.9%","10","0.25%","10.1%","99","0.18%"
"Dawson County","133","0.27%","86.93%","20","0.5%","13.07%","153","0.29%"
"Decatur County","319","0.64%","90.63%","33","0.82%","9.38%","352","0.66%"
"Dekalb County","2,729","5.5%","94.43%","161","4.01%","5.57%","2,890","5.39%"
"Dodge County","133","0.27%","91.72%","12","0.3%","8.28%","145","0.27%"
"Dooly County","123","0.25%","90.44%","13","0.32%","9.56%","136","0.25%"
"Dougherty County","709","1.43%","95.81%","31","0.77%","4.19%","740","1.38%"
"Douglas County","807","1.63%","90.98%","80","1.99%","9.02%","887","1.66%"
"Early County","68","0.14%","95.77%","3","0.07%","4.23%","71","0.13%"
"Echols County","12","0.02%","92.31%","1","0.02%","7.69%","13","0.02%"
"Effingham County","341","0.69%","87.44%","49","1.22%","12.56%","390","0.73%"
"Elbert County","129","0.26%","91.49%","12","0.3%","8.51%","141","0.26%"
"Emanuel County","219","0.44%","93.19%","16","0.4%","6.81%","235","0.44%"
"Evans County","81","0.16%","94.19%","5","0.12%","5.81%","86","0.16%"
"Fannin County","100","0.2%","85.47%","17","0.42%","14.53%","117","0.22%"
"Fayette County","369","0.74%","89.78%","42","1.05%","10.22%","411","0.77%"
"Floyd County","884","1.78%","90.95%","88","2.19%","9.05%","972","1.81%"
"Forsyth County","387","0.78%","88.76%","49","1.22%","11.24%","436","0.81%"
"Franklin County","177","0.36%","91.24%","17","0.42%","8.76%","194","0.36%"
"Fulton County","4,800","9.68%","94.94%","256","6.37%","5.06%","5,056","9.43%"
"Gilmer County","120","0.24%","90.91%","12","0.3%","9.09%","132","0.25%"
"Glascock County","13","0.03%","100.0%","","","","13","0.02%"
"Glynn County","551","1.11%","94.84%","30","0.75%","5.16%","581","1.08%"
"Gordon County","336","0.68%","88.19%","45","1.12%","11.81%","381","0.71%"
"Grady County","212","0.43%","90.21%","23","0.57%","9.79%","235","0.44%"
"Greene County","119","0.24%","87.5%","17","0.42%","12.5%","136","0.25%"
"Gwinnett County","2,468","4.98%","93.03%","185","4.61%","6.97%","2,653","4.95%"
"Habersham County","130","0.26%","89.04%","16","0.4%","10.96%","146","0.27%"
"Hall County","786","1.59%","91.08%","77","1.92%","8.92%","863","1.61%"
"Hancock County","49","0.1%","94.23%","3","0.07%","5.77%","52","0.1%"
"Haralson County","173","0.35%","90.1%","19","0.47%","9.9%","192","0.36%"
"Harris County","105","0.21%","94.59%","6","0.15%","5.41%","111","0.21%"
"Hart County","162","0.33%","91.01%","16","0.4%","8.99%","178","0.33%"
"Heard County","59","0.12%","92.19%","5","0.12%","7.81%","64","0.12%"
"Henry County","685","1.38%","90.49%","72","1.79%","9.51%","757","1.41%"
"Houston County","976","1.97%","91.56%","90","2.24%","8.44%","1,066","1.99%"
"Irwin County","69","0.14%","92.0%","6","0.15%","8.0%","75","0.14%"
"Jackson County","280","0.56%","90.91%","28","0.7%","9.09%","308","0.57%"
"Jasper County","58","0.12%","92.06%","5","0.12%","7.94%","63","0.12%"
"Jeff Davis County","96","0.19%","92.31%","8","0.2%","7.69%","104","0.19%"
"Jefferson County","125","0.25%","95.42%","6","0.15%","4.58%","131","0.24%"
"Jenkins County","89","0.18%","95.7%","4","0.1%","4.3%","93","0.17%"
"Johnson County","48","0.1%","94.12%","3","0.07%","5.88%","51","0.1%"
"Jones County","144","0.29%","94.12%","9","0.22%","5.88%","153","0.29%"
"Lamar County","94","0.19%","88.68%","12","0.3%","11.32%","106","0.2%"
"Lanier County","52","0.1%","88.14%","7","0.17%","11.86%","59","0.11%"
"Laurens County","289","0.58%","92.04%","25","0.62%","7.96%","314","0.59%"
"Lee County","96","0.19%","95.05%","5","0.12%","4.95%","101","0.19%"
"Liberty County","249","0.5%","92.22%","21","0.52%","7.78%","270","0.5%"
"Lincoln County","46","0.09%","95.83%","2","0.05%","4.17%","48","0.09%"
"Long County","68","0.14%","90.67%","7","0.17%","9.33%","75","0.14%"
"Lowndes County","487","0.98%","95.12%","25","0.62%","4.88%","512","0.96%"
"Lumpkin County","93","0.19%","87.74%","13","0.32%","12.26%","106","0.2%"
"Macon County","43","0.09%","100.0%","","","","43","0.08%"
"Madison County","137","0.28%","92.57%","11","0.27%","7.43%","148","0.28%"
"Marion County","22","0.04%","88.0%","3","0.07%","12.0%","25","0.05%"
"Mcduffie County","170","0.34%","94.97%","9","0.22%","5.03%","179","0.33%"
"Mcintosh County","81","0.16%","96.43%","3","0.07%","3.57%","84","0.16%"
"Meriwether County","144","0.29%","94.12%","9","0.22%","5.88%","153","0.29%"
"Miller County","31","0.06%","93.94%","2","0.05%","6.06%","33","0.06%"
"Mitchell County","183","0.37%","91.96%","16","0.4%","8.04%","199","0.37%"
"Monroe County","212","0.43%","90.21%","23","0.57%","9.79%","235","0.44%"
"Montgomery County","34","0.07%","82.93%","7","0.17%","17.07%","41","0.08%"
"Morgan County","137","0.28%","94.48%","8","0.2%","5.52%","145","0.27%"
"Murray County","309","0.62%","88.54%","40","1.0%","11.46%","349","0.65%"
"Muscogee County","1,340","2.7%","94.43%","79","1.97%","5.57%","1,419","2.65%"
"Newton County","704","1.42%","91.67%","64","1.59%","8.33%","768","1.43%"
"Oconee County","59","0.12%","90.77%","6","0.15%","9.23%","65","0.12%"
"Oglethorpe County","55","0.11%","96.49%","2","0.05%","3.51%","57","0.11%"
"Paulding County","302","0.61%","92.64%","24","0.6%","7.36%","326","0.61%"
"Peach County","66","0.13%","98.51%","1","0.02%","1.49%","67","0.13%"
"Pickens County","99","0.2%","83.9%","19","0.47%","16.1%","118","0.22%"
"Pierce County","121","0.24%","88.97%","15","0.37%","11.03%","136","0.25%"
"Pike County","31","0.06%","86.11%","5","0.12%","13.89%","36","0.07%"
"Polk County","187","0.38%","91.22%","18","0.45%","8.78%","205","0.38%"
"Pulaski County","53","0.11%","92.98%","4","0.1%","7.02%","57","0.11%"
"Putnam County","157","0.32%","93.45%","11","0.27%","6.55%","168","0.31%"
"Quitman County","9","0.02%","100.0%","","","","9","0.02%"
"Rabun County","50","0.1%","83.33%","10","0.25%","16.67%","60","0.11%"
"Randolph County","38","0.08%","95.0%","2","0.05%","5.0%","40","0.07%"
"Richmond County","1,697","3.42%","93.81%","112","2.79%","6.19%","1,809","3.38%"
"Rockdale County","389","0.78%","92.18%","33","0.82%","7.82%","422","0.79%"
"Schley County","17","0.03%","89.47%","2","0.05%","10.53%","19","0.04%"
"Screven County","78","0.16%","88.64%","10","0.25%","11.36%","88","0.16%"
