"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Appling","85",".18%","94.44%","5",".15%","5.56%","90",".18%"
"Atkinson","38",".08%","95.00%","2",".06%","5.00%","40",".08%"
"Bacon","52",".11%","96.30%","2",".06%","3.70%","54",".11%"
"Baker","11",".02%","91.67%","1",".03%","8.33%","12",".02%"
"Baldwin","342",".73%","94.48%","20",".59%","5.52%","362",".72%"
"Banks","80",".17%","90.91%","8",".24%","9.09%","88",".17%"
"Barrow","253",".54%","94.05%","16",".47%","5.95%","269",".53%"
"Bartow","535","1.14%","89.46%","63","1.87%","10.54%","598","1.19%"
"Ben Hill","248",".53%","93.23%","18",".53%","6.77%","266",".53%"
"Berrien","78",".17%","87.64%","11",".33%","12.36%","89",".18%"
"Bibb","996","2.12%","95.04%","52","1.54%","4.96%","1,048","2.08%"
"Bleckley","97",".21%","86.61%","15",".45%","13.39%","112",".22%"
"Brantley","54",".11%","93.10%","4",".12%","6.90%","58",".12%"
"Brooks","65",".14%","100.00%","","","","65",".13%"
"Bryan","94",".20%","91.26%","9",".27%","8.74%","103",".20%"
"Bulloch","463",".99%","95.27%","23",".68%","4.73%","486",".96%"
"Burke","193",".41%","95.07%","10",".30%","4.93%","203",".40%"
"Butts","146",".31%","95.42%","7",".21%","4.58%","153",".30%"
"Calhoun","36",".08%","90.00%","4",".12%","10.00%","40",".08%"
"Camden","140",".30%","94.59%","8",".24%","5.41%","148",".29%"
"Candler","83",".18%","95.40%","4",".12%","4.60%","87",".17%"
"Carroll","531","1.13%","90.31%","57","1.69%","9.69%","588","1.17%"
"Catoosa","259",".55%","92.17%","22",".65%","7.83%","281",".56%"
"Charlton","54",".11%","94.74%","3",".09%","5.26%","57",".11%"
"Chatham","2,322","4.94%","94.81%","127","3.77%","5.19%","2,449","4.86%"
"Chattahoochee","20",".04%","90.91%","2",".06%","9.09%","22",".04%"
"Chattooga","229",".49%","89.80%","26",".77%","10.20%","255",".51%"
"Cherokee","548","1.17%","91.79%","49","1.45%","8.21%","597","1.19%"
"Clarke","462",".98%","94.48%","27",".80%","5.52%","489",".97%"
"Clay","23",".05%","92.00%","2",".06%","8.00%","25",".05%"
"Clayton","1,508","3.21%","92.86%","116","3.44%","7.14%","1,624","3.22%"
"Clinch","48",".10%","92.31%","4",".12%","7.69%","52",".10%"
"Cobb","2,454","5.22%","90.79%","249","7.39%","9.21%","2,703","5.37%"
"Coffee","218",".46%","90.83%","22",".65%","9.17%","240",".48%"
"Colquitt","302",".64%","94.97%","16",".47%","5.03%","318",".63%"
"Columbia","295",".63%","93.95%","19",".56%","6.05%","314",".62%"
"Cook","132",".28%","92.96%","10",".30%","7.04%","142",".28%"
"Coweta","511","1.09%","93.08%","38","1.13%","6.92%","549","1.09%"
"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Crawford","19",".04%","82.61%","4",".12%","17.39%","23",".05%"
"Crisp","268",".57%","93.71%","18",".53%","6.29%","286",".57%"
"Dade","132",".28%","89.80%","15",".45%","10.20%","147",".29%"
