"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Polk","142",".28%","95.95%","6",".17%","4.05%","148",".27%"
"Pulaski","77",".15%","91.67%","7",".20%","8.33%","84",".16%"
"Putnam","141",".28%","97.24%","4",".12%","2.76%","145",".27%"
"Quitman","15",".03%","93.75%","1",".03%","6.25%","16",".03%"
"Rabun","62",".12%","91.18%","6",".17%","8.82%","68",".13%"
"Randolph","48",".09%","90.57%","5",".14%","9.43%","53",".10%"
"Richmond","1,908","3.76%","94.22%","117","3.37%","5.78%","2,025","3.74%"
"Rockdale","475",".94%","92.95%","36","1.04%","7.05%","511",".94%"
"Schley","25",".05%","100.00%","","","","25",".05%"
"Screven","126",".25%","96.92%","4",".12%","3.08%","130",".24%"
"Seminole","81",".16%","92.05%","7",".20%","7.95%","88",".16%"
"Spalding","630","1.24%","92.78%","49","1.41%","7.22%","679","1.25%"
"Stephens","187",".37%","89.90%","21",".60%","10.10%","208",".38%"
"Stewart","36",".07%","94.74%","2",".06%","5.26%","38",".07%"
"Sumter","272",".54%","94.44%","16",".46%","5.56%","288",".53%"
"Talbot","39",".08%","92.86%","3",".09%","7.14%","42",".08%"
"Taliaferro","21",".04%","91.30%","2",".06%","8.70%","23",".04%"
"Tattnall","163",".32%","95.32%","8",".23%","4.68%","171",".32%"
"Taylor","95",".19%","95.00%","5",".14%","5.00%","100",".18%"
"Telfair","142",".28%","92.21%","12",".35%","7.79%","154",".28%"
"Terrell","91",".18%","98.91%","1",".03%","1.09%","92",".17%"
"Thomas","309",".61%","92.79%","24",".69%","7.21%","333",".61%"
"Tift","319",".63%","96.08%","13",".37%","3.92%","332",".61%"
"Toombs","271",".53%","92.81%","21",".60%","7.19%","292",".54%"
"Towns","39",".08%","86.67%","6",".17%","13.33%","45",".08%"
"Treutlen","78",".15%","96.30%","3",".09%","3.70%","81",".15%"
"Troup","730","1.44%","91.48%","68","1.96%","8.52%","798","1.47%"
"Turner","74",".15%","94.87%","4",".12%","5.13%","78",".14%"
"Twiggs","49",".10%","92.45%","4",".12%","7.55%","53",".10%"
"Union","83",".16%","97.65%","2",".06%","2.35%","85",".16%"
"Upson","239",".47%","91.57%","22",".63%","8.43%","261",".48%"
"Walker","432",".85%","91.14%","42","1.21%","8.86%","474",".87%"
"Walton","370",".73%","93.67%","25",".72%","6.33%","395",".73%"
"Ware","365",".72%","94.56%","21",".60%","5.44%","386",".71%"
"Warren","50",".10%","96.15%","2",".06%","3.85%","52",".10%"
"Washington","118",".23%","93.65%","8",".23%","6.35%","126",".23%"
"Wayne","178",".35%","92.23%","15",".43%","7.77%","193",".36%"
"Webster","12",".02%","100.00%","","","","12",".02%"
