"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Houston County","679","1.33%","92.63%","54","1.34%","7.37%","733","1.33%"
"Irwin County","72",".14%","94.74%","4",".10%","5.26%","76",".14%"
"Jackson County","279",".55%","93.31%","20",".50%","6.69%","299",".54%"
"Jasper County","67",".13%","91.78%","6",".15%","8.22%","73",".13%"
"Jeff Davis County","94",".18%","92.16%","8",".20%","7.84%","102",".19%"
"Jefferson County","167",".33%","92.27%","14",".35%","7.73%","181",".33%"
"Jenkins County","78",".15%","93.98%","5",".12%","6.02%","83",".15%"
"Johnson County","39",".08%","90.70%","4",".10%","9.30%","43",".08%"
"Jones County","197",".39%","87.56%","28",".70%","12.44%","225",".41%"
"Lamar County","68",".13%","90.67%","7",".17%","9.33%","75",".14%"
"Lanier County","41",".08%","95.35%","2",".05%","4.65%","43",".08%"
"Laurens County","293",".57%","92.14%","25",".62%","7.86%","318",".58%"
"Lee County","79",".15%","89.77%","9",".22%","10.23%","88",".16%"
"Liberty County","228",".45%","94.61%","13",".32%","5.39%","241",".44%"
"Lincoln County","44",".09%","95.65%","2",".05%","4.35%","46",".08%"
"Long County","63",".12%","91.30%","6",".15%","8.70%","69",".13%"
"Lowndes County","450",".88%","95.54%","21",".52%","4.46%","471",".85%"
"Lumpkin County","93",".18%","93.94%","6",".15%","6.06%","99",".18%"
"Macon County","43",".08%","93.48%","3",".07%","6.52%","46",".08%"
"Madison County","154",".30%","89.53%","18",".45%","10.47%","172",".31%"
"Marion County","35",".07%","92.11%","3",".07%","7.89%","38",".07%"
"Mcduffie County","192",".38%","95.52%","9",".22%","4.48%","201",".36%"
"Mcintosh County","49",".10%","84.48%","9",".22%","15.52%","58",".11%"
"Meriwether County","198",".39%","90.83%","20",".50%","9.17%","218",".40%"
"Miller County","36",".07%","97.30%","1",".02%","2.70%","37",".07%"
"Mitchell County","154",".30%","93.33%","11",".27%","6.67%","165",".30%"
"Monroe County","143",".28%","91.67%","13",".32%","8.33%","156",".28%"
"Montgomery County","37",".07%","86.05%","6",".15%","13.95%","43",".08%"
"Morgan County","147",".29%","90.74%","15",".37%","9.26%","162",".29%"
"Murray County","216",".42%","91.53%","20",".50%","8.47%","236",".43%"
"Muscogee County","1,235","2.42%","94.20%","76","1.89%","5.80%","1,311","2.38%"
"Newton County","735","1.44%","90.97%","73","1.81%","9.03%","808","1.47%"
"Oconee County","49",".10%","100.00%","","","","49",".09%"
"Oglethorpe County","66",".13%","94.29%","4",".10%","5.71%","70",".13%"
"Paulding County","220",".43%","91.29%","21",".52%","8.71%","241",".44%"
"Peach County","90",".18%","95.74%","4",".10%","4.26%","94",".17%"
"Pickens County","112",".22%","85.50%","19",".47%","14.50%","131",".24%"
"Pierce County","109",".21%","95.61%","5",".12%","4.39%","114",".21%"
