"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Irwin","64",".14%","95.52%","3",".09%","4.48%","67",".13%"
"Jackson","204",".43%","91.89%","18",".53%","8.11%","222",".44%"
"Jasper","69",".15%","95.83%","3",".09%","4.17%","72",".14%"
"Jeff Davis","73",".15%","94.81%","4",".12%","5.19%","77",".15%"
"Jefferson","101",".21%","97.12%","3",".09%","2.88%","104",".20%"
"Jenkins","68",".14%","93.15%","5",".15%","6.85%","73",".14%"
"Johnson","60",".13%","98.36%","1",".03%","1.64%","61",".12%"
"Jones","144",".30%","91.72%","13",".38%","8.28%","157",".31%"
"Lamar","82",".17%","92.13%","7",".21%","7.87%","89",".18%"
"Lanier","38",".08%","90.48%","4",".12%","9.52%","42",".08%"
"Laurens","276",".58%","91.69%","25",".74%","8.31%","301",".59%"
"Lee","78",".16%","95.12%","4",".12%","4.88%","82",".16%"
"Liberty","257",".54%","95.19%","13",".38%","4.81%","270",".53%"
"Lincoln","42",".09%","100.00%","","","","42",".08%"
"Long","97",".20%","96.04%","4",".12%","3.96%","101",".20%"
"Lowndes","582","1.23%","95.57%","27",".79%","4.43%","609","1.20%"
"Lumpkin","96",".20%","96.97%","3",".09%","3.03%","99",".20%"
"Macon","68",".14%","94.44%","4",".12%","5.56%","72",".14%"
"Madison","146",".31%","94.19%","9",".26%","5.81%","155",".31%"
"Marion","54",".11%","94.74%","3",".09%","5.26%","57",".11%"
"Mcduffie","194",".41%","94.63%","11",".32%","5.37%","205",".40%"
"Mcintosh","68",".14%","95.77%","3",".09%","4.23%","71",".14%"
"Meriwether","194",".41%","95.10%","10",".29%","4.90%","204",".40%"
"Miller","33",".07%","94.29%","2",".06%","5.71%","35",".07%"
"Mitchell","181",".38%","91.41%","17",".50%","8.59%","198",".39%"
"Monroe","175",".37%","88.38%","23",".68%","11.62%","198",".39%"
"Montgomery","46",".10%","97.87%","1",".03%","2.13%","47",".09%"
"Morgan","86",".18%","90.53%","9",".26%","9.47%","95",".19%"
"Murray","242",".51%","93.08%","18",".53%","6.92%","260",".51%"
"Muscogee","1,722","3.64%","93.43%","121","3.56%","6.57%","1,843","3.63%"
"Newton","478","1.01%","91.40%","45","1.32%","8.60%","523","1.03%"
"Oconee","58",".12%","93.55%","4",".12%","6.45%","62",".12%"
"Oglethorpe","61",".13%","93.85%","4",".12%","6.15%","65",".13%"
"Paulding","198",".42%","92.96%","15",".44%","7.04%","213",".42%"
"Peach","99",".21%","99.00%","1",".03%","1.00%","100",".20%"
"Pickens","84",".18%","95.45%","4",".12%","4.55%","88",".17%"
"Pierce","49",".10%","98.00%","1",".03%","2.00%","50",".10%"
"Pike","42",".09%","93.33%","3",".09%","6.67%","45",".09%"
