"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"114
Pike County","52",".10%","86.67%","8",".22%","13.33%","60",".11%"
"115
Polk County","166",".33%","94.86%","9",".25%","5.14%","175",".32%"
"116
Pulaski County","57",".11%","93.44%","4",".11%","6.56%","61",".11%"
"117
Putnam County","180",".35%","91.84%","16",".44%","8.16%","196",".36%"
"118
Quitman County","21",".04%","100.00%","","","","21",".04%"
"119
Rabun County","47",".09%","85.45%","8",".22%","14.55%","55",".10%"
"120
Randolph County","75",".15%","97.40%","2",".06%","2.60%","77",".14%"
"121
Richmond County","1,892","3.71%","94.08%","119","3.29%","5.92%","2,011","3.68%"
"122
Rockdale County","442",".87%","94.44%","26",".72%","5.56%","468",".86%"
"123
Schley County","18",".04%","94.74%","1",".03%","5.26%","19",".03%"
"124
Screven County","148",".29%","95.48%","7",".19%","4.52%","155",".28%"
"125
Seminole County","72",".14%","90.00%","8",".22%","10.00%","80",".15%"
"126
Spalding County","504",".99%","94.21%","31",".86%","5.79%","535",".98%"
"127
Stephens County","165",".32%","92.70%","13",".36%","7.30%","178",".33%"
"128
Stewart County","28",".05%","96.55%","1",".03%","3.45%","29",".05%"
"129
Sumter County","216",".42%","94.32%","13",".36%","5.68%","229",".42%"
"130
Talbot County","49",".10%","94.23%","3",".08%","5.77%","52",".10%"
"131
Taliaferro County","25",".05%","83.33%","5",".14%","16.67%","30",".05%"
"132
Tattnall County","200",".39%","92.17%","17",".47%","7.83%","217",".40%"
"133
Taylor County","69",".14%","93.24%","5",".14%","6.76%","74",".14%"
"134
Telfair County","89",".17%","92.71%","7",".19%","7.29%","96",".18%"
"135
Terrell County","85",".17%","96.59%","3",".08%","3.41%","88",".16%"
"136
Thomas County","230",".45%","93.50%","16",".44%","6.50%","246",".45%"
"137
Tift County","323",".63%","96.71%","11",".30%","3.29%","334",".61%"
"138
Toombs County","335",".66%","91.28%","32",".89%","8.72%","367",".67%"
"139
Towns County","45",".09%","93.75%","3",".08%","6.25%","48",".09%"
"140
Treutlen County","83",".16%","95.40%","4",".11%","4.60%","87",".16%"
"141
Troup County","605","1.19%","92.37%","50","1.38%","7.63%","655","1.20%"
"142
Turner County","64",".13%","92.75%","5",".14%","7.25%","69",".13%"
"143
Twiggs County","68",".13%","95.77%","3",".08%","4.23%","71",".13%"
"144
Union County","72",".14%","84.71%","13",".36%","15.29%","85",".16%"
"145
Upson County","188",".37%","94.95%","10",".28%","5.05%","198",".36%"
"146
Walker County","398",".78%","91.28%","38","1.05%","8.72%","436",".80%"
"147
Walton County","505",".99%","89.38%","60","1.66%","10.62%","565","1.04%"
"148
Ware County","344",".67%","95.03%","18",".50%","4.97%","362",".66%"
"149
Warren County","50",".10%","96.15%","2",".06%","3.85%","52",".10%"
"150
Washington County","195",".38%","89.86%","22",".61%","10.14%","217",".40%"
"151
Wayne County","148",".29%","90.80%","15",".42%","9.20%","163",".30%"
