"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Unknown","105",".21%","99.06%","1",".03%",".94%","106",".20%"
"Appling County","91",".18%","91.92%","8",".22%","8.08%","99",".18%"
"Atkinson County","53",".11%","91.38%","5",".14%","8.62%","58",".11%"
"Bacon County","84",".17%","93.33%","6",".17%","6.67%","90",".17%"
"Baker County","9",".02%","90.00%","1",".03%","10.00%","10",".02%"
"Baldwin County","302",".60%","92.64%","24",".67%","7.36%","326",".61%"
"Banks County","67",".13%","93.06%","5",".14%","6.94%","72",".13%"
"Barrow County","260",".52%","91.87%","23",".64%","8.13%","283",".53%"
"Bartow County","624","1.25%","87.27%","91","2.53%","12.73%","715","1.34%"
"Ben Hill County","242",".48%","92.72%","19",".53%","7.28%","261",".49%"
"Berrien County","82",".16%","95.35%","4",".11%","4.65%","86",".16%"
"Bibb County","1,105","2.21%","94.28%","67","1.86%","5.72%","1,172","2.19%"
"Bleckley County","56",".11%","93.33%","4",".11%","6.67%","60",".11%"
"Brantley County","65",".13%","91.55%","6",".17%","8.45%","71",".13%"
"Brooks County","73",".15%","94.81%","4",".11%","5.19%","77",".14%"
"Bryan County","88",".18%","98.88%","1",".03%","1.12%","89",".17%"
"Bulloch County","504","1.01%","93.51%","35",".97%","6.49%","539","1.01%"
"Burke County","219",".44%","95.63%","10",".28%","4.37%","229",".43%"
"Butts County","129",".26%","95.56%","6",".17%","4.44%","135",".25%"
"Calhoun County","33",".07%","91.67%","3",".08%","8.33%","36",".07%"
"Camden County","193",".39%","96.02%","8",".22%","3.98%","201",".38%"
"Candler County","122",".24%","91.04%","12",".33%","8.96%","134",".25%"
"Carroll County","548","1.10%","90.43%","58","1.61%","9.57%","606","1.13%"
"Catoosa County","337",".67%","91.83%","30",".83%","8.17%","367",".69%"
"Charlton County","56",".11%","96.55%","2",".06%","3.45%","58",".11%"
"Chatham County","1,982","3.97%","96.31%","76","2.11%","3.69%","2,058","3.84%"
"Chattahoochee County","28",".06%","100.00%","","","","28",".05%"
"Chattooga County","248",".50%","90.18%","27",".75%","9.82%","275",".51%"
"Cherokee County","555","1.11%","90.98%","55","1.53%","9.02%","610","1.14%"
"Clarke County","463",".93%","93.35%","33",".92%","6.65%","496",".93%"
"Clay County","25",".05%","86.21%","4",".11%","13.79%","29",".05%"
"Clayton County","1,513","3.03%","93.40%","107","2.97%","6.60%","1,620","3.03%"
"Clinch County","50",".10%","90.91%","5",".14%","9.09%","55",".10%"
"Cobb County","2,616","5.24%","90.90%","262","7.28%","9.10%","2,878","5.38%"
"Coffee County","253",".51%","94.76%","14",".39%","5.24%","267",".50%"
"Colquitt County","235",".47%","95.92%","10",".28%","4.08%","245",".46%"
"Columbia County","410",".82%","90.51%","43","1.19%","9.49%","453",".85%"
"Cook County","125",".25%","96.90%","4",".11%","3.10%","129",".24%"
