"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"000
Unknown","1,709","3.34%","89.34%","204","5.49%","10.66%","1,913","3.48%"
"001
Appling County","91",".18%","97.85%","2",".05%","2.15%","93",".17%"
"002
Atkinson County","44",".09%","89.80%","5",".13%","10.20%","49",".09%"
"003
Bacon County","58",".11%","96.67%","2",".05%","3.33%","60",".11%"
"004
Baker County","14",".03%","100.00%","","","","14",".03%"
"005
Baldwin County","295",".58%","93.95%","19",".51%","6.05%","314",".57%"
"006
Banks County","66",".13%","91.67%","6",".16%","8.33%","72",".13%"
"007
Barrow County","251",".49%","92.96%","19",".51%","7.04%","270",".49%"
"008
Bartow County","573","1.12%","89.67%","66","1.78%","10.33%","639","1.16%"
"009
Ben Hill County","218",".43%","94.37%","13",".35%","5.63%","231",".42%"
"010
Berrien County","80",".16%","94.12%","5",".13%","5.88%","85",".15%"
"011
Bibb County","1,074","2.10%","95.47%","51","1.37%","4.53%","1,125","2.05%"
"012
Bleckley County","65",".13%","90.28%","7",".19%","9.72%","72",".13%"
"013
Brantley County","66",".13%","92.96%","5",".13%","7.04%","71",".13%"
"014
Brooks County","57",".11%","95.00%","3",".08%","5.00%","60",".11%"
"015
Bryan County","95",".19%","97.94%","2",".05%","2.06%","97",".18%"
"016
Bulloch County","488",".95%","92.42%","40","1.08%","7.58%","528",".96%"
"017
Burke County","214",".42%","96.40%","8",".22%","3.60%","222",".40%"
"018
Butts County","173",".34%","96.65%","6",".16%","3.35%","179",".33%"
"019
Calhoun County","39",".08%","82.98%","8",".22%","17.02%","47",".09%"
"020
Camden County","156",".30%","94.55%","9",".24%","5.45%","165",".30%"
"021
Candler County","91",".18%","89.22%","11",".30%","10.78%","102",".19%"
"022
Carroll County","634","1.24%","90.70%","65","1.75%","9.30%","699","1.27%"
"023
Catoosa County","321",".63%","91.19%","31",".83%","8.81%","352",".64%"
"024
Charlton County","46",".09%","88.46%","6",".16%","11.54%","52",".09%"
"025
Chatham County","2,459","4.80%","95.46%","117","3.15%","4.54%","2,576","4.69%"
"026
Chattahoochee County","30",".06%","93.75%","2",".05%","6.25%","32",".06%"
"027
Chattooga County","257",".50%","90.18%","28",".75%","9.82%","285",".52%"
"028
Cherokee County","570","1.11%","92.53%","46","1.24%","7.47%","616","1.12%"
"029
Clarke County","466",".91%","93.95%","30",".81%","6.05%","496",".90%"
"030
Clay County","34",".07%","91.89%","3",".08%","8.11%","37",".07%"
"031
Clayton County","1,460","2.85%","92.70%","115","3.09%","7.30%","1,575","2.87%"
"032
Clinch County","67",".13%","97.10%","2",".05%","2.90%","69",".13%"
"033
Cobb County","2,464","4.81%","91.77%","221","5.95%","8.23%","2,685","4.89%"
"034
Coffee County","240",".47%","94.49%","14",".38%","5.51%","254",".46%"
"035
Colquitt County","276",".54%","95.17%","14",".38%","4.83%","290",".53%"
"036
Columbia County","323",".63%","90.73%","33",".89%","9.27%","356",".65%"
"037
Cook County","119",".23%","96.75%","4",".11%","3.25%","123",".22%"
