"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Pike County","48",".09%","90.57%","5",".13%","9.43%","53",".09%"
"Polk County","167",".31%","91.26%","16",".41%","8.74%","183",".32%"
"Pulaski County","61",".11%","92.42%","5",".13%","7.58%","66",".11%"
"Putnam County","171",".32%","92.43%","14",".36%","7.57%","185",".32%"
"Quitman County","22",".04%","100.00%","","","","22",".04%"
"Rabun County","53",".10%","86.89%","8",".20%","13.11%","61",".11%"
"Randolph County","76",".14%","97.44%","2",".05%","2.56%","78",".14%"
"Richmond County","1,951","3.64%","94.34%","117","3.00%","5.66%","2,068","3.59%"
"Rockdale County","462",".86%","92.40%","38",".97%","7.60%","500",".87%"
"Schley County","22",".04%","100.00%","","","","22",".04%"
"Screven County","138",".26%","93.88%","9",".23%","6.12%","147",".26%"
"Seminole County","70",".13%","88.61%","9",".23%","11.39%","79",".14%"
"Spalding County","593","1.11%","91.65%","54","1.38%","8.35%","647","1.12%"
"Stephens County","166",".31%","94.86%","9",".23%","5.14%","175",".30%"
"Stewart County","31",".06%","93.94%","2",".05%","6.06%","33",".06%"
"Sumter County","249",".46%","95.77%","11",".28%","4.23%","260",".45%"
"Talbot County","58",".11%","95.08%","3",".08%","4.92%","61",".11%"
"Taliaferro County","22",".04%","81.48%","5",".13%","18.52%","27",".05%"
"Tattnall County","208",".39%","94.12%","13",".33%","5.88%","221",".38%"
"Taylor County","82",".15%","95.35%","4",".10%","4.65%","86",".15%"
"Telfair County","101",".19%","91.82%","9",".23%","8.18%","110",".19%"
"Terrell County","79",".15%","98.75%","1",".03%","1.25%","80",".14%"
"Thomas County","237",".44%","95.56%","11",".28%","4.44%","248",".43%"
"Tift County","294",".55%","97.03%","9",".23%","2.97%","303",".53%"
"Toombs County","363",".68%","89.63%","42","1.08%","10.37%","405",".70%"
"Towns County","39",".07%","86.67%","6",".15%","13.33%","45",".08%"
"Treutlen County","83",".15%","94.32%","5",".13%","5.68%","88",".15%"
"Troup County","684","1.27%","92.18%","58","1.49%","7.82%","742","1.29%"
"Turner County","74",".14%","96.10%","3",".08%","3.90%","77",".13%"
"Twiggs County","72",".13%","93.51%","5",".13%","6.49%","77",".13%"
"Union County","80",".15%","86.96%","12",".31%","13.04%","92",".16%"
"Upson County","179",".33%","95.21%","9",".23%","4.79%","188",".33%"
"Walker County","408",".76%","91.28%","39","1.00%","8.72%","447",".78%"
"Walton County","549","1.02%","90.74%","56","1.43%","9.26%","605","1.05%"
"Ware County","354",".66%","94.40%","21",".54%","5.60%","375",".65%"
"Warren County","50",".09%","96.15%","2",".05%","3.85%","52",".09%"
"Washington County","185",".34%","90.24%","20",".51%","9.76%","205",".36%"
"Wayne County","122",".23%","91.73%","11",".28%","8.27%","133",".23%"
